ecomm_sale_id,week_start_date,item_id,fulfillment_center_id,channel,fulfillment_type,units_sold,units_returned,net_units,gross_sales,net_sales,cogs,gross_margin,shipping_revenue,shipping_cost,num_orders,avg_order_value
6810,2024-06-09,58,FC006,App,Ship to Home,4,0,4,210.6,210.6,146.84,63.76,5.96,8.94,1,52.65
6811,2024-06-09,745,,App,Curbside Pickup,4,0,4,577.48,577.48,376.96,200.52,0.0,0.0,1,192.49
6812,2024-06-09,593,,Website,Curbside Pickup,5,0,5,417.75,417.75,296.8,120.95,0.0,0.0,2,417.75
6813,2024-06-09,647,FC001,App,Ship to Home,2,0,2,431.3,431.3,301.16,130.14,11.18,16.77,1,431.3
6814,2024-06-09,814,,Website,Same-Day Delivery,6,0,6,384.72,384.72,292.02,92.7,0.0,0.0,3,76.94
6815,2024-06-09,911,FC005,App,Ship to Home,1,0,1,28.29,28.29,21.81,6.48,6.99,10.48,1,28.29
6816,2024-06-09,493,,App,Same-Day Delivery,3,0,3,310.08,310.08,211.74,98.34,0.0,0.0,1,155.04
6817,2024-06-09,579,,Website,Same-Day Delivery,1,0,1,147.7,147.7,112.07,35.63,0.0,0.0,1,147.7
6818,2024-06-09,32,,App,Store Pickup,8,0,8,1184.72,1184.72,759.2,425.52,0.0,0.0,3,394.91
6819,2024-06-09,403,,App,Curbside Pickup,4,0,4,8.32,8.32,5.28,3.04,0.0,0.0,2,4.16
6820,2024-06-09,794,,Website,Store Pickup,4,0,4,593.08,593.08,396.96,196.12,0.0,0.0,1,148.27
6821,2024-06-09,106,,Website,Store Pickup,2,0,2,436.44,436.44,311.48,124.96,0.0,0.0,1,436.44
6822,2024-06-09,433,,Website,Same-Day Delivery,3,0,3,131.94,131.94,90.6,41.34,0.0,0.0,1,131.94
6823,2024-06-09,258,FC005,App,Ship to Home,5,0,5,169.6,169.6,130.1,39.5,44.400000000000006,66.6,2,56.53
6824,2024-06-09,700,,Website,Same-Day Delivery,1,0,1,239.9,239.9,198.78,41.12,0.0,0.0,1,239.9
6825,2024-06-09,852,FC003,Website,Ship to Home,4,0,4,718.12,718.12,565.12,153.0,16.12,24.18,2,359.06
6826,2024-06-09,653,FC002,Website,Ship to Home,6,0,6,122.04,122.04,79.5,42.54,37.2,55.8,1,40.68
6827,2024-06-09,615,,App,Same-Day Delivery,8,0,8,1987.6,1987.6,1266.88,720.72,0.0,0.0,1,662.53
6828,2024-06-09,881,,App,Curbside Pickup,5,0,5,693.55,693.55,463.3,230.25,0.0,0.0,2,693.55
6829,2024-06-09,498,,App,Curbside Pickup,10,0,10,1729.1,1729.1,1251.8,477.3,0.0,0.0,4,216.14
6830,2024-06-09,707,FC005,Website,Ship to Home,5,0,5,804.5,804.5,552.8,251.7,7.199999999999999,10.8,1,804.5
6831,2024-06-09,386,FC009,App,Ship to Home,8,0,8,417.2,417.2,290.88,126.32,6.0,9.0,1,417.2
6832,2024-06-09,693,,App,Curbside Pickup,1,0,1,272.47,272.47,178.53,93.94,0.0,0.0,1,272.47
6833,2024-06-09,785,,App,Curbside Pickup,8,0,8,1855.2,1855.2,1324.8,530.4,0.0,0.0,2,231.9
6834,2024-06-09,283,FC003,Website,Ship to Home,2,0,2,80.9,80.9,56.14,24.76,11.68,17.52,1,40.45
6835,2024-06-09,922,FC006,Website,Ship to Home,1,0,1,14.19,14.19,10.32,3.87,4.85,7.27,1,14.19
6836,2024-06-09,909,FC007,Website,Ship to Home,6,0,6,529.8,529.8,371.7,158.1,34.86,52.29,3,529.8
6837,2024-06-09,384,,App,Same-Day Delivery,5,0,5,154.25,154.25,111.55,42.7,0.0,0.0,2,51.42
6838,2024-06-09,784,,Website,Store Pickup,3,0,3,26.88,26.88,21.39,5.49,0.0,0.0,1,8.96
6839,2024-06-09,266,,Website,Curbside Pickup,7,0,7,1321.32,1321.32,966.77,354.55,0.0,0.0,2,440.44
6840,2024-06-09,517,,Website,Store Pickup,6,0,6,66.36,66.36,52.2,14.16,0.0,0.0,2,11.06
6841,2024-06-09,788,FC004,App,Ship to Home,8,0,8,560.72,560.72,420.4,140.32,71.6,107.4,3,93.45
6842,2024-06-09,9,,Website,Same-Day Delivery,3,0,3,509.13,509.13,408.66,100.47,0.0,0.0,1,509.13
6843,2024-06-09,686,FC003,Website,Ship to Home,2,0,2,165.12,165.12,108.9,56.22,2.2,3.3,1,82.56
6844,2024-06-09,249,,Website,Store Pickup,6,0,6,391.62,391.62,256.02,135.6,0.0,0.0,1,391.62
6845,2024-06-09,96,,App,Curbside Pickup,2,0,2,54.72,54.72,42.02,12.7,0.0,0.0,1,54.72
6846,2024-06-09,39,,App,Same-Day Delivery,5,0,5,41.95,41.95,31.45,10.5,0.0,0.0,1,8.39
6847,2024-06-09,643,,Website,Store Pickup,8,0,8,209.52,209.52,174.08,35.44,0.0,0.0,1,34.92
6848,2024-06-09,310,,App,Curbside Pickup,5,0,5,676.85,676.85,515.75,161.1,0.0,0.0,1,338.43
6849,2024-06-09,150,,App,Store Pickup,4,0,4,531.16,531.16,358.52,172.64,0.0,0.0,2,265.58
6850,2024-06-09,682,,App,Store Pickup,6,0,6,1330.56,1330.56,854.76,475.8,0.0,0.0,2,443.52
6851,2024-06-09,869,FC009,App,Ship to Home,4,0,4,399.04,399.04,273.0,126.04,13.8,20.7,2,133.01
6852,2024-06-09,925,,Website,Store Pickup,4,0,4,23.2,23.2,14.64,8.56,0.0,0.0,2,5.8
6853,2024-06-09,437,,Website,Store Pickup,4,0,4,635.6,635.6,400.76,234.84,0.0,0.0,2,635.6
6854,2024-06-09,111,,App,Same-Day Delivery,5,0,5,5.45,5.45,4.05,1.4,0.0,0.0,1,1.09
6855,2024-06-09,77,FC008,Website,Ship to Home,8,0,8,1986.24,1986.24,1593.52,392.72,31.84,47.76,2,662.08
6856,2024-06-09,974,FC006,App,Ship to Home,4,0,4,701.28,701.28,570.52,130.76,2.08,3.12,2,350.64
6857,2024-06-09,797,,Website,Store Pickup,9,0,9,730.08,730.08,505.62,224.46,0.0,0.0,4,104.3
6858,2024-06-09,413,,App,Same-Day Delivery,7,0,7,1839.74,1839.74,1264.9,574.84,0.0,0.0,2,1839.74
6859,2024-06-09,428,,Website,Store Pickup,8,0,8,1734.0,1734.0,1085.6,648.4,0.0,0.0,4,867.0
6860,2024-06-09,955,,Website,Store Pickup,2,0,2,478.12,478.12,343.16,134.96,0.0,0.0,1,239.06
6861,2024-06-09,764,,Website,Store Pickup,4,0,4,108.2,108.2,89.92,18.28,0.0,0.0,1,108.2
6862,2024-06-09,109,,Website,Store Pickup,3,0,3,632.31,632.31,455.67,176.64,0.0,0.0,1,632.31
6863,2024-06-09,595,,Website,Same-Day Delivery,4,0,4,41.68,41.68,32.56,9.12,0.0,0.0,2,13.89
6864,2024-06-09,769,,Website,Store Pickup,7,0,7,271.32,271.32,197.05,74.27,0.0,0.0,1,67.83
6865,2024-06-09,568,,Website,Curbside Pickup,6,0,6,403.98,403.98,255.12,148.86,0.0,0.0,1,403.98
6866,2024-06-09,226,,Website,Store Pickup,5,0,5,1496.8,1496.8,989.45,507.35,0.0,0.0,1,748.4
6867,2024-06-09,681,,App,Same-Day Delivery,9,0,9,1993.68,1993.68,1269.72,723.96,0.0,0.0,4,996.84
6868,2024-06-09,328,,Website,Store Pickup,1,0,1,55.4,55.4,36.97,18.43,0.0,0.0,1,55.4
6869,2024-06-09,294,,Website,Store Pickup,8,0,8,635.2,635.2,515.2,120.0,0.0,0.0,4,158.8
6870,2024-06-09,847,,App,Curbside Pickup,6,0,6,846.9,846.9,615.54,231.36,0.0,0.0,3,211.72
6871,2024-06-09,743,,Website,Store Pickup,6,0,6,1249.38,1249.38,976.62,272.76,0.0,0.0,3,208.23
6872,2024-06-09,392,,Website,Store Pickup,4,0,4,801.08,801.08,630.28,170.8,0.0,0.0,1,267.03
6873,2024-06-09,104,,Website,Same-Day Delivery,6,0,6,64.32,64.32,48.18,16.14,0.0,0.0,3,32.16
6874,2024-06-09,345,,Website,Curbside Pickup,8,0,8,189.12,189.12,130.4,58.72,0.0,0.0,3,27.02
6875,2024-06-09,272,,App,Curbside Pickup,2,0,2,80.32,80.32,53.88,26.44,0.0,0.0,1,40.16
6876,2024-06-09,952,FC004,Website,Ship to Home,11,0,11,2196.37,2196.37,1542.2,654.17,3.96,5.94,1,313.77
6877,2024-06-09,604,,Website,Curbside Pickup,6,0,6,820.8,820.8,536.52,284.28,0.0,0.0,2,820.8
6878,2024-06-09,958,,Website,Curbside Pickup,4,0,4,857.48,857.48,576.64,280.84,0.0,0.0,1,857.48
6879,2024-06-09,441,,Website,Curbside Pickup,5,0,5,990.75,990.75,697.05,293.7,0.0,0.0,1,247.69
6880,2024-06-09,954,,App,Store Pickup,2,0,2,125.08,125.08,99.12,25.96,0.0,0.0,1,62.54
6881,2024-06-09,705,,Website,Store Pickup,6,0,6,95.04,95.04,70.02,25.02,0.0,0.0,1,23.76
6882,2024-06-09,863,,App,Curbside Pickup,2,0,2,26.74,26.74,17.02,9.72,0.0,0.0,1,13.37
6883,2024-06-09,831,,Website,Curbside Pickup,8,0,8,590.72,590.72,467.12,123.6,0.0,0.0,3,118.14
6884,2024-06-09,571,,App,Curbside Pickup,5,0,5,133.35,133.35,92.25,41.1,0.0,0.0,2,133.35
6885,2024-06-09,43,,Website,Curbside Pickup,3,0,3,644.22,644.22,406.89,237.33,0.0,0.0,1,322.11
6886,2024-06-09,859,,Website,Store Pickup,6,0,6,1637.94,1637.94,1192.5,445.44,0.0,0.0,3,272.99
6887,2024-06-09,297,,App,Same-Day Delivery,6,0,6,1115.58,1115.58,770.76,344.82,0.0,0.0,3,278.89
6888,2024-06-09,79,FC001,App,Ship to Home,10,0,10,1019.8,1019.8,799.3,220.5,29.3,43.95,3,339.93
6889,2024-06-09,341,,App,Curbside Pickup,5,0,5,669.55,669.55,527.95,141.6,0.0,0.0,1,133.91
6890,2024-06-09,721,,Website,Curbside Pickup,5,0,5,298.65,298.65,200.55,98.1,0.0,0.0,2,149.32
6891,2024-06-09,107,,Website,Same-Day Delivery,3,0,3,671.37,671.37,510.93,160.44,0.0,0.0,1,223.79
6892,2024-06-09,406,,App,Same-Day Delivery,4,0,4,105.68,105.68,86.52,19.16,0.0,0.0,1,52.84
6893,2024-06-09,732,,App,Same-Day Delivery,5,0,5,960.1,960.1,635.4,324.7,0.0,0.0,1,480.05
6894,2024-06-09,883,,Website,Curbside Pickup,8,0,8,1926.96,1926.96,1593.36,333.6,0.0,0.0,4,275.28
6895,2024-06-09,207,,Website,Curbside Pickup,7,0,7,1638.35,1638.35,1307.74,330.61,0.0,0.0,1,546.12
6896,2024-06-09,496,,App,Store Pickup,3,0,3,169.29,169.29,129.63,39.66,0.0,0.0,1,56.43
6897,2024-06-09,426,,Website,Store Pickup,3,0,3,224.07,224.07,158.67,65.4,0.0,0.0,1,224.07
6898,2024-06-09,447,,App,Same-Day Delivery,4,0,4,939.96,939.96,696.16,243.8,0.0,0.0,2,313.32
6899,2024-06-09,85,FC008,Website,Ship to Home,8,0,8,752.8,752.8,544.96,207.84,10.32,15.48,1,188.2
6900,2024-06-09,646,,Website,Store Pickup,6,0,6,879.54,879.54,658.86,220.68,0.0,0.0,1,439.77
6901,2024-06-16,778,,Website,Same-Day Delivery,7,0,7,1085.21,1085.21,702.66,382.55,0.0,0.0,2,361.74
6902,2024-06-16,858,,Website,Same-Day Delivery,8,0,8,595.04,595.04,426.24,168.8,0.0,0.0,4,85.01
6903,2024-06-16,346,,App,Same-Day Delivery,7,0,7,241.78,241.78,194.32,47.46,0.0,0.0,1,80.59
6904,2024-06-16,358,,Website,Curbside Pickup,3,0,3,519.6,519.6,431.13,88.47,0.0,0.0,1,173.2
6905,2024-06-16,941,,Website,Same-Day Delivery,6,0,6,432.66,432.66,273.9,158.76,0.0,0.0,3,432.66
6906,2024-06-16,598,,App,Store Pickup,3,0,3,175.17,175.17,126.93,48.24,0.0,0.0,1,175.17
6907,2024-06-16,584,,Website,Same-Day Delivery,2,0,2,557.26,557.26,385.26,172.0,0.0,0.0,1,557.26
6908,2024-06-16,134,FC007,Website,Ship to Home,2,0,2,264.46,264.46,183.34,81.12,10.58,15.87,1,132.23
6909,2024-06-16,879,,App,Store Pickup,6,0,6,592.14,592.14,490.38,101.76,0.0,0.0,2,118.43
6910,2024-06-16,996,FC007,Website,Ship to Home,4,0,4,369.2,369.2,276.36,92.84,1.16,1.74,1,92.3
6911,2024-06-16,314,,Website,Curbside Pickup,7,0,7,134.61,134.61,99.61,35.0,0.0,0.0,3,22.44
6912,2024-06-16,369,,Website,Same-Day Delivery,10,0,10,1133.8,1133.8,793.7,340.1,0.0,0.0,3,161.97
6913,2024-06-16,714,,App,Same-Day Delivery,8,0,8,2149.36,2149.36,1371.76,777.6,0.0,0.0,1,716.45
6914,2024-06-16,904,,App,Curbside Pickup,8,0,8,1740.56,1740.56,1208.24,532.32,0.0,0.0,2,290.09
6915,2024-06-16,748,,App,Store Pickup,4,0,4,856.68,856.68,633.72,222.96,0.0,0.0,2,285.56
6916,2024-06-16,180,,Website,Same-Day Delivery,6,0,6,1009.68,1009.68,711.9,297.78,0.0,0.0,3,168.28
6917,2024-06-16,453,,App,Same-Day Delivery,3,0,3,718.17,718.17,463.44,254.73,0.0,0.0,1,359.08
6918,2024-06-16,6,,App,Same-Day Delivery,6,0,6,1264.26,1264.26,822.48,441.78,0.0,0.0,1,421.42
6919,2024-06-16,557,FC005,Website,Ship to Home,5,0,5,605.8,605.8,453.75,152.05,33.15,49.72,1,121.16
6920,2024-06-16,742,FC006,App,Ship to Home,1,0,1,256.15,256.15,179.8,76.35,6.89,10.33,1,256.15
6921,2024-06-16,862,,Website,Same-Day Delivery,6,0,6,1242.42,1242.42,903.18,339.24,0.0,0.0,2,310.61
6922,2024-06-16,450,,Website,Store Pickup,7,0,7,920.71,920.71,664.72,255.99,0.0,0.0,1,230.18
6923,2024-06-16,907,FC003,App,Ship to Home,6,0,6,166.56,166.56,126.18,40.38,16.86,25.29,1,33.31
6924,2024-06-16,878,,Website,Curbside Pickup,4,0,4,591.0,591.0,459.52,131.48,0.0,0.0,1,295.5
6925,2024-06-16,596,FC003,Website,Ship to Home,8,0,8,23.2,23.2,17.6,5.6,13.12,19.68,4,2.9
6926,2024-06-16,835,,Website,Store Pickup,3,0,3,469.92,469.92,337.26,132.66,0.0,0.0,1,234.96
6927,2024-06-16,147,,App,Store Pickup,2,0,2,234.24,234.24,179.24,55.0,0.0,0.0,1,117.12
6928,2024-06-16,653,,App,Curbside Pickup,6,0,6,122.04,122.04,79.5,42.54,0.0,0.0,2,24.41
6929,2024-06-16,816,,Website,Curbside Pickup,6,0,6,491.22,491.22,386.58,104.64,0.0,0.0,2,81.87
6930,2024-06-16,215,,App,Same-Day Delivery,2,0,2,523.08,523.08,346.54,176.54,0.0,0.0,1,523.08
6931,2024-06-16,838,,App,Curbside Pickup,4,0,4,368.68,368.68,258.52,110.16,0.0,0.0,2,122.89
6932,2024-06-16,588,,App,Store Pickup,5,0,5,1043.25,1043.25,661.75,381.5,0.0,0.0,2,1043.25
6933,2024-06-16,43,,Website,Store Pickup,3,0,3,644.22,644.22,406.89,237.33,0.0,0.0,1,214.74
6934,2024-06-16,183,,App,Same-Day Delivery,2,0,2,578.78,578.78,393.46,185.32,0.0,0.0,1,578.78
6935,2024-06-16,745,,Website,Curbside Pickup,4,0,4,577.48,577.48,376.96,200.52,0.0,0.0,2,144.37
6936,2024-06-16,833,,App,Curbside Pickup,4,0,4,599.36,599.36,404.6,194.76,0.0,0.0,1,299.68
6937,2024-06-16,72,,App,Store Pickup,3,0,3,818.7,818.7,546.51,272.19,0.0,0.0,1,409.35
6938,2024-06-16,244,,Website,Same-Day Delivery,5,0,5,311.75,311.75,203.9,107.85,0.0,0.0,1,311.75
6939,2024-06-16,160,FC003,App,Ship to Home,3,0,3,609.6,609.6,388.56,221.04,14.34,21.51,1,203.2
6940,2024-06-16,367,,App,Same-Day Delivery,4,0,4,602.56,602.56,452.8,149.76,0.0,0.0,2,602.56
6941,2024-06-16,60,,Website,Curbside Pickup,2,0,2,301.2,301.2,207.86,93.34,0.0,0.0,1,150.6
6942,2024-06-16,824,,App,Curbside Pickup,3,0,3,771.63,771.63,514.5,257.13,0.0,0.0,1,257.21
6943,2024-06-16,916,FC006,Website,Ship to Home,4,0,4,1189.68,1189.68,767.92,421.76,31.4,47.1,1,297.42
6944,2024-06-16,645,,Website,Same-Day Delivery,2,0,2,425.5,425.5,331.32,94.18,0.0,0.0,1,212.75
6945,2024-06-16,589,,Website,Same-Day Delivery,4,0,4,764.28,764.28,480.44,283.84,0.0,0.0,2,764.28
6946,2024-06-16,373,FC009,Website,Ship to Home,3,0,3,188.97,188.97,154.38,34.59,18.509999999999998,27.76,1,94.48
6947,2024-06-16,817,FC004,Website,Ship to Home,9,0,9,775.35,775.35,584.1,191.25,2.0700000000000003,3.11,1,387.68
6948,2024-06-16,897,,Website,Store Pickup,4,0,4,954.08,954.08,596.88,357.2,0.0,0.0,2,318.03
6949,2024-06-16,255,,Website,Store Pickup,9,0,9,190.08,190.08,119.16,70.92,0.0,0.0,4,47.52
6950,2024-06-16,763,FC003,App,Ship to Home,5,0,5,536.6,536.6,392.55,144.05,15.149999999999999,22.72,2,536.6
6951,2024-06-16,998,FC006,Website,Ship to Home,7,0,7,1531.46,1531.46,1266.3,265.16,32.34,48.51,2,510.49
6952,2024-06-16,129,,Website,Same-Day Delivery,8,0,8,978.24,978.24,748.48,229.76,0.0,0.0,4,978.24
6953,2024-06-16,848,,Website,Store Pickup,6,0,6,991.38,991.38,638.22,353.16,0.0,0.0,2,165.23
6954,2024-06-16,13,,Website,Curbside Pickup,6,0,6,1490.82,1490.82,1079.82,411.0,0.0,0.0,1,496.94
6955,2024-06-16,97,,App,Store Pickup,2,0,2,206.42,206.42,129.96,76.46,0.0,0.0,1,206.42
6956,2024-06-16,158,,Website,Store Pickup,1,0,1,171.89,171.89,125.39,46.5,0.0,0.0,1,171.89
6957,2024-06-16,699,,App,Same-Day Delivery,4,0,4,470.12,470.12,336.08,134.04,0.0,0.0,1,156.71
6958,2024-06-16,768,FC004,App,Ship to Home,3,0,3,127.8,127.8,84.81,42.99,22.14,33.21,1,63.9
6959,2024-06-16,467,,App,Curbside Pickup,4,0,4,185.12,185.12,120.08,65.04,0.0,0.0,1,61.71
6960,2024-06-16,387,FC003,Website,Ship to Home,5,0,5,898.45,898.45,719.1,179.35,44.55,66.82,2,898.45
6961,2024-06-16,535,FC003,Website,Ship to Home,6,0,6,1018.26,1018.26,716.22,302.04,42.42,63.63,3,169.71
6962,2024-06-16,648,,Website,Curbside Pickup,7,0,7,785.61,785.61,509.32,276.29,0.0,0.0,3,785.61
6963,2024-06-16,260,,App,Curbside Pickup,3,0,3,107.76,107.76,73.2,34.56,0.0,0.0,1,35.92
6964,2024-06-16,151,,App,Curbside Pickup,8,0,8,242.96,242.96,189.52,53.44,0.0,0.0,4,242.96
6965,2024-06-16,825,,Website,Same-Day Delivery,4,0,4,712.0,712.0,510.88,201.12,0.0,0.0,2,356.0
6966,2024-06-16,625,,Website,Curbside Pickup,8,0,8,797.84,797.84,656.4,141.44,0.0,0.0,1,159.57
6967,2024-06-16,785,FC010,App,Ship to Home,3,0,3,695.7,695.7,496.8,198.9,13.080000000000002,19.62,1,231.9
6968,2024-06-16,352,FC007,App,Ship to Home,1,0,1,147.78,147.78,100.23,47.55,5.71,8.56,1,147.78
6969,2024-06-16,572,FC008,Website,Ship to Home,4,0,4,993.92,993.92,696.2,297.72,15.16,22.74,1,496.96
6970,2024-06-16,430,,Website,Store Pickup,4,0,4,1059.92,1059.92,717.0,342.92,0.0,0.0,2,1059.92
6971,2024-06-16,969,,Website,Same-Day Delivery,9,0,9,1015.02,1015.02,647.91,367.11,0.0,0.0,3,126.88
6972,2024-06-16,143,FC006,Website,Ship to Home,6,0,6,421.74,421.74,344.64,77.1,46.08,69.12,1,105.44
6973,2024-06-16,690,,App,Curbside Pickup,11,0,11,2280.85,2280.85,1795.31,485.54,0.0,0.0,1,2280.85
6974,2024-06-16,700,,App,Store Pickup,3,0,3,719.7,719.7,596.34,123.36,0.0,0.0,1,719.7
6975,2024-06-16,660,,App,Store Pickup,3,0,3,291.54,291.54,218.64,72.9,0.0,0.0,1,97.18
6976,2024-06-16,420,FC003,App,Ship to Home,4,0,4,879.8,879.8,712.16,167.64,15.36,23.04,2,439.9
6977,2024-06-16,30,,Website,Store Pickup,2,0,2,365.82,365.82,249.64,116.18,0.0,0.0,1,182.91
6978,2024-06-16,364,FC002,Website,Ship to Home,6,0,6,160.38,160.38,115.86,44.52,49.260000000000005,73.89,1,80.19
6979,2024-06-16,152,FC005,Website,Ship to Home,4,0,4,786.72,786.72,579.16,207.56,24.08,36.12,1,786.72
6980,2024-06-16,321,,App,Same-Day Delivery,5,0,5,118.0,118.0,90.4,27.6,0.0,0.0,1,29.5
6981,2024-06-16,852,,App,Same-Day Delivery,5,0,5,897.65,897.65,706.4,191.25,0.0,0.0,2,299.22
6982,2024-06-16,233,,App,Store Pickup,4,0,4,502.44,502.44,314.48,187.96,0.0,0.0,2,125.61
6983,2024-06-16,888,FC008,Website,Ship to Home,5,0,5,923.25,923.25,626.45,296.8,22.9,34.35,1,184.65
6984,2024-06-16,618,FC009,Website,Ship to Home,9,0,9,1773.27,1773.27,1331.82,441.45,13.86,20.79,1,354.65
6985,2024-06-16,560,FC009,App,Ship to Home,4,0,4,1008.64,1008.64,769.96,238.68,9.44,14.16,1,504.32
6986,2024-06-16,905,,Website,Store Pickup,6,0,6,512.76,512.76,372.66,140.1,0.0,0.0,1,85.46
6987,2024-06-16,4,FC006,App,Ship to Home,5,0,5,857.1,857.1,578.4,278.7,3.5999999999999996,5.4,2,285.7
6988,2024-06-16,621,,Website,Same-Day Delivery,4,0,4,769.0,769.0,580.56,188.44,0.0,0.0,1,192.25
6989,2024-06-16,473,,Website,Store Pickup,4,0,4,350.72,350.72,287.2,63.52,0.0,0.0,1,87.68
6990,2024-06-16,118,FC003,App,Ship to Home,9,0,9,1388.61,1388.61,925.74,462.87,77.85000000000001,116.78,3,173.58
6991,2024-06-16,391,FC005,App,Ship to Home,8,0,8,2004.72,2004.72,1366.72,638.0,47.6,71.4,4,286.39
6992,2024-06-16,398,,Website,Store Pickup,3,0,3,586.74,586.74,376.89,209.85,0.0,0.0,1,586.74
6993,2024-06-16,880,,App,Curbside Pickup,3,0,3,52.11,52.11,39.63,12.48,0.0,0.0,1,26.05
6994,2024-06-16,689,,Website,Curbside Pickup,7,0,7,407.47,407.47,311.64,95.83,0.0,0.0,2,135.82
6995,2024-06-16,930,,Website,Same-Day Delivery,6,0,6,862.08,862.08,574.92,287.16,0.0,0.0,1,172.42
6996,2024-06-16,1000,FC010,App,Ship to Home,1,0,1,247.76,247.76,160.73,87.03,1.79,2.69,1,247.76
6997,2024-06-16,881,,Website,Same-Day Delivery,1,0,1,138.71,138.71,92.66,46.05,0.0,0.0,1,138.71
6998,2024-06-16,481,,App,Same-Day Delivery,6,0,6,945.3,945.3,636.0,309.3,0.0,0.0,1,315.1
6999,2024-06-16,506,FC007,Website,Ship to Home,6,0,6,66.78,66.78,44.64,22.14,8.100000000000001,12.15,2,16.7
7000,2024-06-16,441,,App,Same-Day Delivery,6,0,6,1188.9,1188.9,836.46,352.44,0.0,0.0,1,396.3
7001,2024-06-16,360,,Website,Curbside Pickup,7,0,7,1262.45,1262.45,799.54,462.91,0.0,0.0,2,631.23
7002,2024-06-16,827,,App,Curbside Pickup,7,0,7,1447.6,1447.6,976.85,470.75,0.0,0.0,2,1447.6
7003,2024-06-16,199,,App,Store Pickup,6,0,6,361.86,361.86,263.76,98.1,0.0,0.0,1,90.47
7004,2024-06-16,887,,App,Store Pickup,7,0,7,838.46,838.46,576.45,262.01,0.0,0.0,1,419.23
7005,2024-06-16,319,FC002,App,Ship to Home,10,0,10,514.6,514.6,361.5,153.1,8.9,13.35,1,57.18
7006,2024-06-16,208,,Website,Same-Day Delivery,6,0,6,1748.94,1748.94,1107.3,641.64,0.0,0.0,2,291.49
7007,2024-06-16,869,,App,Curbside Pickup,6,0,6,598.56,598.56,409.5,189.06,0.0,0.0,2,99.76
7008,2024-06-16,195,,App,Curbside Pickup,1,0,1,248.79,248.79,172.28,76.51,0.0,0.0,1,248.79
7009,2024-06-16,614,FC006,App,Ship to Home,7,0,7,387.24,387.24,300.65,86.59,41.02,61.53,1,129.08
7010,2024-06-16,647,,App,Same-Day Delivery,9,0,9,1940.85,1940.85,1355.22,585.63,0.0,0.0,3,323.47
7011,2024-06-16,90,,App,Store Pickup,8,0,8,338.08,338.08,255.2,82.88,0.0,0.0,2,56.35
7012,2024-06-16,204,,App,Same-Day Delivery,5,0,5,453.45,453.45,352.8,100.65,0.0,0.0,2,151.15
7013,2024-06-16,187,FC006,App,Ship to Home,8,0,8,1286.16,1286.16,1009.12,277.04,3.28,4.92,2,643.08
7014,2024-06-16,246,,Website,Curbside Pickup,5,0,5,699.35,699.35,563.8,135.55,0.0,0.0,1,233.12
7015,2024-06-16,182,FC009,App,Ship to Home,5,0,5,62.15,62.15,39.15,23.0,32.35,48.53,2,12.43
7016,2024-06-16,971,,App,Curbside Pickup,5,0,5,686.75,686.75,491.75,195.0,0.0,0.0,1,137.35
7017,2024-06-16,480,,Website,Same-Day Delivery,6,0,6,265.62,265.62,177.24,88.38,0.0,0.0,2,132.81
7018,2024-06-16,59,,Website,Same-Day Delivery,4,0,4,721.92,721.92,530.76,191.16,0.0,0.0,1,240.64
7019,2024-06-16,959,,App,Same-Day Delivery,4,0,4,27.08,27.08,19.64,7.44,0.0,0.0,1,6.77
7020,2024-06-16,650,,App,Curbside Pickup,10,1,9,2789.7,2510.73,1718.37,792.36,0.0,0.0,4,348.71
7021,2024-06-16,406,,App,Store Pickup,7,0,7,184.94,184.94,151.41,33.53,0.0,0.0,2,30.82
7022,2024-06-16,958,,Website,Same-Day Delivery,3,0,3,643.11,643.11,432.48,210.63,0.0,0.0,1,643.11
7023,2024-06-16,659,FC010,Website,Ship to Home,7,0,7,743.75,743.75,589.61,154.14,45.57,68.36,2,247.92
7024,2024-06-16,758,,App,Same-Day Delivery,6,0,6,208.26,208.26,172.8,35.46,0.0,0.0,3,104.13
7025,2024-06-16,5,,App,Store Pickup,6,0,6,628.74,628.74,428.28,200.46,0.0,0.0,2,209.58
7026,2024-06-16,756,,App,Store Pickup,7,0,7,1829.1,1829.1,1236.06,593.04,0.0,0.0,1,457.27
7027,2024-06-16,436,,App,Curbside Pickup,9,0,9,1527.48,1527.48,1136.79,390.69,0.0,0.0,3,381.87
7028,2024-06-16,523,,Website,Same-Day Delivery,2,0,2,486.64,486.64,332.44,154.2,0.0,0.0,1,486.64
7029,2024-06-16,528,,App,Store Pickup,3,0,3,113.16,113.16,90.45,22.71,0.0,0.0,1,113.16
7030,2024-06-16,185,,Website,Curbside Pickup,1,0,1,86.69,86.69,62.72,23.97,0.0,0.0,1,86.69
7031,2024-06-16,874,,Website,Curbside Pickup,4,0,4,283.52,283.52,215.24,68.28,0.0,0.0,1,141.76
7032,2024-06-16,747,,App,Same-Day Delivery,8,0,8,1768.4,1768.4,1159.68,608.72,0.0,0.0,4,353.68
7033,2024-06-16,728,,Website,Store Pickup,1,0,1,88.58,88.58,57.08,31.5,0.0,0.0,1,88.58
7034,2024-06-16,312,,App,Same-Day Delivery,3,0,3,778.71,778.71,553.59,225.12,0.0,0.0,1,389.36
7035,2024-06-16,389,,Website,Store Pickup,6,0,6,1708.62,1708.62,1078.56,630.06,0.0,0.0,1,427.15
