otif_id,po_number,vendor_id,dc_id,order_date,expected_delivery_date,actual_delivery_date,expected_units,received_units,on_time_flag,in_full_flag,otif_flag,days_early_late,short_units,fill_rate_pct,otif_score
6875,PO00009786,V2949,DC009,2024-04-13,2024-04-25,2024-04-24,875,875,True,True,True,1,0,100.0,100.0
6876,PO00009787,V1605,DC017,2024-05-08,2024-05-25,2024-05-25,65,65,True,True,True,0,0,100.0,100.0
6877,PO00009788,V1042,DC018,2024-10-20,2024-11-09,2024-11-09,422,422,True,True,True,0,0,100.0,100.0
6878,PO00009790,V1422,DC012,2024-02-02,2024-02-21,2024-02-21,1057,1057,True,True,True,0,0,100.0,100.0
6879,PO00009791,V2859,DC020,2024-11-15,2024-11-27,2024-11-27,779,779,True,True,True,0,0,100.0,100.0
6880,PO00009792,V1473,DC020,2024-07-31,2024-08-18,2024-08-18,768,768,True,True,True,0,0,100.0,100.0
6881,PO00009794,V2460,DC023,2024-03-29,2024-04-02,2024-04-02,426,426,True,True,True,0,0,100.0,100.0
6882,PO00009795,V1321,DC020,2024-02-19,2024-03-10,2024-03-09,800,800,True,True,True,1,0,100.0,100.0
6883,PO00009797,V2662,DC012,2024-05-16,2024-05-30,2024-05-30,176,176,True,True,True,0,0,100.0,100.0
6884,PO00009798,V4385,DC008,2024-03-25,2024-04-14,2024-04-13,119,119,True,True,True,1,0,100.0,100.0
6885,PO00009802,V3122,DC014,2024-04-13,2024-04-24,2024-04-24,1218,1218,True,True,True,0,0,100.0,100.0
6886,PO00009803,V4067,DC021,2024-09-20,2024-10-03,2024-10-03,1010,1010,True,True,True,0,0,100.0,100.0
6887,PO00009804,V4840,DC007,2024-01-17,2024-02-03,2024-02-09,556,556,False,True,False,-6,0,100.0,50.0
6888,PO00009805,V4089,DC001,2024-12-01,2024-12-22,2024-12-24,1260,1260,False,True,False,-2,0,100.0,50.0
6889,PO00009806,V3785,DC022,2024-07-17,2024-08-04,2024-08-04,1383,1383,True,True,True,0,0,100.0,100.0
6890,PO00009807,V1176,DC022,2024-10-16,2024-11-04,2024-11-03,89,73,True,False,False,1,16,82.02,50.0
6891,PO00009808,V1094,DC025,2024-07-05,2024-07-11,2024-07-11,850,850,True,True,True,0,0,100.0,100.0
6892,PO00009809,V4793,DC014,2024-04-21,2024-05-01,2024-05-01,1264,1264,True,True,True,0,0,100.0,100.0
6893,PO00009810,V2455,DC012,2024-11-30,2024-12-07,2024-12-07,67,67,True,True,True,0,0,100.0,100.0
6894,PO00009811,V3484,DC009,2024-03-06,2024-03-22,2024-03-22,1276,1276,True,True,True,0,0,100.0,100.0
6895,PO00009812,V2283,DC021,2024-01-05,2024-01-18,2024-01-19,166,166,False,True,False,-1,0,100.0,50.0
6896,PO00009813,V1731,DC009,2024-04-26,2024-05-16,2024-05-21,599,599,False,True,False,-5,0,100.0,50.0
6897,PO00009814,V3369,DC017,2024-04-06,2024-04-10,2024-04-11,753,753,False,True,False,-1,0,100.0,50.0
6898,PO00009815,V2780,DC016,2024-02-23,2024-02-26,2024-02-25,591,591,True,True,True,1,0,100.0,100.0
6899,PO00009816,V4027,DC024,2024-02-24,2024-02-28,2024-02-28,226,226,True,True,True,0,0,100.0,100.0
6900,PO00009817,V2780,DC014,2024-06-28,2024-07-03,2024-07-03,1375,1375,True,True,True,0,0,100.0,100.0
6901,PO00009821,V2121,DC002,2024-12-12,2024-12-18,2024-12-17,850,850,True,True,True,1,0,100.0,100.0
6902,PO00009822,V2139,DC001,2024-01-03,2024-01-23,2024-01-23,1101,1101,True,True,True,0,0,100.0,100.0
6903,PO00009823,V2995,DC023,2024-04-07,2024-04-15,2024-04-17,935,935,False,True,False,-2,0,100.0,50.0
6904,PO00009824,V4509,DC025,2024-04-14,2024-04-20,2024-04-20,454,454,True,True,True,0,0,100.0,100.0
6905,PO00009825,V4774,DC024,2024-07-25,2024-07-28,2024-07-28,1243,1243,True,True,True,0,0,100.0,100.0
6906,PO00009826,V2507,DC011,2024-07-31,2024-08-07,2024-08-06,426,426,True,True,True,1,0,100.0,100.0
6907,PO00009830,V3034,DC013,2024-05-22,2024-06-04,2024-06-03,787,787,True,True,True,1,0,100.0,100.0
6908,PO00009833,V4021,DC023,2024-05-10,2024-05-13,2024-05-13,464,464,True,True,True,0,0,100.0,100.0
6909,PO00009834,V3297,DC013,2024-04-11,2024-04-23,2024-04-22,134,134,True,True,True,1,0,100.0,100.0
6910,PO00009835,V1689,DC007,2024-07-20,2024-07-25,2024-07-24,1133,1133,True,True,True,1,0,100.0,100.0
6911,PO00009836,V1500,DC012,2024-01-22,2024-02-12,2024-02-17,1260,1260,False,True,False,-5,0,100.0,50.0
6912,PO00009838,V2715,DC016,2024-03-19,2024-03-23,2024-03-30,883,883,False,True,False,-7,0,100.0,50.0
6913,PO00009840,V1756,DC020,2024-06-26,2024-07-11,2024-07-11,1069,1069,True,True,True,0,0,100.0,100.0
6914,PO00009841,V1877,DC003,2024-02-21,2024-02-24,2024-02-24,118,118,True,True,True,0,0,100.0,100.0
6915,PO00009843,V2391,DC009,2024-02-23,2024-02-29,2024-03-01,52,52,False,True,False,-1,0,100.0,50.0
6916,PO00009844,V1144,DC018,2024-08-26,2024-09-07,2024-09-07,390,390,True,True,True,0,0,100.0,100.0
6917,PO00009845,V3493,DC022,2024-01-05,2024-01-23,2024-01-22,777,777,True,True,True,1,0,100.0,100.0
6918,PO00009847,V2325,DC024,2024-07-15,2024-07-27,2024-07-27,963,963,True,True,True,0,0,100.0,100.0
6919,PO00009848,V3447,DC017,2024-02-12,2024-02-23,2024-02-22,652,652,True,True,True,1,0,100.0,100.0
6920,PO00009851,V1203,DC021,2024-04-19,2024-05-02,2024-05-01,362,362,True,True,True,1,0,100.0,100.0
6921,PO00009854,V3988,DC020,2024-05-08,2024-05-27,2024-05-27,679,679,True,True,True,0,0,100.0,100.0
6922,PO00009856,V3119,DC001,2024-02-01,2024-02-17,2024-02-22,351,351,False,True,False,-5,0,100.0,50.0
6923,PO00009858,V3693,DC020,2024-01-06,2024-01-14,2024-01-16,713,713,False,True,False,-2,0,100.0,50.0
6924,PO00009859,V1534,DC017,2024-01-11,2024-01-19,2024-01-21,498,498,False,True,False,-2,0,100.0,50.0
6925,PO00009861,V3493,DC007,2024-07-28,2024-08-04,2024-08-04,1268,1268,True,True,True,0,0,100.0,100.0
6926,PO00009862,V1601,DC025,2024-01-03,2024-01-18,2024-01-18,1035,1035,True,True,True,0,0,100.0,100.0
6927,PO00009864,V3776,DC007,2024-05-01,2024-05-10,2024-05-11,658,658,False,True,False,-1,0,100.0,50.0
6928,PO00009865,V2703,DC015,2024-09-28,2024-10-05,2024-10-07,52,52,False,True,False,-2,0,100.0,50.0
6929,PO00009866,V3009,DC017,2024-02-03,2024-02-23,2024-02-22,123,123,True,True,True,1,0,100.0,100.0
6930,PO00009867,V3954,DC018,2024-07-09,2024-07-17,2024-07-16,173,173,True,True,True,1,0,100.0,100.0
6931,PO00009868,V3095,DC021,2024-07-27,2024-08-04,2024-08-08,390,390,False,True,False,-4,0,100.0,50.0
6932,PO00009869,V2460,DC006,2024-07-18,2024-07-30,2024-07-30,751,751,True,True,True,0,0,100.0,100.0
6933,PO00009870,V3053,DC010,2024-08-10,2024-08-18,2024-08-18,639,639,True,True,True,0,0,100.0,100.0
6934,PO00009872,V2175,DC007,2024-06-02,2024-06-15,2024-06-15,441,441,True,True,True,0,0,100.0,100.0
6935,PO00009873,V4885,DC011,2024-12-11,2024-12-21,2024-12-21,1136,1071,True,False,False,0,65,94.28,50.0
6936,PO00009874,V1913,DC016,2024-01-21,2024-01-28,2024-01-28,1398,1398,True,True,True,0,0,100.0,100.0
6937,PO00009875,V3333,DC016,2024-01-27,2024-02-01,2024-01-31,408,408,True,True,True,1,0,100.0,100.0
6938,PO00009876,V3146,DC009,2024-06-08,2024-06-19,2024-06-18,857,857,True,True,True,1,0,100.0,100.0
6939,PO00009877,V1500,DC014,2024-06-04,2024-06-22,2024-06-26,248,248,False,True,False,-4,0,100.0,50.0
6940,PO00009878,V1631,DC011,2024-07-04,2024-07-21,2024-07-26,899,899,False,True,False,-5,0,100.0,50.0
6941,PO00009879,V3446,DC020,2024-05-21,2024-06-06,2024-06-05,191,191,True,True,True,1,0,100.0,100.0
6942,PO00009880,V4086,DC014,2024-05-14,2024-06-03,2024-06-02,1127,922,True,False,False,1,205,81.81,50.0
6943,PO00009881,V2526,DC021,2024-10-11,2024-10-28,2024-10-31,364,364,False,True,False,-3,0,100.0,50.0
6944,PO00009882,V2938,DC005,2024-02-20,2024-02-29,2024-03-02,657,657,False,True,False,-2,0,100.0,50.0
6945,PO00009883,V2673,DC025,2024-08-09,2024-08-26,2024-08-25,1228,1228,True,True,True,1,0,100.0,100.0
6946,PO00009884,V2171,DC001,2024-01-07,2024-01-26,2024-01-30,389,389,False,True,False,-4,0,100.0,50.0
6947,PO00009885,V3525,DC005,2024-10-01,2024-10-07,2024-10-07,150,150,True,True,True,0,0,100.0,100.0
6948,PO00009886,V3918,DC008,2024-08-13,2024-08-20,2024-08-22,206,206,False,True,False,-2,0,100.0,50.0
6949,PO00009888,V2831,DC006,2024-03-25,2024-04-08,2024-04-10,241,241,False,True,False,-2,0,100.0,50.0
6950,PO00009889,V3547,DC024,2024-08-05,2024-08-26,2024-08-26,796,796,True,True,True,0,0,100.0,100.0
6951,PO00009891,V3959,DC024,2024-12-02,2024-12-09,2024-12-08,431,431,True,True,True,1,0,100.0,100.0
6952,PO00009893,V3025,DC006,2024-12-09,2024-12-20,2024-12-21,296,296,False,True,False,-1,0,100.0,50.0
6953,PO00009894,V3508,DC022,2024-05-21,2024-05-31,2024-05-30,719,719,True,True,True,1,0,100.0,100.0
6954,PO00009895,V2679,DC007,2024-07-08,2024-07-14,2024-07-14,1163,1163,True,True,True,0,0,100.0,100.0
6955,PO00009896,V4658,DC005,2024-01-03,2024-01-23,2024-01-23,600,600,True,True,True,0,0,100.0,100.0
6956,PO00009897,V4819,DC020,2024-11-01,2024-11-11,2024-11-11,940,940,True,True,True,0,0,100.0,100.0
6957,PO00009898,V2083,DC007,2024-12-05,2024-12-19,2024-12-18,1279,1279,True,True,True,1,0,100.0,100.0
6958,PO00009899,V4643,DC003,2024-10-29,2024-11-15,2024-11-20,686,686,False,True,False,-5,0,100.0,50.0
6959,PO00009900,V1416,DC024,2024-07-06,2024-07-22,2024-07-28,1301,1301,False,True,False,-6,0,100.0,50.0
6960,PO00009902,V2318,DC015,2024-04-23,2024-05-02,2024-05-02,445,445,True,True,True,0,0,100.0,100.0
6961,PO00009904,V4533,DC005,2024-09-05,2024-09-08,2024-09-08,1113,1113,True,True,True,0,0,100.0,100.0
6962,PO00009910,V4658,DC002,2024-04-16,2024-05-03,2024-05-03,1284,1284,True,True,True,0,0,100.0,100.0
6963,PO00009911,V1163,DC004,2024-05-13,2024-05-23,2024-05-23,126,126,True,True,True,0,0,100.0,100.0
6964,PO00009913,V4131,DC001,2024-03-01,2024-03-13,2024-03-13,1418,1418,True,True,True,0,0,100.0,100.0
6965,PO00009914,V2316,DC020,2024-10-28,2024-11-06,2024-11-06,679,679,True,True,True,0,0,100.0,100.0
6966,PO00009915,V1551,DC013,2024-08-01,2024-08-07,2024-08-07,1278,1278,True,True,True,0,0,100.0,100.0
6967,PO00009916,V1542,DC020,2024-09-19,2024-09-26,2024-09-25,784,784,True,True,True,1,0,100.0,100.0
6968,PO00009917,V4541,DC016,2024-06-11,2024-06-24,2024-06-24,1368,1368,True,True,True,0,0,100.0,100.0
6969,PO00009918,V3690,DC013,2024-09-12,2024-09-17,2024-09-17,535,535,True,True,True,0,0,100.0,100.0
6970,PO00009920,V2523,DC018,2024-10-18,2024-10-25,2024-10-24,1402,1402,True,True,True,1,0,100.0,100.0
6971,PO00009923,V1575,DC016,2024-04-06,2024-04-18,2024-04-17,12,12,True,True,True,1,0,100.0,100.0
6972,PO00009925,V3814,DC018,2024-06-17,2024-06-28,2024-06-27,325,325,True,True,True,1,0,100.0,100.0
6973,PO00009926,V4096,DC004,2024-06-13,2024-07-02,2024-07-06,1303,1303,False,True,False,-4,0,100.0,50.0
6974,PO00009928,V2164,DC019,2024-08-07,2024-08-16,2024-08-23,781,781,False,True,False,-7,0,100.0,50.0
6975,PO00009929,V3785,DC024,2024-01-01,2024-01-10,2024-01-11,144,144,False,True,False,-1,0,100.0,50.0
6976,PO00009931,V1306,DC025,2024-11-15,2024-11-29,2024-11-28,757,757,True,True,True,1,0,100.0,100.0
6977,PO00009932,V3674,DC012,2024-07-25,2024-07-30,2024-07-30,941,941,True,True,True,0,0,100.0,100.0
6978,PO00009933,V3841,DC020,2024-12-14,2025-01-04,2025-01-05,723,723,False,True,False,-1,0,100.0,50.0
6979,PO00009934,V4452,DC015,2024-03-15,2024-04-01,2024-03-31,246,246,True,True,True,1,0,100.0,100.0
6980,PO00009935,V4938,DC004,2024-03-20,2024-03-26,2024-03-25,518,518,True,True,True,1,0,100.0,100.0
6981,PO00009938,V2250,DC001,2024-09-04,2024-09-24,2024-09-23,895,895,True,True,True,1,0,100.0,100.0
6982,PO00009939,V1907,DC010,2024-01-09,2024-01-30,2024-01-30,1033,1033,True,True,True,0,0,100.0,100.0
6983,PO00009940,V2131,DC003,2024-06-29,2024-07-05,2024-07-05,495,495,True,True,True,0,0,100.0,100.0
6984,PO00009941,V3841,DC014,2024-10-23,2024-11-11,2024-11-16,1010,1010,False,True,False,-5,0,100.0,50.0
6985,PO00009942,V3613,DC009,2024-02-25,2024-03-04,2024-03-04,631,631,True,True,True,0,0,100.0,100.0
6986,PO00009943,V4432,DC015,2024-11-26,2024-12-16,2024-12-16,540,540,True,True,True,0,0,100.0,100.0
6987,PO00009945,V2743,DC024,2024-08-08,2024-08-13,2024-08-14,659,659,False,True,False,-1,0,100.0,50.0
6988,PO00009946,V2657,DC007,2024-12-07,2024-12-13,2024-12-13,1142,1142,True,True,True,0,0,100.0,100.0
6989,PO00009947,V3146,DC024,2024-10-21,2024-11-08,2024-11-08,176,162,True,False,False,0,14,92.05,50.0
6990,PO00009948,V4449,DC020,2024-01-17,2024-02-03,2024-02-05,1187,1187,False,True,False,-2,0,100.0,50.0
6991,PO00009949,V3258,DC011,2024-02-15,2024-03-01,2024-03-02,1080,1080,False,True,False,-1,0,100.0,50.0
6992,PO00009950,V1580,DC012,2024-03-29,2024-04-13,2024-04-13,209,209,True,True,True,0,0,100.0,100.0
6993,PO00009953,V1163,DC023,2024-02-08,2024-02-21,2024-02-21,1082,927,True,False,False,0,155,85.67,50.0
6994,PO00009955,V1859,DC022,2024-10-07,2024-10-17,2024-10-17,182,182,True,True,True,0,0,100.0,100.0
6995,PO00009956,V4115,DC010,2024-03-14,2024-03-22,2024-03-22,38,38,True,True,True,0,0,100.0,100.0
6996,PO00009957,V4000,DC014,2024-09-05,2024-09-16,2024-09-17,383,383,False,True,False,-1,0,100.0,50.0
6997,PO00009959,V4290,DC023,2024-12-08,2024-12-29,2025-01-05,663,663,False,True,False,-7,0,100.0,50.0
6998,PO00009960,V4898,DC004,2024-11-20,2024-12-02,2024-12-02,301,301,True,True,True,0,0,100.0,100.0
6999,PO00009961,V3858,DC002,2024-09-18,2024-09-30,2024-10-05,386,386,False,True,False,-5,0,100.0,50.0
7000,PO00009962,V3772,DC016,2024-07-12,2024-07-16,2024-07-16,292,292,True,True,True,0,0,100.0,100.0
7001,PO00009963,V2557,DC019,2024-04-03,2024-04-23,2024-04-27,1403,1403,False,True,False,-4,0,100.0,50.0
7002,PO00009964,V2131,DC006,2024-05-28,2024-06-17,2024-06-21,390,390,False,True,False,-4,0,100.0,50.0
7003,PO00009965,V1473,DC013,2024-10-19,2024-11-07,2024-11-07,601,522,True,False,False,0,79,86.86,50.0
7004,PO00009967,V4926,DC007,2024-08-31,2024-09-08,2024-09-07,699,691,True,True,True,1,8,98.86,100.0
7005,PO00009969,V2314,DC010,2024-02-14,2024-03-03,2024-03-02,1301,1301,True,True,True,1,0,100.0,100.0
7006,PO00009970,V3814,DC007,2024-10-21,2024-11-10,2024-11-10,761,761,True,True,True,0,0,100.0,100.0
7007,PO00009971,V2175,DC024,2024-06-28,2024-07-13,2024-07-12,951,951,True,True,True,1,0,100.0,100.0
7008,PO00009972,V4325,DC003,2024-11-28,2024-12-05,2024-12-06,171,171,False,True,False,-1,0,100.0,50.0
7009,PO00009973,V3596,DC001,2024-03-28,2024-04-15,2024-04-15,407,407,True,True,True,0,0,100.0,100.0
7010,PO00009974,V4962,DC007,2024-11-21,2024-12-05,2024-12-05,201,201,True,True,True,0,0,100.0,100.0
7011,PO00009975,V2953,DC023,2024-12-25,2025-01-05,2025-01-04,1413,1413,True,True,True,1,0,100.0,100.0
7012,PO00009976,V1227,DC008,2024-10-28,2024-11-11,2024-11-11,766,766,True,True,True,0,0,100.0,100.0
7013,PO00009977,V2965,DC014,2024-06-13,2024-06-26,2024-06-25,470,470,True,True,True,1,0,100.0,100.0
7014,PO00009978,V4299,DC006,2024-02-21,2024-03-01,2024-03-01,409,404,True,True,True,0,5,98.78,100.0
7015,PO00009979,V3707,DC002,2024-02-02,2024-02-11,2024-02-11,243,243,True,True,True,0,0,100.0,100.0
7016,PO00009980,V4784,DC007,2024-06-05,2024-06-12,2024-06-12,975,975,True,True,True,0,0,100.0,100.0
7017,PO00009981,V3955,DC007,2024-03-09,2024-03-29,2024-03-29,1437,1437,True,True,True,0,0,100.0,100.0
7018,PO00009982,V4892,DC025,2024-05-23,2024-06-02,2024-06-03,1210,1210,False,True,False,-1,0,100.0,50.0
7019,PO00009983,V4821,DC012,2024-01-26,2024-02-07,2024-02-07,516,516,True,True,True,0,0,100.0,100.0
7020,PO00009984,V1863,DC018,2024-06-23,2024-06-30,2024-06-30,1235,1235,True,True,True,0,0,100.0,100.0
7021,PO00009986,V1060,DC010,2024-12-12,2025-01-01,2025-01-01,1298,1298,True,True,True,0,0,100.0,100.0
7022,PO00009987,V4857,DC011,2024-04-26,2024-05-09,2024-05-09,1036,1036,True,True,True,0,0,100.0,100.0
7023,PO00009989,V2749,DC008,2024-02-04,2024-02-22,2024-02-22,920,920,True,True,True,0,0,100.0,100.0
7024,PO00009990,V4855,DC017,2024-03-01,2024-03-19,2024-03-21,711,711,False,True,False,-2,0,100.0,50.0
7025,PO00009991,V2110,DC023,2024-10-14,2024-11-03,2024-11-03,25,25,True,True,True,0,0,100.0,100.0
7026,PO00009992,V3851,DC012,2024-01-24,2024-02-04,2024-02-04,587,587,True,True,True,0,0,100.0,100.0
7027,PO00009993,V3832,DC007,2024-04-29,2024-05-14,2024-05-14,640,640,True,True,True,0,0,100.0,100.0
7028,PO00009995,V2386,DC012,2024-07-04,2024-07-12,2024-07-12,1272,1272,True,True,True,0,0,100.0,100.0
7029,PO00009996,V3287,DC012,2024-06-02,2024-06-11,2024-06-11,348,348,True,True,True,0,0,100.0,100.0
7030,PO00010001,V2657,DC004,2024-07-20,2024-07-23,2024-07-22,1059,1059,True,True,True,1,0,100.0,100.0
7031,PO00010002,V4449,DC011,2024-06-18,2024-07-05,2024-07-05,497,497,True,True,True,0,0,100.0,100.0
7032,PO00010003,V4525,DC019,2024-02-27,2024-03-18,2024-03-18,144,144,True,True,True,0,0,100.0,100.0
7033,PO00010006,V1579,DC015,2024-11-01,2024-11-05,2024-11-05,1104,1104,True,True,True,0,0,100.0,100.0
7034,PO00010008,V2570,DC004,2024-08-18,2024-09-06,2024-09-06,686,686,True,True,True,0,0,100.0,100.0
7035,PO00010009,V3045,DC022,2024-08-30,2024-09-02,2024-09-03,968,968,False,True,False,-1,0,100.0,50.0
7036,PO00010010,V1726,DC005,2024-01-20,2024-02-08,2024-02-08,1381,1381,True,True,True,0,0,100.0,100.0
7037,PO00010012,V4272,DC002,2024-06-28,2024-07-12,2024-07-14,1376,1376,False,True,False,-2,0,100.0,50.0
7038,PO00010013,V2037,DC015,2024-06-27,2024-07-03,2024-07-05,1093,1093,False,True,False,-2,0,100.0,50.0
7039,PO00010014,V4687,DC020,2024-08-02,2024-08-08,2024-08-07,868,742,True,False,False,1,126,85.48,50.0
7040,PO00010015,V2708,DC003,2024-04-13,2024-05-01,2024-04-30,743,743,True,True,True,1,0,100.0,100.0
7041,PO00010016,V4938,DC008,2024-03-30,2024-04-12,2024-04-14,1037,966,False,False,False,-2,71,93.15,0.0
7042,PO00010019,V2697,DC011,2024-07-20,2024-07-28,2024-07-30,730,730,False,True,False,-2,0,100.0,50.0
7043,PO00010020,V3482,DC016,2024-10-12,2024-10-24,2024-10-24,910,910,True,True,True,0,0,100.0,100.0
7044,PO00010021,V2470,DC017,2024-04-25,2024-05-12,2024-05-12,617,617,True,True,True,0,0,100.0,100.0
7045,PO00010022,V1442,DC024,2024-05-22,2024-06-08,2024-06-08,888,888,True,True,True,0,0,100.0,100.0
7046,PO00010023,V2013,DC025,2024-06-26,2024-07-15,2024-07-14,1311,1311,True,True,True,1,0,100.0,100.0
7047,PO00010024,V1026,DC023,2024-12-26,2025-01-16,2025-01-18,812,812,False,True,False,-2,0,100.0,50.0
7048,PO00010026,V4752,DC012,2024-06-10,2024-06-20,2024-06-25,187,187,False,True,False,-5,0,100.0,50.0
7049,PO00010027,V2297,DC013,2024-09-30,2024-10-06,2024-10-06,826,787,True,False,False,0,39,95.28,50.0
7050,PO00010028,V1103,DC003,2024-08-25,2024-09-14,2024-09-13,739,739,True,True,True,1,0,100.0,100.0
7051,PO00010029,V2325,DC011,2024-03-27,2024-04-07,2024-04-06,574,574,True,True,True,1,0,100.0,100.0
7052,PO00010030,V2004,DC013,2024-05-09,2024-05-13,2024-05-17,919,919,False,True,False,-4,0,100.0,50.0
7053,PO00010032,V1307,DC008,2024-09-10,2024-09-19,2024-09-19,571,571,True,True,True,0,0,100.0,100.0
7054,PO00010033,V2175,DC008,2024-08-30,2024-09-09,2024-09-09,861,861,True,True,True,0,0,100.0,100.0
7055,PO00010035,V1014,DC001,2024-02-23,2024-03-03,2024-03-05,625,625,False,True,False,-2,0,100.0,50.0
7056,PO00010036,V3309,DC005,2024-02-23,2024-03-03,2024-03-02,796,796,True,True,True,1,0,100.0,100.0
7057,PO00010037,V3337,DC024,2024-12-03,2024-12-21,2024-12-25,662,662,False,True,False,-4,0,100.0,50.0
7058,PO00010038,V1828,DC014,2024-08-17,2024-08-24,2024-08-24,1101,1101,True,True,True,0,0,100.0,100.0
7059,PO00010039,V1239,DC008,2024-01-03,2024-01-20,2024-01-19,1339,1339,True,True,True,1,0,100.0,100.0
7060,PO00010040,V3194,DC008,2024-02-09,2024-02-26,2024-02-26,925,925,True,True,True,0,0,100.0,100.0
7061,PO00010042,V3938,DC009,2024-01-25,2024-02-01,2024-02-01,745,745,True,True,True,0,0,100.0,100.0
7062,PO00010043,V1731,DC017,2024-02-25,2024-03-04,2024-03-07,883,883,False,True,False,-3,0,100.0,50.0
7063,PO00010045,V2573,DC022,2024-09-08,2024-09-20,2024-09-22,432,432,False,True,False,-2,0,100.0,50.0
7064,PO00010046,V1455,DC021,2024-09-19,2024-09-30,2024-09-30,633,633,True,True,True,0,0,100.0,100.0
7065,PO00010048,V2824,DC023,2024-03-11,2024-03-31,2024-03-31,683,683,True,True,True,0,0,100.0,100.0
7066,PO00010049,V1913,DC020,2024-10-30,2024-11-04,2024-11-08,1383,1383,False,True,False,-4,0,100.0,50.0
7067,PO00010050,V3207,DC019,2024-12-11,2024-12-21,2024-12-21,1106,1106,True,True,True,0,0,100.0,100.0
7068,PO00010051,V4663,DC025,2024-01-14,2024-02-03,2024-02-03,866,866,True,True,True,0,0,100.0,100.0
7069,PO00010053,V3587,DC002,2024-07-07,2024-07-24,2024-07-26,728,728,False,True,False,-2,0,100.0,50.0
7070,PO00010054,V2056,DC021,2024-06-24,2024-07-09,2024-07-09,1366,1141,True,False,False,0,225,83.53,50.0
7071,PO00010055,V2526,DC002,2024-09-22,2024-10-10,2024-10-12,260,260,False,True,False,-2,0,100.0,50.0
7072,PO00010056,V2116,DC020,2024-03-30,2024-04-10,2024-04-12,987,987,False,True,False,-2,0,100.0,50.0
7073,PO00010057,V2582,DC021,2024-07-11,2024-07-19,2024-07-18,343,343,True,True,True,1,0,100.0,100.0
7074,PO00010058,V1455,DC012,2024-08-15,2024-09-01,2024-09-02,1271,1271,False,True,False,-1,0,100.0,50.0
7075,PO00010059,V4436,DC003,2024-07-12,2024-07-28,2024-08-01,1026,1026,False,True,False,-4,0,100.0,50.0
7076,PO00010060,V3525,DC009,2024-09-10,2024-09-19,2024-09-19,331,331,True,True,True,0,0,100.0,100.0
7077,PO00010061,V2159,DC007,2024-09-28,2024-10-18,2024-10-17,934,934,True,True,True,1,0,100.0,100.0
7078,PO00010062,V2665,DC008,2024-04-11,2024-05-01,2024-05-05,297,297,False,True,False,-4,0,100.0,50.0
7079,PO00010063,V3694,DC014,2024-11-17,2024-12-01,2024-11-30,1158,1158,True,True,True,1,0,100.0,100.0
7080,PO00010064,V1548,DC011,2024-09-04,2024-09-21,2024-09-20,1279,1279,True,True,True,1,0,100.0,100.0
7081,PO00010065,V1221,DC023,2024-04-27,2024-05-07,2024-05-06,1304,1304,True,True,True,1,0,100.0,100.0
7082,PO00010068,V2381,DC007,2024-04-09,2024-04-26,2024-04-27,516,516,False,True,False,-1,0,100.0,50.0
7083,PO00010070,V1812,DC007,2024-09-26,2024-10-13,2024-10-12,254,254,True,True,True,1,0,100.0,100.0
7084,PO00010072,V1655,DC001,2024-12-08,2024-12-16,2024-12-15,452,452,True,True,True,1,0,100.0,100.0
7085,PO00010073,V3774,DC024,2024-09-02,2024-09-22,2024-09-22,773,773,True,True,True,0,0,100.0,100.0
7086,PO00010074,V2342,DC006,2024-02-25,2024-03-11,2024-03-11,1303,1303,True,True,True,0,0,100.0,100.0
7087,PO00010075,V1942,DC013,2024-09-19,2024-09-25,2024-09-25,404,404,True,True,True,0,0,100.0,100.0
7088,PO00010076,V4571,DC023,2024-08-15,2024-08-23,2024-08-22,570,570,True,True,True,1,0,100.0,100.0
7089,PO00010077,V4772,DC008,2024-06-17,2024-06-29,2024-06-29,39,39,True,True,True,0,0,100.0,100.0
7090,PO00010078,V4927,DC001,2024-01-23,2024-02-02,2024-02-02,909,909,True,True,True,0,0,100.0,100.0
7091,PO00010079,V2517,DC013,2024-07-14,2024-07-25,2024-07-24,847,847,True,True,True,1,0,100.0,100.0
7092,PO00010080,V1135,DC006,2024-09-04,2024-09-23,2024-09-23,480,480,True,True,True,0,0,100.0,100.0
