po_id,po_number,vendor_id,dc_id,item_id,order_date,expected_delivery_date,po_status,po_type,ordered_units,ordered_cases,unit_cost,total_cost,payment_terms
7013,PO00007013,V2619,DC005,977,2024-07-10,2024-07-28,Received,Rush,1124,93,120.23,135138.52,Net 30
7014,PO00007014,V1541,DC010,314,2024-10-28,2024-11-14,Shipped,Regular,543,45,14.23,7726.89,Net 60
7015,PO00007015,V2938,DC013,713,2024-04-27,2024-05-11,Received,Regular,31,2,142.28,4410.68,2/10 Net 30
7016,PO00007016,V1318,DC018,706,2024-05-21,2024-06-05,Received,Regular,59,4,39.35,2321.65,Net 45
7017,PO00007017,V4360,DC003,63,2024-09-29,2024-10-16,Open,Regular,40,3,186.88,7475.2,Net 30
7018,PO00007018,V4529,DC006,624,2024-07-22,2024-08-01,Received,Regular,846,70,183.27,155046.42,Net 60
7019,PO00007019,V2523,DC007,201,2024-09-20,2024-09-26,Received,Regular,405,33,131.09,53091.45,2/10 Net 30
7020,PO00007020,V2564,DC023,561,2024-09-26,2024-10-15,Received,Regular,614,51,5.3,3254.2,Net 60
7021,PO00007021,V2056,DC015,540,2024-07-21,2024-07-31,Confirmed,Regular,151,12,24.58,3711.58,2/10 Net 30
7022,PO00007022,V1867,DC025,199,2024-01-30,2024-02-04,Shipped,Regular,1006,83,43.96,44223.76,Net 45
7023,PO00007023,V4615,DC020,282,2024-12-25,2025-01-03,Received,Regular,740,61,77.79,57564.6,2/10 Net 30
7024,PO00007024,V4027,DC016,914,2024-08-24,2024-09-01,Shipped,Rush,343,28,174.21,59754.03,2/10 Net 30
7025,PO00007025,V4224,DC020,544,2024-01-31,2024-02-11,Confirmed,Regular,764,63,150.76,115180.64,Net 30
7026,PO00007026,V1882,DC021,91,2024-10-28,2024-11-17,Received,Cross-Dock,212,17,121.61,25781.32,Net 30
7027,PO00007027,V1467,DC019,387,2024-07-15,2024-07-24,Cancelled,Regular,1170,97,143.82,168269.4,2/10 Net 30
7028,PO00007028,V3340,DC023,243,2024-04-17,2024-04-23,Received,Rush,828,69,114.46,94772.88,Net 60
7029,PO00007029,V1756,DC011,931,2024-04-27,2024-05-17,Received,Rush,1406,117,21.49,30214.94,Net 45
7030,PO00007030,V2001,DC001,589,2024-04-17,2024-05-07,Open,Regular,1295,107,120.11,155542.45,Net 60
7031,PO00007031,V2207,DC012,910,2024-05-09,2024-05-16,Received,Regular,141,11,42.12,5938.92,2/10 Net 30
7032,PO00007032,V2398,DC003,981,2024-08-20,2024-08-28,Open,Regular,1082,90,113.98,123326.36,2/10 Net 30
7033,PO00007033,V2455,DC017,418,2024-08-23,2024-08-26,Received,Cross-Dock,787,65,110.63,87065.81,Net 45
7034,PO00007034,V2060,DC022,685,2024-05-21,2024-05-26,Open,Regular,807,67,101.01,81515.07,2/10 Net 30
7035,PO00007035,V2885,DC025,771,2024-11-14,2024-11-18,Shipped,Rush,536,44,161.59,86612.24,Net 45
7036,PO00007036,V4912,DC005,808,2024-03-08,2024-03-20,Received,Cross-Dock,777,64,152.64,118601.28,Net 30
7037,PO00007037,V3116,DC013,345,2024-10-20,2024-11-07,Shipped,Regular,115,9,16.3,1874.5,Net 45
7038,PO00007038,V4361,DC004,65,2024-12-05,2024-12-15,Received,Regular,1227,102,77.52,95117.04,Net 45
7039,PO00007039,V4064,DC016,204,2024-01-22,2024-02-10,Received,Regular,587,48,70.56,41418.72,Net 30
7040,PO00007040,V3504,DC022,687,2024-11-11,2024-11-16,Shipped,Rush,1401,116,144.55,202514.55,2/10 Net 30
7041,PO00007041,V1442,DC011,487,2024-01-23,2024-02-03,Open,Regular,604,50,56.14,33908.56,Net 45
7042,PO00007042,V2653,DC022,927,2024-08-25,2024-09-10,Received,Regular,759,63,6.48,4918.32,Net 60
7043,PO00007043,V4002,DC014,839,2024-11-26,2024-12-08,Confirmed,Regular,277,23,103.13,28567.01,2/10 Net 30
7044,PO00007044,V1862,DC025,881,2024-12-03,2024-12-17,Confirmed,Direct Import,872,72,92.66,80799.52,Net 60
7045,PO00007045,V3048,DC014,708,2024-07-31,2024-08-04,Shipped,Regular,56,4,150.46,8425.76,Net 60
7046,PO00007046,V4045,DC019,834,2024-02-06,2024-02-20,Received,Regular,1384,115,157.06,217371.04,Net 60
7047,PO00007047,V1253,DC016,642,2024-04-30,2024-05-11,Shipped,Cross-Dock,826,68,115.59,95477.34,2/10 Net 30
7048,PO00007048,V1060,DC004,81,2024-12-27,2025-01-03,Received,Cross-Dock,196,16,132.38,25946.48,Net 30
7049,PO00007049,V4971,DC017,636,2024-02-15,2024-02-21,Open,Direct Import,252,21,126.94,31988.88,2/10 Net 30
7050,PO00007050,V2254,DC014,965,2024-05-05,2024-05-21,Confirmed,Regular,1361,113,3.01,4096.61,Net 30
7051,PO00007051,V2372,DC010,806,2024-11-20,2024-11-25,Confirmed,Direct Import,1341,111,65.64,88023.24,Net 30
7052,PO00007052,V1500,DC007,350,2024-07-08,2024-07-24,Confirmed,Regular,1091,90,149.07,162635.37,Net 30
7053,PO00007053,V3916,DC004,880,2024-07-26,2024-08-09,Confirmed,Rush,248,20,13.21,3276.08,Net 30
7054,PO00007054,V1765,DC007,188,2024-07-31,2024-08-04,Open,Direct Import,722,60,20.8,15017.6,Net 30
7055,PO00007055,V4986,DC024,518,2024-07-03,2024-07-10,Received,Regular,519,43,195.71,101573.49,2/10 Net 30
7056,PO00007056,V2076,DC014,845,2024-07-04,2024-07-22,Shipped,Direct Import,231,19,146.27,33788.37,Net 45
7057,PO00007057,V1655,DC011,118,2024-01-06,2024-01-14,Shipped,Regular,1168,97,102.86,120140.48,2/10 Net 30
7058,PO00007058,V2587,DC004,711,2024-07-20,2024-07-24,Shipped,Regular,1251,104,178.19,222915.69,Net 60
7059,PO00007059,V4717,DC010,835,2024-03-27,2024-04-13,Confirmed,Regular,1021,85,112.42,114780.82,Net 60
7060,PO00007060,V3765,DC025,564,2024-06-14,2024-06-19,Open,Regular,70,5,54.2,3794.0,Net 45
7061,PO00007061,V4586,DC011,829,2024-10-18,2024-10-25,Open,Regular,1395,116,89.8,125271.0,2/10 Net 30
7062,PO00007062,V2342,DC008,221,2024-09-19,2024-10-07,Received,Direct Import,621,51,8.55,5309.55,Net 30
7063,PO00007063,V1266,DC022,854,2024-10-18,2024-11-06,Received,Direct Import,1411,117,167.62,236511.82,Net 60
7064,PO00007064,V4949,DC018,481,2024-05-03,2024-05-15,Received,Regular,751,62,106.0,79606.0,Net 60
7065,PO00007065,V2587,DC002,711,2024-11-20,2024-12-04,Shipped,Regular,1024,85,178.19,182466.56,2/10 Net 30
7066,PO00007066,V1473,DC012,638,2024-08-17,2024-08-26,Confirmed,Rush,875,72,34.03,29776.25,Net 30
7067,PO00007067,V1894,DC018,432,2024-10-31,2024-11-18,Confirmed,Regular,170,14,29.2,4964.0,2/10 Net 30
7068,PO00007068,V2831,DC025,117,2024-04-20,2024-05-01,Received,Regular,544,45,33.75,18360.0,Net 60
7069,PO00007069,V1121,DC004,632,2024-12-20,2025-01-10,Received,Direct Import,1233,102,25.37,31281.21,Net 60
7070,PO00007070,V4059,DC022,701,2024-12-03,2024-12-06,Received,Regular,1432,119,42.54,60917.28,Net 30
7071,PO00007071,V2238,DC021,770,2024-02-17,2024-02-27,Received,Regular,1184,98,151.29,179127.36,2/10 Net 30
7072,PO00007072,V1467,DC024,387,2024-06-28,2024-07-09,Received,Rush,1123,93,143.82,161509.86,Net 45
7073,PO00007073,V4089,DC023,464,2024-07-07,2024-07-21,Shipped,Rush,236,19,179.25,42303.0,Net 30
7074,PO00007074,V2015,DC011,129,2024-02-09,2024-02-18,Confirmed,Rush,666,55,93.56,62310.96,Net 60
7075,PO00007075,V4144,DC024,919,2024-03-23,2024-04-02,Shipped,Regular,656,54,171.19,112300.64,Net 60
7076,PO00007076,V2935,DC007,420,2024-05-06,2024-05-12,Confirmed,Regular,499,41,178.04,88841.96,Net 30
7077,PO00007077,V3959,DC015,816,2024-06-03,2024-06-23,Received,Regular,1003,83,64.43,64623.29,Net 30
7078,PO00007078,V3617,DC003,127,2024-02-10,2024-02-27,Received,Direct Import,1359,113,153.51,208620.09,Net 60
7079,PO00007079,V4179,DC021,383,2024-11-15,2024-12-01,Received,Regular,912,76,177.57,161943.84,Net 45
7080,PO00007080,V2885,DC012,771,2024-05-10,2024-05-27,Received,Regular,1271,105,161.59,205380.89,2/10 Net 30
7081,PO00007081,V1731,DC019,154,2024-09-22,2024-10-01,Received,Regular,365,30,130.88,47771.2,Net 60
7082,PO00007082,V3851,DC011,248,2024-02-13,2024-02-27,Confirmed,Regular,777,64,56.43,43846.11,Net 45
7083,PO00007083,V4926,DC007,332,2024-09-13,2024-09-19,Open,Regular,542,45,52.94,28693.48,Net 60
7084,PO00007084,V2673,DC006,317,2024-10-18,2024-11-07,Received,Direct Import,1096,91,57.01,62482.96,Net 60
7085,PO00007085,V2294,DC020,97,2024-03-30,2024-04-09,Shipped,Regular,1341,111,64.98,87138.18,Net 60
7086,PO00007086,V2259,DC021,693,2024-07-28,2024-08-15,Shipped,Regular,258,21,178.53,46060.74,Net 30
7087,PO00007087,V3496,DC024,907,2024-11-12,2024-11-20,Confirmed,Direct Import,54,4,21.03,1135.62,2/10 Net 30
7088,PO00007088,V3980,DC023,339,2024-05-27,2024-06-10,Received,Direct Import,650,54,37.19,24173.5,Net 30
7089,PO00007089,V3646,DC002,859,2024-11-24,2024-11-27,Confirmed,Regular,827,68,198.75,164366.25,Net 30
7090,PO00007090,V2730,DC012,871,2024-10-25,2024-11-11,Received,Rush,1016,84,130.94,133035.04,2/10 Net 30
7091,PO00007091,V3282,DC024,277,2024-10-16,2024-10-22,Received,Direct Import,1022,85,20.98,21441.56,Net 30
7092,PO00007092,V2094,DC011,168,2024-11-17,2024-11-26,Shipped,Regular,280,23,105.53,29548.4,Net 60
7093,PO00007093,V2973,DC023,74,2024-08-28,2024-09-11,Received,Regular,842,70,51.77,43590.34,2/10 Net 30
7094,PO00007094,V4140,DC016,856,2024-07-12,2024-07-15,Received,Regular,427,35,118.43,50569.61,Net 60
7095,PO00007095,V2550,DC016,276,2024-07-21,2024-08-11,Confirmed,Regular,559,46,101.63,56811.17,Net 30
7096,PO00007096,V3765,DC023,532,2024-09-16,2024-09-24,Shipped,Direct Import,867,72,138.29,119897.43,Net 30
7097,PO00007097,V3921,DC011,546,2024-09-06,2024-09-14,Received,Regular,531,44,12.03,6387.93,Net 45
7098,PO00007098,V3916,DC013,880,2024-03-31,2024-04-19,Open,Regular,843,70,13.21,11136.03,Net 30
7099,PO00007099,V4178,DC021,6,2024-04-09,2024-04-26,Shipped,Regular,665,55,137.08,91158.2,2/10 Net 30
7100,PO00007100,V1648,DC010,730,2024-12-12,2024-12-15,Received,Rush,1185,98,80.92,95890.2,Net 60
7101,PO00007101,V3778,DC010,674,2024-08-23,2024-08-28,Received,Cross-Dock,69,5,153.59,10597.71,Net 30
7102,PO00007102,V2703,DC014,85,2024-02-15,2024-02-29,Open,Direct Import,312,26,68.12,21253.44,Net 30
7103,PO00007103,V2792,DC021,609,2024-10-08,2024-10-26,Shipped,Regular,346,28,131.58,45526.68,Net 60
7104,PO00007104,V2872,DC002,541,2024-08-17,2024-09-03,Received,Regular,1323,110,185.36,245231.28,Net 30
7105,PO00007105,V1144,DC018,789,2024-11-15,2024-11-30,Shipped,Regular,1309,109,140.77,184267.93,Net 60
7106,PO00007106,V1573,DC016,172,2024-09-22,2024-10-10,Received,Rush,145,12,66.68,9668.6,2/10 Net 30
7107,PO00007107,V1540,DC018,800,2024-12-27,2025-01-05,Received,Cross-Dock,517,43,149.25,77162.25,Net 60
7108,PO00007108,V2714,DC012,584,2024-11-17,2024-12-06,Shipped,Rush,1374,114,192.63,264673.62,Net 60
7109,PO00007109,V1949,DC006,846,2024-08-14,2024-08-21,Confirmed,Direct Import,210,17,42.26,8874.6,Net 30
7110,PO00007110,V1918,DC008,527,2024-11-17,2024-11-25,Confirmed,Direct Import,458,38,68.68,31455.44,Net 30
7111,PO00007111,V4784,DC011,886,2024-11-16,2024-11-22,Confirmed,Rush,1015,84,165.31,167789.65,Net 45
7112,PO00007112,V1726,DC009,901,2024-02-20,2024-02-27,Received,Regular,295,24,46.05,13584.75,Net 30
7113,PO00007113,V4906,DC007,620,2024-07-13,2024-07-19,Received,Regular,781,65,13.39,10457.59,Net 45
7114,PO00007114,V3028,DC001,193,2024-10-24,2024-11-04,Received,Rush,1051,87,113.35,119130.85,2/10 Net 30
7115,PO00007115,V1056,DC006,61,2024-02-19,2024-03-05,Shipped,Direct Import,780,65,142.1,110838.0,2/10 Net 30
7116,PO00007116,V2561,DC020,600,2024-02-01,2024-02-19,Received,Regular,807,67,114.99,92796.93,Net 45
7117,PO00007117,V1014,DC006,389,2024-12-05,2024-12-21,Received,Regular,433,36,179.76,77836.08,2/10 Net 30
7118,PO00007118,V2094,DC016,168,2024-07-10,2024-07-22,Open,Regular,479,39,105.53,50548.87,Net 45
7119,PO00007119,V2529,DC016,112,2024-02-06,2024-02-16,Open,Regular,1336,111,9.19,12277.84,Net 30
7120,PO00007120,V3111,DC011,134,2024-02-04,2024-02-24,Confirmed,Regular,46,3,91.67,4216.82,Net 30
7121,PO00007121,V4533,DC011,961,2024-09-15,2024-09-26,Shipped,Cross-Dock,761,63,196.05,149194.05,2/10 Net 30
7122,PO00007122,V3477,DC015,604,2024-06-20,2024-06-30,Cancelled,Direct Import,651,54,89.42,58212.42,2/10 Net 30
7123,PO00007123,V1631,DC025,525,2024-05-04,2024-05-15,Received,Regular,94,7,129.61,12183.34,Net 30
7124,PO00007124,V4310,DC006,285,2024-04-29,2024-05-04,Confirmed,Regular,995,82,57.54,57252.3,Net 30
7125,PO00007125,V2448,DC007,821,2024-09-22,2024-10-12,Open,Rush,728,60,146.46,106622.88,Net 60
7126,PO00007126,V2321,DC022,474,2024-02-05,2024-02-12,Open,Regular,1089,90,119.95,130625.55,Net 45
7127,PO00007127,V1541,DC017,314,2024-09-13,2024-09-19,Shipped,Cross-Dock,570,47,14.23,8111.1,Net 30
7128,PO00007128,V3872,DC014,2,2024-09-11,2024-09-22,Shipped,Regular,1408,117,112.47,158357.76,Net 30
7129,PO00007129,V2512,DC021,882,2024-01-21,2024-01-26,Shipped,Regular,825,68,41.91,34575.75,Net 45
7130,PO00007130,V1919,DC025,984,2024-06-08,2024-06-19,Received,Regular,255,21,153.85,39231.75,Net 60
7131,PO00007131,V2448,DC007,821,2024-11-11,2024-11-18,Received,Cross-Dock,702,58,146.46,102814.92,Net 30
7132,PO00007132,V2242,DC014,790,2024-10-14,2024-10-19,Received,Regular,1007,83,130.24,131151.68,2/10 Net 30
7133,PO00007133,V2562,DC022,579,2024-09-06,2024-09-13,Shipped,Regular,1146,95,112.07,128432.22,Net 60
7134,PO00007134,V4325,DC004,437,2024-12-01,2024-12-10,Shipped,Cross-Dock,1055,87,100.19,105700.45,Net 60
7135,PO00007135,V3836,DC005,918,2024-07-27,2024-07-30,Shipped,Cross-Dock,431,35,68.29,29432.99,2/10 Net 30
7136,PO00007136,V1042,DC005,515,2024-02-10,2024-02-28,Received,Regular,1330,110,137.01,182223.3,2/10 Net 30
7137,PO00007137,V2159,DC018,867,2024-12-12,2024-12-27,Open,Direct Import,129,10,80.28,10356.12,Net 60
7138,PO00007138,V4860,DC010,272,2024-06-17,2024-06-30,Open,Regular,144,12,26.94,3879.36,Net 30
7139,PO00007139,V2872,DC015,541,2024-08-31,2024-09-14,Received,Direct Import,1088,90,185.36,201671.68,2/10 Net 30
7140,PO00007140,V3431,DC022,82,2024-11-18,2024-12-01,Received,Regular,827,68,89.93,74372.11,2/10 Net 30
7141,PO00007141,V3217,DC009,378,2024-10-07,2024-10-24,Received,Direct Import,560,46,41.75,23380.0,Net 60
7142,PO00007142,V2979,DC023,419,2024-01-27,2024-02-11,Received,Regular,1414,117,7.18,10152.52,2/10 Net 30
7143,PO00007143,V3373,DC017,932,2024-01-22,2024-02-06,Shipped,Regular,200,16,84.69,16938.0,Net 45
7144,PO00007144,V4260,DC025,32,2024-01-13,2024-01-27,Received,Regular,608,50,94.9,57699.2,2/10 Net 30
7145,PO00007145,V1550,DC014,929,2024-02-17,2024-03-09,Received,Rush,1257,104,171.3,215324.1,Net 45
7146,PO00007146,V2792,DC008,783,2024-12-29,2025-01-15,Received,Cross-Dock,1289,107,40.35,52011.15,Net 30
7147,PO00007147,V1221,DC006,795,2024-09-06,2024-09-24,Received,Rush,999,83,139.71,139570.29,Net 30
7148,PO00007148,V2002,DC010,894,2024-01-26,2024-02-11,Shipped,Regular,264,22,179.89,47490.96,Net 60
7149,PO00007149,V1573,DC009,172,2024-07-18,2024-08-03,Confirmed,Cross-Dock,1031,85,66.68,68747.08,2/10 Net 30
7150,PO00007150,V2056,DC016,540,2024-06-02,2024-06-15,Confirmed,Regular,386,32,24.58,9487.88,Net 45
7151,PO00007151,V4572,DC010,144,2024-02-24,2024-03-14,Received,Regular,799,66,37.67,30098.33,Net 45
7152,PO00007152,V2268,DC014,976,2024-01-28,2024-02-07,Shipped,Direct Import,173,14,142.18,24597.14,Net 30
7153,PO00007153,V1605,DC003,244,2024-03-14,2024-03-31,Received,Regular,245,20,40.78,9991.1,Net 45
7154,PO00007154,V1756,DC013,775,2024-10-03,2024-10-06,Received,Cross-Dock,382,31,86.75,33138.5,Net 45
7155,PO00007155,V1600,DC013,896,2024-06-10,2024-06-24,Received,Regular,1194,99,148.87,177750.78,2/10 Net 30
7156,PO00007156,V2974,DC010,326,2024-02-02,2024-02-07,Received,Direct Import,836,69,179.36,149944.96,Net 45
7157,PO00007157,V2105,DC025,382,2024-11-24,2024-12-06,Shipped,Direct Import,145,12,153.03,22189.35,Net 60
7158,PO00007158,V1601,DC001,547,2024-04-02,2024-04-07,Shipped,Direct Import,1015,84,180.09,182791.35,Net 30
7159,PO00007159,V3613,DC011,355,2024-05-17,2024-05-26,Received,Direct Import,776,64,73.74,57222.24,Net 30
7160,PO00007160,V2016,DC004,327,2024-11-04,2024-11-12,Received,Regular,949,79,2.44,2315.56,Net 45
7161,PO00007161,V4123,DC009,909,2024-11-04,2024-11-24,Received,Regular,1130,94,61.95,70003.5,Net 30
7162,PO00007162,V2673,DC021,317,2024-07-15,2024-07-28,Confirmed,Regular,1400,116,57.01,79814.0,Net 60
7163,PO00007163,V2708,DC021,874,2024-09-23,2024-10-06,Open,Cross-Dock,410,34,53.81,22062.1,Net 60
7164,PO00007164,V2792,DC023,783,2024-10-26,2024-11-11,Open,Regular,578,48,40.35,23322.3,Net 45
7165,PO00007165,V1689,DC017,521,2024-08-04,2024-08-18,Cancelled,Cross-Dock,428,35,173.7,74343.6,Net 30
7166,PO00007166,V4773,DC018,953,2024-02-14,2024-02-22,Received,Direct Import,547,45,106.8,58419.6,2/10 Net 30
7167,PO00007167,V3949,DC011,842,2024-07-30,2024-08-12,Received,Direct Import,341,28,187.27,63859.07,2/10 Net 30
7168,PO00007168,V2969,DC004,933,2024-08-28,2024-09-18,Confirmed,Regular,1336,111,79.65,106412.4,Net 45
7169,PO00007169,V4717,DC016,835,2024-10-16,2024-10-30,Confirmed,Regular,389,32,112.42,43731.38,Net 30
7170,PO00007170,V2225,DC006,203,2024-01-20,2024-01-23,Received,Regular,885,73,21.09,18664.65,Net 45
7171,PO00007171,V2979,DC005,71,2024-03-08,2024-03-18,Shipped,Regular,1249,104,40.24,50259.76,2/10 Net 30
7172,PO00007172,V3009,DC019,985,2024-06-26,2024-07-08,Confirmed,Regular,1350,112,182.09,245821.5,Net 60
7173,PO00007173,V4054,DC011,95,2024-01-08,2024-01-25,Received,Direct Import,1158,96,16.19,18748.02,2/10 Net 30
7174,PO00007174,V1000,DC015,343,2024-04-01,2024-04-14,Received,Rush,922,76,52.33,48248.26,Net 30
7175,PO00007175,V4163,DC005,184,2024-11-15,2024-11-28,Received,Regular,1261,105,89.43,112771.23,Net 30
7176,PO00007176,V1903,DC022,447,2024-09-09,2024-09-28,Received,Regular,236,19,174.04,41073.44,Net 60
7177,PO00007177,V2139,DC016,618,2024-08-22,2024-09-08,Shipped,Direct Import,63,5,147.98,9322.74,Net 60
7178,PO00007178,V4469,DC011,160,2024-03-11,2024-03-26,Received,Cross-Dock,79,6,129.52,10232.08,Net 60
7179,PO00007179,V3909,DC016,284,2024-12-10,2024-12-27,Shipped,Regular,1171,97,184.28,215791.88,Net 60
7180,PO00007180,V4846,DC013,688,2024-02-12,2024-02-27,Received,Direct Import,34,2,131.63,4475.42,Net 45
7181,PO00007181,V1828,DC020,951,2024-11-04,2024-11-18,Received,Regular,897,74,128.08,114887.76,Net 45
7182,PO00007182,V4342,DC005,747,2024-11-28,2024-12-17,Received,Direct Import,75,6,144.96,10872.0,2/10 Net 30
7183,PO00007183,V4189,DC005,599,2024-11-20,2024-12-05,Received,Regular,624,52,137.31,85681.44,2/10 Net 30
7184,PO00007184,V2386,DC007,320,2024-01-15,2024-01-19,Received,Regular,710,59,43.28,30728.8,2/10 Net 30
7185,PO00007185,V2573,DC012,684,2024-03-16,2024-03-26,Shipped,Regular,183,15,33.52,6134.16,Net 30
7186,PO00007186,V3600,DC016,58,2024-10-16,2024-10-24,Received,Direct Import,122,10,36.71,4478.62,Net 45
7187,PO00007187,V2927,DC016,451,2024-09-11,2024-09-19,Shipped,Direct Import,1239,103,196.05,242905.95,Net 60
7188,PO00007188,V3964,DC019,876,2024-04-16,2024-05-02,Cancelled,Regular,894,74,74.87,66933.78,Net 30
7189,PO00007189,V3146,DC014,100,2024-06-03,2024-06-19,Received,Rush,594,49,141.67,84151.98,2/10 Net 30
7190,PO00007190,V4636,DC008,148,2024-02-13,2024-02-18,Received,Cross-Dock,1184,98,137.37,162646.08,Net 30
7191,PO00007191,V1620,DC025,137,2024-12-26,2025-01-11,Open,Regular,755,62,4.28,3231.4,Net 60
7192,PO00007192,V2730,DC014,871,2024-05-23,2024-06-01,Shipped,Regular,1425,118,130.94,186589.5,Net 45
7193,PO00007193,V2470,DC003,657,2024-01-15,2024-02-03,Received,Regular,878,73,120.63,105913.14,Net 30
7194,PO00007194,V1738,DC013,103,2024-02-22,2024-03-01,Received,Regular,765,63,72.68,55600.2,2/10 Net 30
7195,PO00007195,V1916,DC020,640,2024-12-19,2024-12-25,Received,Regular,396,33,159.21,63047.16,Net 45
7196,PO00007196,V2230,DC016,989,2024-10-24,2024-11-02,Received,Regular,178,14,22.18,3948.04,2/10 Net 30
7197,PO00007197,V2730,DC011,871,2024-11-30,2024-12-09,Open,Regular,412,34,130.94,53947.28,Net 45
7198,PO00007198,V3269,DC019,704,2024-02-18,2024-03-01,Shipped,Cross-Dock,709,59,136.14,96523.26,Net 60
7199,PO00007199,V1279,DC004,291,2024-05-07,2024-05-15,Received,Regular,1199,99,44.38,53211.62,2/10 Net 30
7200,PO00007200,V4315,DC021,489,2024-06-07,2024-06-21,Confirmed,Regular,1246,103,101.21,126107.66,Net 60
7201,PO00007201,V3003,DC007,651,2024-05-13,2024-05-31,Received,Regular,1400,116,24.44,34216.0,Net 45
7202,PO00007202,V3740,DC016,14,2024-01-25,2024-02-02,Received,Regular,1414,117,14.64,20700.96,Net 60
7203,PO00007203,V4123,DC009,909,2024-01-15,2024-01-19,Received,Regular,78,6,61.95,4832.1,2/10 Net 30
7204,PO00007204,V3909,DC003,284,2024-07-22,2024-07-31,Shipped,Direct Import,377,31,184.28,69473.56,Net 30
7205,PO00007205,V4185,DC005,697,2024-05-11,2024-05-26,Received,Regular,278,23,172.41,47929.98,Net 45
7206,PO00007206,V4067,DC005,342,2024-04-18,2024-04-23,Cancelled,Regular,1415,117,118.37,167493.55,Net 60
7207,PO00007207,V4465,DC014,23,2024-03-26,2024-04-05,Shipped,Regular,688,57,97.96,67396.48,2/10 Net 30
7208,PO00007208,V3567,DC014,36,2024-07-23,2024-08-01,Received,Regular,1146,95,153.28,175658.88,Net 30
7209,PO00007209,V4325,DC004,437,2024-10-06,2024-10-22,Received,Regular,441,36,100.19,44183.79,2/10 Net 30
7210,PO00007210,V4411,DC011,250,2024-04-19,2024-04-24,Received,Cross-Dock,1435,119,6.28,9011.8,Net 30
7211,PO00007211,V4002,DC018,630,2024-12-20,2025-01-07,Received,Regular,691,57,105.23,72713.93,Net 60
7212,PO00007212,V3370,DC014,858,2024-08-26,2024-09-16,Received,Regular,1317,109,53.28,70169.76,Net 30
7213,PO00007213,V1796,DC016,608,2024-11-11,2024-11-24,Confirmed,Regular,857,71,69.06,59184.42,Net 30
7214,PO00007214,V1942,DC001,832,2024-01-01,2024-01-06,Received,Regular,719,59,31.81,22871.39,Net 60
7215,PO00007215,V2928,DC008,866,2024-04-13,2024-04-21,Received,Regular,957,79,95.73,91613.61,Net 30
7216,PO00007216,V1584,DC011,313,2024-02-02,2024-02-14,Received,Regular,256,21,44.26,11330.56,2/10 Net 30
7217,PO00007217,V4110,DC009,682,2024-11-21,2024-12-06,Received,Direct Import,592,49,142.46,84336.32,2/10 Net 30
7218,PO00007218,V2251,DC013,664,2024-12-30,2025-01-07,Received,Cross-Dock,1150,95,127.31,146406.5,Net 30
7219,PO00007219,V3092,DC025,772,2024-11-17,2024-11-28,Confirmed,Direct Import,560,46,24.73,13848.8,2/10 Net 30
7220,PO00007220,V3566,DC022,304,2024-01-25,2024-02-11,Received,Regular,746,62,39.69,29608.74,2/10 Net 30
7221,PO00007221,V1695,DC025,517,2024-02-24,2024-03-10,Shipped,Cross-Dock,780,65,8.7,6786.0,2/10 Net 30
7222,PO00007222,V1121,DC015,173,2024-10-23,2024-11-03,Shipped,Regular,371,30,79.64,29546.44,2/10 Net 30
7223,PO00007223,V2757,DC014,316,2024-08-11,2024-08-23,Shipped,Regular,1138,94,175.03,199184.14,Net 30
7224,PO00007224,V1393,DC004,294,2024-05-14,2024-05-29,Received,Regular,1102,91,64.4,70968.8,Net 45
