plan_id,store_id,item_id,category_id,department,effective_date,end_date,aisle,shelf_number,shelf_position,facing_count,shelf_capacity,min_display_qty,is_key_item,is_seasonal_slot,planogram_version
7862,27,416,5,Sporting Goods,2024-10-01,2024-12-31,A25,2,11,2,14,6,False,False,v5
7863,27,903,10,Office Supplies,2024-10-01,2024-12-31,A30,4,7,3,46,12,False,False,v2
7864,27,227,3,Apparel,2024-10-01,2024-12-31,A15,1,16,1,30,5,False,False,v3
7865,27,703,8,Toys,2024-10-01,2024-12-31,A04,1,11,3,18,2,False,False,v1
7866,27,85,1,Grocery,2024-07-01,2024-12-31,A02,2,4,2,37,6,False,False,v5
7867,27,407,5,Sporting Goods,2024-04-01,2024-12-31,A25,4,12,2,39,2,True,True,v1
7868,27,638,7,Automotive,2024-01-01,2024-12-31,A28,2,5,2,25,12,False,False,v5
7869,27,560,6,Pharmacy,2024-01-01,2024-12-31,A13,2,20,1,19,12,False,False,v3
7870,27,516,6,Pharmacy,2024-04-01,2024-12-31,A26,1,9,4,48,6,True,False,v4
7871,27,332,4,Home & Garden,2024-04-01,2024-12-31,A21,3,18,1,13,4,False,False,v2
7872,27,976,10,Office Supplies,2024-01-01,2024-12-31,A30,6,14,2,37,10,False,False,v1
7873,27,758,8,Toys,2024-04-01,2024-12-31,A01,6,18,2,30,11,False,False,v4
7874,27,39,1,Grocery,2024-10-01,2024-12-31,A29,2,2,1,37,7,False,False,v4
7875,27,514,6,Pharmacy,2024-07-01,2024-12-31,A08,2,1,1,8,4,False,False,v1
7876,27,363,4,Home & Garden,2024-04-01,2024-12-31,A14,6,7,4,23,7,False,False,v5
7877,27,185,2,Electronics,2024-01-01,2024-12-31,A30,4,1,4,24,7,False,False,v1
7878,27,743,8,Toys,2024-01-01,2024-12-31,A03,2,13,1,37,11,False,False,v1
7879,27,998,10,Office Supplies,2024-07-01,2024-12-31,A10,4,2,2,17,11,False,True,v1
7880,27,421,5,Sporting Goods,2024-04-01,2024-12-31,A28,4,16,1,13,11,False,False,v2
7881,27,170,2,Electronics,2024-04-01,2024-12-31,A24,1,15,2,38,9,True,False,v1
7882,27,390,4,Home & Garden,2024-10-01,2024-12-31,A20,6,20,1,6,6,True,False,v3
7883,27,129,2,Electronics,2024-10-01,2024-12-31,A20,1,11,3,29,11,False,False,v4
7884,27,889,9,Health & Beauty,2024-01-01,2024-12-31,A05,5,5,2,44,9,False,True,v2
7885,27,72,1,Grocery,2024-04-01,2024-12-31,A03,2,13,1,28,2,False,False,v1
7886,27,316,4,Home & Garden,2024-01-01,2024-12-31,A05,1,15,2,14,3,False,False,v1
7887,27,865,9,Health & Beauty,2024-04-01,2024-12-31,A03,2,4,3,44,8,False,False,v4
7888,27,448,5,Sporting Goods,2024-10-01,2024-12-31,A16,5,4,3,36,4,False,False,v3
7889,27,408,5,Sporting Goods,2024-01-01,2024-12-31,A22,4,20,4,40,8,False,False,v4
7890,27,346,4,Home & Garden,2024-04-01,2024-12-31,A02,1,12,4,33,5,False,False,v3
7891,27,679,7,Automotive,2024-01-01,2024-12-31,A19,2,18,3,47,8,False,False,v1
7892,27,645,7,Automotive,2024-07-01,2024-12-31,A28,3,4,2,8,7,False,False,v5
7893,27,218,3,Apparel,2024-07-01,2024-12-31,A29,4,3,3,40,11,True,False,v5
7894,27,181,2,Electronics,2024-07-01,2024-12-31,A16,4,4,1,31,9,False,False,v1
7895,27,87,1,Grocery,2024-07-01,2024-12-31,A17,2,11,1,24,12,False,False,v5
7896,27,130,2,Electronics,2024-07-01,2024-12-31,A17,3,13,3,27,4,True,False,v1
7897,27,587,6,Pharmacy,2024-10-01,2024-12-31,A16,2,17,1,14,11,False,False,v3
7898,27,931,10,Office Supplies,2024-01-01,2024-12-31,A20,2,10,1,14,2,False,False,v5
7899,27,224,3,Apparel,2024-01-01,2024-12-31,A26,2,3,4,41,2,False,False,v5
7900,27,691,7,Automotive,2024-10-01,2024-12-31,A02,2,10,2,27,5,False,False,v1
7901,27,496,5,Sporting Goods,2024-04-01,2024-12-31,A28,6,20,3,17,4,True,True,v4
7902,27,873,9,Health & Beauty,2024-10-01,2024-12-31,A01,4,16,2,31,2,False,False,v2
7903,27,593,6,Pharmacy,2024-07-01,2024-12-31,A17,3,3,4,40,2,False,False,v4
7904,27,913,10,Office Supplies,2024-07-01,2024-12-31,A06,3,11,2,7,2,False,True,v3
7905,27,102,2,Electronics,2024-07-01,2024-12-31,A08,6,16,1,40,4,False,False,v2
7906,27,43,1,Grocery,2024-07-01,2024-12-31,A18,3,5,2,7,7,True,False,v5
7907,27,266,3,Apparel,2024-01-01,2024-12-31,A07,2,16,2,44,9,False,False,v1
7908,27,167,2,Electronics,2024-07-01,2024-12-31,A20,2,9,2,26,5,False,False,v2
7909,27,201,3,Apparel,2024-10-01,2024-12-31,A10,6,2,4,47,6,False,False,v3
7910,27,918,10,Office Supplies,2024-04-01,2024-12-31,A25,4,9,2,40,9,False,False,v5
7911,27,682,7,Automotive,2024-07-01,2024-12-31,A06,5,1,1,41,4,False,True,v3
7912,27,715,8,Toys,2024-04-01,2024-12-31,A17,6,16,2,17,10,False,False,v3
7913,27,590,6,Pharmacy,2024-01-01,2024-12-31,A13,6,18,3,13,8,False,False,v3
7914,27,178,2,Electronics,2024-04-01,2024-12-31,A24,6,7,2,38,11,False,False,v3
7915,27,552,6,Pharmacy,2024-04-01,2024-12-31,A23,5,19,1,41,8,False,False,v4
7916,27,406,5,Sporting Goods,2024-07-01,2024-12-31,A09,2,4,2,24,2,False,False,v4
7917,27,887,9,Health & Beauty,2024-04-01,2024-12-31,A14,5,15,3,21,6,False,False,v4
7918,27,848,9,Health & Beauty,2024-07-01,2024-12-31,A15,5,1,2,33,7,False,False,v4
7919,27,109,2,Electronics,2024-10-01,2024-12-31,A26,2,5,1,25,11,False,False,v3
7920,27,954,10,Office Supplies,2024-04-01,2024-12-31,A01,6,12,1,32,8,False,False,v4
7921,27,565,6,Pharmacy,2024-10-01,2024-12-31,A18,4,13,1,36,5,False,False,v4
7922,27,128,2,Electronics,2024-07-01,2024-12-31,A01,6,9,3,11,10,True,False,v3
7923,27,386,4,Home & Garden,2024-01-01,2024-12-31,A24,1,10,1,47,5,False,False,v2
7924,27,256,3,Apparel,2024-07-01,2024-12-31,A18,4,10,4,47,7,False,False,v5
7925,27,105,2,Electronics,2024-10-01,2024-12-31,A13,1,5,4,8,3,False,False,v4
7926,27,150,2,Electronics,2024-04-01,2024-12-31,A05,6,15,3,18,11,False,False,v2
7927,27,244,3,Apparel,2024-07-01,2024-12-31,A03,6,11,3,25,12,False,False,v3
7928,27,222,3,Apparel,2024-04-01,2024-12-31,A06,3,15,1,25,3,True,False,v4
7929,27,633,7,Automotive,2024-10-01,2024-12-31,A11,5,17,1,48,6,False,True,v2
7930,27,183,2,Electronics,2024-10-01,2024-12-31,A12,4,18,3,27,7,False,True,v3
7931,27,83,1,Grocery,2024-10-01,2024-12-31,A30,4,13,3,41,3,False,False,v2
7932,27,798,8,Toys,2024-10-01,2024-12-31,A15,5,1,4,34,9,False,False,v1
7933,27,163,2,Electronics,2024-04-01,2024-12-31,A03,2,6,4,11,5,False,False,v3
7934,27,32,1,Grocery,2024-07-01,2024-12-31,A16,6,7,3,7,6,True,False,v4
7935,27,651,7,Automotive,2024-04-01,2024-12-31,A16,2,17,1,9,8,False,False,v2
7936,27,617,7,Automotive,2024-10-01,2024-12-31,A23,5,12,3,44,7,False,False,v2
7937,27,230,3,Apparel,2024-10-01,2024-12-31,A01,3,13,4,33,5,False,False,v4
7938,27,442,5,Sporting Goods,2024-07-01,2024-12-31,A05,4,12,1,16,12,False,False,v5
7939,27,554,6,Pharmacy,2024-10-01,2024-12-31,A27,1,17,2,9,2,False,False,v4
7940,27,248,3,Apparel,2024-01-01,2024-12-31,A23,1,14,1,17,6,True,False,v4
7941,27,186,2,Electronics,2024-10-01,2024-12-31,A28,5,17,3,48,9,False,False,v2
7942,27,89,1,Grocery,2024-04-01,2024-12-31,A12,6,19,2,48,2,True,True,v5
7943,27,133,2,Electronics,2024-01-01,2024-12-31,A03,6,5,2,41,5,False,False,v4
7944,27,927,10,Office Supplies,2024-07-01,2024-12-31,A28,4,17,3,7,12,False,False,v4
7945,27,908,10,Office Supplies,2024-10-01,2024-12-31,A08,6,19,4,17,3,False,False,v1
7946,27,734,8,Toys,2024-04-01,2024-12-31,A22,2,15,4,10,7,False,False,v3
7947,27,100,1,Grocery,2024-01-01,2024-12-31,A14,2,10,1,12,11,False,False,v4
7948,27,937,10,Office Supplies,2024-01-01,2024-12-31,A20,2,1,2,35,7,False,False,v4
7949,27,272,3,Apparel,2024-07-01,2024-12-31,A28,5,17,3,29,4,True,False,v1
7950,27,446,5,Sporting Goods,2024-01-01,2024-12-31,A12,2,17,1,20,9,True,False,v1
7951,27,118,2,Electronics,2024-10-01,2024-12-31,A18,3,17,2,10,8,False,False,v5
7952,27,746,8,Toys,2024-07-01,2024-12-31,A18,1,15,4,48,4,False,False,v3
7953,27,175,2,Electronics,2024-01-01,2024-12-31,A24,5,3,1,24,11,False,False,v2
7954,27,310,4,Home & Garden,2024-07-01,2024-12-31,A27,4,15,2,45,5,True,False,v2
7955,27,377,4,Home & Garden,2024-07-01,2024-12-31,A08,1,7,4,6,5,False,False,v2
7956,27,962,10,Office Supplies,2024-01-01,2024-12-31,A28,3,9,1,38,5,False,False,v5
7957,27,571,6,Pharmacy,2024-04-01,2024-12-31,A25,6,17,1,47,12,False,False,v4
7958,27,445,5,Sporting Goods,2024-01-01,2024-12-31,A17,2,15,1,25,10,True,False,v1
7959,27,523,6,Pharmacy,2024-01-01,2024-12-31,A05,2,7,4,6,5,False,False,v2
7960,27,700,7,Automotive,2024-07-01,2024-12-31,A19,6,4,4,31,10,False,False,v3
7961,27,779,8,Toys,2024-01-01,2024-12-31,A03,3,15,3,21,9,False,False,v3
7962,27,327,4,Home & Garden,2024-10-01,2024-12-31,A08,1,2,1,8,4,False,False,v4
7963,27,543,6,Pharmacy,2024-04-01,2024-12-31,A22,6,6,1,34,6,False,True,v4
7964,27,930,10,Office Supplies,2024-01-01,2024-12-31,A07,4,18,4,33,8,False,False,v5
7965,27,489,5,Sporting Goods,2024-07-01,2024-12-31,A06,4,3,2,28,7,False,False,v3
7966,27,790,8,Toys,2024-07-01,2024-12-31,A01,1,15,3,27,11,False,False,v4
7967,27,965,10,Office Supplies,2024-10-01,2024-12-31,A15,6,17,2,19,11,False,False,v5
7968,27,844,9,Health & Beauty,2024-04-01,2024-12-31,A28,2,19,1,42,10,False,False,v4
7969,27,455,5,Sporting Goods,2024-10-01,2024-12-31,A22,2,12,3,16,9,False,True,v5
7970,27,315,4,Home & Garden,2024-04-01,2024-12-31,A14,3,19,3,7,10,False,False,v3
7971,27,104,2,Electronics,2024-10-01,2024-12-31,A09,6,20,3,27,10,False,False,v3
7972,27,663,7,Automotive,2024-10-01,2024-12-31,A20,4,13,3,31,6,False,False,v5
7973,27,899,9,Health & Beauty,2024-01-01,2024-12-31,A14,2,12,3,16,6,False,False,v2
7974,27,923,10,Office Supplies,2024-07-01,2024-12-31,A25,2,19,3,45,2,False,False,v1
7975,27,519,6,Pharmacy,2024-01-01,2024-12-31,A03,2,9,3,35,7,False,False,v5
7976,27,696,7,Automotive,2024-07-01,2024-12-31,A19,4,9,4,12,6,False,False,v5
7977,27,582,6,Pharmacy,2024-04-01,2024-12-31,A15,1,4,4,42,9,True,False,v5
7978,27,685,7,Automotive,2024-10-01,2024-12-31,A04,2,16,1,11,11,False,False,v4
7979,27,73,1,Grocery,2024-07-01,2024-12-31,A14,3,17,3,39,9,False,False,v1
7980,27,569,6,Pharmacy,2024-10-01,2024-12-31,A26,4,14,2,43,11,False,False,v3
7981,27,249,3,Apparel,2024-04-01,2024-12-31,A21,6,16,2,30,10,False,False,v2
7982,27,598,6,Pharmacy,2024-01-01,2024-12-31,A24,6,17,3,23,8,False,False,v4
7983,27,719,8,Toys,2024-04-01,2024-12-31,A28,5,10,2,42,12,False,False,v4
7984,27,953,10,Office Supplies,2024-01-01,2024-12-31,A12,2,19,4,43,7,True,False,v3
7985,27,148,2,Electronics,2024-10-01,2024-12-31,A06,3,8,2,30,5,False,True,v2
7986,27,67,1,Grocery,2024-01-01,2024-12-31,A13,1,19,2,33,3,False,False,v4
7987,27,180,2,Electronics,2024-04-01,2024-12-31,A12,1,19,4,32,10,False,False,v2
7988,27,497,5,Sporting Goods,2024-01-01,2024-12-31,A13,4,11,2,25,8,False,False,v3
7989,27,933,10,Office Supplies,2024-04-01,2024-12-31,A30,6,14,3,35,6,True,False,v3
7990,27,938,10,Office Supplies,2024-10-01,2024-12-31,A17,6,10,3,37,5,False,False,v3
7991,27,760,8,Toys,2024-10-01,2024-12-31,A22,5,4,1,31,2,False,False,v5
7992,27,103,2,Electronics,2024-04-01,2024-12-31,A10,3,1,1,42,4,True,True,v4
7993,27,311,4,Home & Garden,2024-07-01,2024-12-31,A02,5,3,1,32,10,False,False,v4
7994,27,631,7,Automotive,2024-04-01,2024-12-31,A26,2,14,2,39,12,False,False,v5
7995,27,928,10,Office Supplies,2024-07-01,2024-12-31,A01,4,5,4,38,8,False,True,v2
7996,27,481,5,Sporting Goods,2024-04-01,2024-12-31,A13,4,16,1,42,4,False,False,v1
7997,27,993,10,Office Supplies,2024-10-01,2024-12-31,A19,1,9,4,31,11,False,True,v3
7998,27,784,8,Toys,2024-10-01,2024-12-31,A05,1,4,1,10,6,False,False,v4
7999,27,202,3,Apparel,2024-04-01,2024-12-31,A03,3,5,2,23,12,False,False,v3
8000,27,250,3,Apparel,2024-01-01,2024-12-31,A01,5,16,4,18,7,True,False,v4
8001,27,173,2,Electronics,2024-04-01,2024-12-31,A16,6,19,3,48,2,False,False,v5
8002,27,589,6,Pharmacy,2024-04-01,2024-12-31,A16,5,5,4,33,11,False,False,v1
8003,27,757,8,Toys,2024-04-01,2024-12-31,A23,5,13,2,13,5,False,False,v4
8004,27,650,7,Automotive,2024-10-01,2024-12-31,A25,5,2,4,37,5,False,False,v2
8005,27,288,3,Apparel,2024-10-01,2024-12-31,A05,4,12,2,21,12,False,False,v3
8006,27,384,4,Home & Garden,2024-10-01,2024-12-31,A28,6,2,4,46,6,False,False,v1
8007,27,879,9,Health & Beauty,2024-07-01,2024-12-31,A09,3,20,4,6,3,False,False,v1
8008,27,464,5,Sporting Goods,2024-10-01,2024-12-31,A09,3,10,1,12,6,False,False,v1
8009,27,575,6,Pharmacy,2024-01-01,2024-12-31,A27,6,7,1,8,2,False,False,v1
8010,27,237,3,Apparel,2024-10-01,2024-12-31,A04,6,15,1,16,11,False,False,v3
8011,27,901,10,Office Supplies,2024-10-01,2024-12-31,A02,6,10,3,35,11,False,False,v5
8012,27,868,9,Health & Beauty,2024-07-01,2024-12-31,A20,6,5,4,23,3,False,False,v5
8013,27,796,8,Toys,2024-10-01,2024-12-31,A06,4,19,3,27,9,True,False,v1
8014,27,770,8,Toys,2024-01-01,2024-12-31,A16,4,7,2,8,12,True,False,v4
8015,27,672,7,Automotive,2024-01-01,2024-12-31,A26,5,9,2,31,11,False,False,v5
8016,27,536,6,Pharmacy,2024-07-01,2024-12-31,A10,4,2,4,25,11,True,False,v3
8017,27,184,2,Electronics,2024-04-01,2024-12-31,A10,3,9,3,39,9,False,False,v2
8018,27,883,9,Health & Beauty,2024-07-01,2024-12-31,A04,6,19,1,39,3,True,False,v5
8019,27,914,10,Office Supplies,2024-04-01,2024-12-31,A25,4,20,2,45,2,True,False,v1
8020,27,449,5,Sporting Goods,2024-04-01,2024-12-31,A11,4,2,4,9,2,False,False,v3
8021,27,355,4,Home & Garden,2024-04-01,2024-12-31,A17,1,3,2,21,8,True,False,v4
8022,27,343,4,Home & Garden,2024-01-01,2024-12-31,A02,6,17,1,33,6,True,False,v4
8023,27,990,10,Office Supplies,2024-01-01,2024-12-31,A06,2,14,3,9,3,False,False,v2
8024,27,473,5,Sporting Goods,2024-01-01,2024-12-31,A02,1,8,3,20,3,False,False,v5
8025,27,648,7,Automotive,2024-10-01,2024-12-31,A12,3,1,2,32,4,False,False,v4
8026,27,643,7,Automotive,2024-07-01,2024-12-31,A30,2,9,2,42,9,False,False,v4
8027,27,980,10,Office Supplies,2024-04-01,2024-12-31,A29,4,3,2,30,10,False,False,v5
8028,27,308,4,Home & Garden,2024-07-01,2024-12-31,A18,6,5,1,35,3,False,False,v2
8029,27,404,5,Sporting Goods,2024-07-01,2024-12-31,A18,5,17,4,27,10,False,False,v1
8030,27,197,2,Electronics,2024-07-01,2024-12-31,A09,5,14,2,25,10,False,False,v1
8031,27,525,6,Pharmacy,2024-04-01,2024-12-31,A02,1,13,1,48,3,False,False,v2
8032,27,910,10,Office Supplies,2024-07-01,2024-12-31,A28,2,2,1,24,4,True,False,v4
8033,27,737,8,Toys,2024-10-01,2024-12-31,A01,5,7,3,47,12,True,True,v1
8034,27,580,6,Pharmacy,2024-07-01,2024-12-31,A06,4,5,4,15,6,False,False,v1
8035,27,747,8,Toys,2024-01-01,2024-12-31,A21,5,8,1,44,6,True,False,v2
8036,27,127,2,Electronics,2024-04-01,2024-12-31,A21,2,19,2,48,11,False,False,v4
8037,27,307,4,Home & Garden,2024-10-01,2024-12-31,A24,1,18,3,21,8,True,False,v5
8038,27,977,10,Office Supplies,2024-07-01,2024-12-31,A05,6,20,1,15,3,False,False,v3
8039,27,989,10,Office Supplies,2024-04-01,2024-12-31,A01,6,14,3,42,3,False,False,v4
8040,27,856,9,Health & Beauty,2024-07-01,2024-12-31,A13,3,10,2,8,2,False,False,v1
8041,27,847,9,Health & Beauty,2024-07-01,2024-12-31,A17,4,11,2,6,8,False,False,v5
8042,27,967,10,Office Supplies,2024-07-01,2024-12-31,A26,6,5,3,27,12,False,False,v5
8043,27,322,4,Home & Garden,2024-10-01,2024-12-31,A14,3,4,3,15,6,False,False,v4
8044,27,619,7,Automotive,2024-01-01,2024-12-31,A07,3,19,1,18,8,False,False,v5
8045,27,736,8,Toys,2024-07-01,2024-12-31,A10,1,12,2,6,9,True,False,v4
8046,27,331,4,Home & Garden,2024-01-01,2024-12-31,A27,5,17,3,16,8,False,False,v3
8047,27,970,10,Office Supplies,2024-04-01,2024-12-31,A28,3,6,2,19,10,False,False,v5
8048,27,157,2,Electronics,2024-07-01,2024-12-31,A04,3,20,1,34,5,False,False,v5
8049,27,396,4,Home & Garden,2024-04-01,2024-12-31,A27,6,18,2,24,3,True,False,v5
8050,27,660,7,Automotive,2024-04-01,2024-12-31,A30,2,16,4,18,9,False,False,v4
8051,27,851,9,Health & Beauty,2024-10-01,2024-12-31,A08,3,13,4,35,10,True,False,v1
8052,27,30,1,Grocery,2024-07-01,2024-12-31,A19,2,6,2,24,11,False,False,v2
8053,27,108,2,Electronics,2024-04-01,2024-12-31,A10,4,15,3,41,7,False,False,v5
8054,27,921,10,Office Supplies,2024-10-01,2024-12-31,A01,5,5,4,8,4,False,False,v2
8055,27,892,9,Health & Beauty,2024-10-01,2024-12-31,A30,5,9,2,14,10,False,False,v2
8056,27,297,3,Apparel,2024-01-01,2024-12-31,A14,1,16,1,26,6,True,False,v5
8057,27,952,10,Office Supplies,2024-10-01,2024-12-31,A06,2,20,2,10,3,False,False,v3
8058,27,946,10,Office Supplies,2024-07-01,2024-12-31,A24,5,17,1,41,6,False,False,v4
8059,27,317,4,Home & Garden,2024-10-01,2024-12-31,A04,6,17,4,31,3,False,False,v3
8060,27,296,3,Apparel,2024-01-01,2024-12-31,A06,4,7,4,22,7,False,False,v2
8061,27,994,10,Office Supplies,2024-01-01,2024-12-31,A03,5,1,4,20,2,True,False,v3
8062,27,735,8,Toys,2024-10-01,2024-12-31,A28,6,18,4,7,8,False,False,v2
8063,27,459,5,Sporting Goods,2024-01-01,2024-12-31,A11,3,10,1,26,6,False,False,v1
8064,27,50,1,Grocery,2024-10-01,2024-12-31,A23,3,14,1,7,6,False,False,v2
8065,27,684,7,Automotive,2024-04-01,2024-12-31,A27,3,14,1,34,6,False,True,v2
8066,27,74,1,Grocery,2024-04-01,2024-12-31,A02,3,4,2,20,2,False,False,v5
8067,27,330,4,Home & Garden,2024-07-01,2024-12-31,A11,5,7,3,7,11,False,False,v3
8068,27,592,6,Pharmacy,2024-07-01,2024-12-31,A11,1,13,2,44,6,False,True,v2
8069,27,732,8,Toys,2024-07-01,2024-12-31,A04,4,13,4,45,11,False,False,v2
8070,27,278,3,Apparel,2024-10-01,2024-12-31,A28,3,5,1,45,2,False,False,v2
8071,27,140,2,Electronics,2024-07-01,2024-12-31,A21,4,7,3,40,4,False,False,v4
8072,27,415,5,Sporting Goods,2024-04-01,2024-12-31,A15,3,10,4,12,8,False,False,v4
8073,27,521,6,Pharmacy,2024-10-01,2024-12-31,A19,1,7,2,25,12,False,False,v3
8074,27,745,8,Toys,2024-01-01,2024-12-31,A28,1,3,4,19,2,False,False,v4
8075,27,772,8,Toys,2024-10-01,2024-12-31,A03,5,13,1,47,5,False,False,v3
8076,27,60,1,Grocery,2024-01-01,2024-12-31,A05,6,15,1,18,11,False,False,v3
8077,27,988,10,Office Supplies,2024-01-01,2024-12-31,A22,4,4,1,40,4,False,True,v5
8078,27,420,5,Sporting Goods,2024-04-01,2024-12-31,A21,5,8,4,33,10,False,False,v2
8079,27,912,10,Office Supplies,2024-10-01,2024-12-31,A25,3,16,3,9,12,False,False,v4
8080,27,750,8,Toys,2024-04-01,2024-12-31,A06,1,11,2,33,8,False,False,v3
8081,27,526,6,Pharmacy,2024-04-01,2024-12-31,A25,5,12,3,43,10,True,False,v3
8082,27,429,5,Sporting Goods,2024-04-01,2024-12-31,A08,1,6,4,7,5,True,False,v3
8083,27,246,3,Apparel,2024-01-01,2024-12-31,A15,5,15,2,37,8,False,False,v3
8084,27,999,10,Office Supplies,2024-07-01,2024-12-31,A21,4,15,1,30,8,False,False,v5
8085,27,501,6,Pharmacy,2024-01-01,2024-12-31,A23,1,4,2,10,4,False,False,v3
8086,27,365,4,Home & Garden,2024-01-01,2024-12-31,A22,1,5,1,48,4,False,False,v3
8087,27,397,4,Home & Garden,2024-04-01,2024-12-31,A28,1,6,1,48,5,False,False,v5
8088,27,509,6,Pharmacy,2024-01-01,2024-12-31,A09,2,10,4,48,6,True,False,v1
8089,27,472,5,Sporting Goods,2024-04-01,2024-12-31,A17,5,7,4,31,5,False,False,v4
8090,27,951,10,Office Supplies,2024-07-01,2024-12-31,A12,3,16,1,47,3,False,False,v2
8091,27,476,5,Sporting Goods,2024-07-01,2024-12-31,A19,6,8,1,21,2,False,False,v1
8092,27,306,4,Home & Garden,2024-07-01,2024-12-31,A26,5,13,4,16,6,False,False,v3
8093,27,40,1,Grocery,2024-04-01,2024-12-31,A27,2,14,2,26,4,True,False,v5
8094,27,252,3,Apparel,2024-10-01,2024-12-31,A15,4,18,3,25,3,False,False,v3
8095,27,41,1,Grocery,2024-01-01,2024-12-31,A29,4,19,4,12,10,False,False,v1
8096,27,599,6,Pharmacy,2024-01-01,2024-12-31,A17,5,13,4,40,8,False,False,v2
8097,27,863,9,Health & Beauty,2024-04-01,2024-12-31,A04,5,8,2,18,3,False,False,v4
8098,27,799,8,Toys,2024-07-01,2024-12-31,A14,1,7,3,41,8,False,False,v3
8099,27,475,5,Sporting Goods,2024-10-01,2024-12-31,A18,1,20,3,19,2,False,False,v3
8100,27,51,1,Grocery,2024-07-01,2024-12-31,A27,6,19,2,10,8,False,False,v2
8101,28,64,1,Grocery,2024-01-01,2024-12-31,A26,5,16,3,42,12,False,False,v3
8102,28,313,4,Home & Garden,2024-10-01,2024-12-31,A29,2,8,1,9,5,False,False,v2
8103,28,393,4,Home & Garden,2024-10-01,2024-12-31,A26,4,14,2,9,4,False,False,v3
8104,28,956,10,Office Supplies,2024-10-01,2024-12-31,A14,1,5,1,7,5,True,True,v4
8105,28,180,2,Electronics,2024-04-01,2024-12-31,A01,6,5,2,30,8,False,False,v4
8106,28,623,7,Automotive,2024-01-01,2024-12-31,A25,1,3,4,6,8,False,False,v4
8107,28,847,9,Health & Beauty,2024-04-01,2024-12-31,A15,2,6,2,7,11,True,False,v4
8108,28,633,7,Automotive,2024-10-01,2024-12-31,A18,2,13,2,23,9,False,False,v4
8109,28,654,7,Automotive,2024-04-01,2024-12-31,A26,2,20,4,31,11,False,True,v1
8110,28,103,2,Electronics,2024-01-01,2024-12-31,A23,5,18,3,17,5,False,False,v4
8111,28,94,1,Grocery,2024-04-01,2024-12-31,A21,3,11,1,42,12,False,False,v3
8112,28,257,3,Apparel,2024-04-01,2024-12-31,A14,1,19,2,10,3,False,False,v1
8113,28,230,3,Apparel,2024-10-01,2024-12-31,A22,6,13,2,41,9,False,False,v5
8114,28,263,3,Apparel,2024-01-01,2024-12-31,A24,3,20,1,10,6,False,False,v2
8115,28,310,4,Home & Garden,2024-01-01,2024-12-31,A20,4,8,4,46,11,True,False,v5
8116,28,937,10,Office Supplies,2024-04-01,2024-12-31,A28,2,13,2,26,11,False,False,v4
8117,28,30,1,Grocery,2024-01-01,2024-12-31,A29,3,5,1,38,8,False,False,v4
8118,28,447,5,Sporting Goods,2024-04-01,2024-12-31,A20,4,2,3,42,6,False,False,v2
8119,28,663,7,Automotive,2024-10-01,2024-12-31,A26,1,12,4,25,9,False,False,v2
8120,28,825,9,Health & Beauty,2024-10-01,2024-12-31,A22,4,15,2,10,5,False,False,v2
8121,28,534,6,Pharmacy,2024-04-01,2024-12-31,A17,3,7,3,43,3,False,False,v2
8122,28,869,9,Health & Beauty,2024-10-01,2024-12-31,A10,5,11,4,20,4,False,False,v5
8123,28,925,10,Office Supplies,2024-10-01,2024-12-31,A01,1,13,3,25,5,False,False,v5
8124,28,971,10,Office Supplies,2024-07-01,2024-12-31,A27,3,10,2,27,2,True,False,v2
8125,28,114,2,Electronics,2024-01-01,2024-12-31,A04,5,12,3,40,10,False,False,v5
8126,28,609,7,Automotive,2024-07-01,2024-12-31,A18,6,1,4,19,2,False,False,v2
8127,28,828,9,Health & Beauty,2024-10-01,2024-12-31,A09,2,10,3,16,6,True,False,v3
8128,28,32,1,Grocery,2024-10-01,2024-12-31,A17,6,5,2,13,5,False,False,v5
8129,28,22,1,Grocery,2024-01-01,2024-12-31,A17,5,6,2,32,7,False,False,v4
8130,28,975,10,Office Supplies,2024-04-01,2024-12-31,A29,2,16,2,8,9,False,False,v2
8131,28,529,6,Pharmacy,2024-07-01,2024-12-31,A01,2,11,2,34,5,False,False,v1
8132,28,994,10,Office Supplies,2024-10-01,2024-12-31,A14,6,2,1,30,11,True,False,v3
8133,28,551,6,Pharmacy,2024-07-01,2024-12-31,A04,2,4,1,21,8,True,False,v3
8134,28,596,6,Pharmacy,2024-07-01,2024-12-31,A28,3,20,4,36,4,False,True,v4
8135,28,232,3,Apparel,2024-10-01,2024-12-31,A13,3,20,3,31,8,False,False,v5
8136,28,532,6,Pharmacy,2024-07-01,2024-12-31,A22,2,9,2,29,4,False,True,v3
8137,28,916,10,Office Supplies,2024-01-01,2024-12-31,A02,2,6,3,19,9,False,True,v5
8138,28,498,5,Sporting Goods,2024-07-01,2024-12-31,A20,1,7,2,30,7,False,False,v2
8139,28,405,5,Sporting Goods,2024-01-01,2024-12-31,A09,5,14,4,10,5,False,False,v2
8140,28,300,3,Apparel,2024-07-01,2024-12-31,A07,2,12,4,7,7,False,False,v1
8141,28,800,8,Toys,2024-01-01,2024-12-31,A13,5,12,1,22,10,False,False,v5
8142,28,930,10,Office Supplies,2024-10-01,2024-12-31,A21,4,12,3,43,6,False,False,v1
8143,28,231,3,Apparel,2024-10-01,2024-12-31,A23,5,15,4,14,3,False,False,v1
8144,28,859,9,Health & Beauty,2024-07-01,2024-12-31,A20,6,2,3,26,5,False,False,v2
