promo_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,promo_type,planned_discount_pct,actual_discount_pct,planned_stores,compliant_stores,compliance_pct,volume_lift_factor,incremental_units,promo_spend_dollars,is_holiday_promo,occasion
2587,38,2024-09-16,SK035,B11,R04,Feature,11.0,11.0,575,324,56.5,1.63,2681,23398.71,False,
2588,41,2024-10-07,SK035,B11,R04,Feature,22.0,22.0,575,347,60.5,1.58,578,56951.57,False,
2589,34,2024-08-19,SK035,B11,R04,TPR + Feature,8.0,8.0,575,262,45.7,1.43,44,7866.46,False,
2590,19,2024-05-06,SK035,B11,R04,Feature + Display,18.0,16.0,575,363,63.2,1.41,448,46235.52,False,
2591,9,2024-02-26,SK035,B11,R05,Feature,15.0,15.0,1330,767,57.7,1.25,1260,93298.17,True,Valentine's Day
2592,22,2024-05-27,SK035,B11,R05,Feature + Display,21.0,18.0,1330,763,57.4,1.76,301,54586.39,True,Memorial Day
2593,18,2024-04-29,SK035,B11,R05,Feature,9.0,9.0,1330,841,63.3,1.56,1091,33002.49,True,Cinco de Mayo
2594,35,2024-08-26,SK035,B11,R05,Display,8.0,8.0,1330,845,63.6,1.11,1035,32677.57,True,Back to School
2595,50,2024-12-09,SK035,B11,R05,Display,14.0,13.0,1330,875,65.8,1.54,120,30542.39,True,Christmas
2596,23,2024-06-03,SK035,B11,R05,Feature,32.0,28.0,1330,949,71.4,1.26,876,216860.22,False,
2597,15,2024-04-08,SK035,B11,R05,Feature,26.0,26.0,1330,813,61.2,1.66,796,50687.36,False,
2598,34,2024-08-19,SK035,B11,R05,Display,21.0,22.0,1330,851,64.0,1.3,1546,37040.77,False,
2599,48,2024-11-25,SK035,B11,R05,Display,21.0,20.0,1330,982,73.9,1.16,167,123794.14,True,Black Friday
2600,19,2024-05-06,SK035,B11,R05,TPR,25.0,25.0,1330,1028,77.3,1.11,715,64983.8,False,
2601,28,2024-07-08,SK035,B11,R05,Feature,21.0,21.0,1330,992,74.6,1.35,1201,62384.45,False,
2602,22,2024-05-27,SK035,B11,R06,TPR,15.0,13.0,2280,1440,63.2,1.03,45,78776.28,True,Memorial Day
2603,13,2024-03-25,SK035,B11,R06,TPR,11.0,11.0,2280,1778,78.0,1.2,624,171557.23,False,
2604,20,2024-05-13,SK035,B11,R06,Display,9.0,9.0,2280,1479,64.9,1.33,104,100260.72,False,
2605,31,2024-07-29,SK035,B11,R06,TPR,18.0,19.0,2280,1719,75.4,1.03,1057,32942.81,False,
2606,5,2024-01-29,SK035,B11,R07,Feature + Display,22.0,22.0,2000,1168,58.4,1.83,1585,282550.4,False,
2607,33,2024-08-12,SK035,B11,R07,TPR + Feature,31.0,27.0,2000,1480,74.0,1.72,445,328897.6,False,
2608,12,2024-03-18,SK035,B11,R07,TPR,27.0,26.0,2000,1660,83.0,1.0,904,318497.4,False,
2609,37,2024-09-09,SK035,B11,R07,TPR,16.0,17.0,2000,1324,66.2,1.39,1133,118380.8,True,Labor Day
2610,7,2024-02-12,SK035,B11,R07,TPR,28.0,27.0,2000,1284,64.2,1.06,408,238436.8,False,
2611,25,2024-06-17,SK035,B11,R08,Feature + Display,8.0,8.0,340,187,55.2,1.89,838,4271.76,False,
2612,24,2024-06-10,SK035,B11,R08,Feature,20.0,18.0,340,192,56.5,1.65,125,20646.84,False,
2613,16,2024-04-15,SK035,B11,R08,TPR,24.0,21.0,340,231,68.1,1.06,12,36167.57,False,
2614,40,2024-09-30,SK035,B11,R08,TPR,25.0,22.0,340,249,73.4,1.14,35,43904.2,False,
2615,15,2024-04-08,SK035,B11,R08,Feature,31.0,30.0,340,267,78.7,1.44,71,53337.67,False,
2616,51,2024-12-16,SK035,B11,R08,Feature,15.0,14.0,340,205,60.3,1.49,288,26342.52,False,
2617,47,2024-11-18,SK035,B11,R08,TPR,25.0,25.0,340,205,60.5,1.07,119,6229.65,True,Thanksgiving
2618,34,2024-08-19,SK035,B11,R08,TPR,31.0,32.0,340,266,78.5,1.32,292,39359.52,False,
2619,31,2024-07-29,SK035,B11,R08,TPR + Feature,24.0,23.0,340,214,63.0,1.62,340,39584.98,False,
2620,37,2024-09-09,SK035,B11,R09,Display,16.0,15.0,19000,12787,67.3,1.34,162,244020.8,True,Labor Day
2621,17,2024-04-22,SK035,B11,R09,TPR + Feature,30.0,26.0,19000,11438,60.2,1.69,549,2347374.0,False,
2622,32,2024-08-05,SK035,B11,R09,TPR + Feature,11.0,9.0,19000,10545,55.5,1.61,542,269881.7,False,
2623,5,2024-01-29,SK035,B11,R09,TPR,15.0,13.0,19000,16207,85.3,1.4,609,1044382.5,False,
2624,48,2024-11-25,SK035,B11,R09,TPR + Feature,29.0,26.0,19000,12578,66.2,1.82,734,961495.0,True,Black Friday
2625,24,2024-06-10,SK035,B11,R09,TPR + Feature,12.0,12.0,19000,12654,66.6,1.41,460,915078.0,False,
2626,44,2024-10-28,SK035,B11,R09,TPR,18.0,16.0,19000,9918,52.2,1.14,493,1563589.8,True,Halloween
2627,33,2024-08-12,SK035,B11,R09,Display,11.0,11.0,19000,12008,63.2,1.31,52,751292.3,False,
2628,47,2024-11-18,SK035,B11,R09,TPR,25.0,24.0,19000,12749,67.1,1.14,341,2519780.0,True,Thanksgiving
2629,19,2024-05-06,SK035,B11,R09,Feature,26.0,25.0,19000,12882,67.8,1.5,951,827548.8,False,
2630,39,2024-09-23,SK035,B11,R09,Feature,24.0,21.0,19000,12559,66.1,1.52,921,3023736.0,False,
2631,40,2024-09-30,SK035,B11,R09,TPR,27.0,27.0,19000,11400,60.0,1.46,680,1593429.3,False,
2632,43,2024-10-21,SK035,B11,R09,Feature,20.0,19.0,19000,10830,57.0,1.29,457,2426946.0,False,
2633,30,2024-07-22,SK035,B11,R10,Feature + Display,30.0,31.0,500,329,65.9,1.37,55,86377.5,False,
2634,14,2024-04-01,SK035,B11,R10,TPR + Feature,10.0,10.0,500,330,66.1,1.25,21,11517.0,True,Easter
2635,17,2024-04-22,SK035,B11,R10,Feature,8.0,7.0,500,319,63.9,1.43,327,25546.8,False,
2636,9,2024-02-26,SK036,B12,R01,Feature,24.0,23.0,4600,3210,69.8,1.48,7222,837726.24,True,Valentine's Day
2637,28,2024-07-08,SK036,B12,R01,Feature + Display,30.0,30.0,4600,3160,68.7,1.8,212,570050.4,False,
2638,35,2024-08-26,SK036,B12,R01,Feature + Display,21.0,20.0,4600,2980,64.8,1.37,2072,546504.84,True,Back to School
2639,27,2024-07-01,SK036,B12,R01,TPR + Feature,14.0,14.0,4600,3491,75.9,1.45,585,141686.44,True,July 4th
2640,30,2024-07-22,SK036,B12,R01,TPR,30.0,29.0,4600,2419,52.6,1.18,2426,123924.0,False,
2641,47,2024-11-18,SK036,B12,R01,Feature + Display,18.0,17.0,4600,2994,65.1,1.52,7516,680342.76,True,Thanksgiving
2642,40,2024-09-30,SK036,B12,R01,Feature + Display,15.0,15.0,4600,2971,64.6,1.5,5758,374870.1,False,
2643,6,2024-02-05,SK036,B12,R01,Display,20.0,19.0,4600,3100,67.4,1.48,4296,722890.0,False,
2644,32,2024-08-05,SK036,B12,R01,TPR,25.0,22.0,4600,2700,58.7,1.11,4164,779688.5,False,
2645,30,2024-07-22,SK036,B12,R02,Feature + Display,10.0,9.0,2800,1920,68.6,1.82,5531,153378.4,False,
2646,31,2024-07-29,SK036,B12,R02,Feature + Display,22.0,20.0,2800,1769,63.2,1.47,524,262754.8,False,
2647,3,2024-01-15,SK036,B12,R02,TPR,13.0,14.0,2800,1657,59.2,1.26,2382,233713.48,False,
2648,14,2024-04-01,SK036,B12,R02,Feature + Display,12.0,11.0,2800,1713,61.2,1.61,4946,117673.92,True,Easter
2649,10,2024-03-04,SK036,B12,R02,Feature + Display,30.0,29.0,2800,1713,61.2,1.38,878,535567.2,False,
2650,35,2024-08-26,SK036,B12,R02,TPR,13.0,14.0,2800,2130,76.1,1.34,3711,93158.52,True,Back to School
2651,19,2024-05-06,SK036,B12,R02,TPR,32.0,32.0,2800,2307,82.4,1.02,1832,663801.6,False,
2652,5,2024-01-29,SK036,B12,R02,TPR + Feature,27.0,23.0,2800,1598,57.1,1.5,2503,315682.92,False,
2653,16,2024-04-15,SK036,B12,R02,Display,16.0,14.0,2800,1442,51.5,1.34,3434,158910.08,False,
2654,44,2024-10-28,SK036,B12,R02,Feature + Display,11.0,10.0,2800,1929,68.9,1.85,3300,121696.96,True,Halloween
2655,33,2024-08-12,SK036,B12,R02,TPR,21.0,21.0,2800,1912,68.3,1.27,3669,509543.16,False,
2656,20,2024-05-13,SK036,B12,R02,Feature,26.0,22.0,2800,1862,66.5,1.15,901,379171.52,False,
2657,26,2024-06-24,SK036,B12,R03,TPR,27.0,27.0,1900,1326,69.8,1.21,2519,357022.35,False,
2658,33,2024-08-12,SK036,B12,R03,TPR + Feature,20.0,18.0,1900,1470,77.4,1.34,368,220099.8,False,
2659,17,2024-04-22,SK036,B12,R03,Feature + Display,16.0,15.0,1900,1225,64.5,1.68,756,64153.12,False,
2660,31,2024-07-29,SK036,B12,R03,TPR + Feature,23.0,21.0,1900,1088,57.3,1.26,2332,298243.76,False,
2661,39,2024-09-23,SK036,B12,R03,Feature,22.0,20.0,1900,1273,67.0,1.14,2042,116362.84,False,
2662,25,2024-06-17,SK036,B12,R03,TPR,31.0,31.0,1900,1005,52.9,1.43,1009,526277.39,False,
2663,37,2024-09-09,SK036,B12,R03,TPR,30.0,31.0,1900,1286,67.7,1.39,1043,156117.3,True,Labor Day
2664,45,2024-11-04,SK036,B12,R03,TPR + Feature,19.0,18.0,1900,1385,72.9,1.42,150,215578.37,False,
2665,35,2024-08-26,SK036,B12,R03,Feature + Display,16.0,15.0,1900,1392,73.3,1.4,2263,94182.24,True,Back to School
2666,28,2024-07-08,SK036,B12,R03,Feature + Display,28.0,27.0,1900,1592,83.8,1.35,311,456237.88,False,
2667,11,2024-03-11,SK036,B12,R04,Feature,23.0,21.0,575,444,77.3,1.6,1522,47504.2,False,
2668,30,2024-07-22,SK036,B12,R04,Feature + Display,12.0,11.0,575,372,64.7,1.97,2964,9913.92,False,
2669,26,2024-06-24,SK036,B12,R04,Feature,21.0,22.0,575,380,66.2,1.55,2324,107349.17,False,
2670,48,2024-11-25,SK036,B12,R04,Display,24.0,21.0,575,327,56.9,1.1,300,45851.88,True,Black Friday
2671,36,2024-09-02,SK036,B12,R04,TPR,12.0,12.0,575,336,58.5,1.11,1170,9294.3,False,
2672,14,2024-04-01,SK036,B12,R04,TPR + Feature,27.0,25.0,575,368,64.1,1.56,236,52280.44,True,Easter
2673,37,2024-09-09,SK036,B12,R04,Feature,23.0,23.0,575,408,71.0,1.23,280,83726.15,True,Labor Day
2674,29,2024-07-15,SK036,B12,R04,TPR + Feature,19.0,17.0,575,451,78.6,1.74,136,30413.02,False,
2675,18,2024-04-29,SK036,B12,R04,Display,21.0,19.0,575,395,68.8,1.49,2298,55301.08,True,Cinco de Mayo
2676,35,2024-08-26,SK036,B12,R04,TPR,11.0,11.0,575,380,66.2,1.09,196,17891.53,True,Back to School
2677,46,2024-11-11,SK036,B12,R04,TPR,28.0,26.0,575,418,72.8,1.09,1875,142409.33,False,
2678,9,2024-02-26,SK036,B12,R04,Display,17.0,18.0,575,412,71.7,1.14,1020,20628.18,True,Valentine's Day
2679,7,2024-02-12,SK036,B12,R04,TPR,31.0,30.0,575,327,56.9,1.46,2399,25610.96,False,
2680,34,2024-08-19,SK036,B12,R04,Feature + Display,10.0,9.0,575,304,53.0,1.93,1590,48536.9,False,
2681,24,2024-06-10,SK036,B12,R05,Feature + Display,14.0,13.0,1330,794,59.7,1.75,695,109520.98,False,
2682,2,2024-01-08,SK036,B12,R05,TPR,19.0,16.0,1330,879,66.1,1.39,1517,166789.58,False,
2683,37,2024-09-09,SK036,B12,R05,Feature + Display,20.0,17.0,1330,966,72.7,1.63,1704,137349.1,True,Labor Day
2684,38,2024-09-16,SK036,B12,R05,Feature + Display,10.0,9.0,1330,855,64.3,1.48,400,47773.6,False,
2685,40,2024-09-30,SK036,B12,R05,TPR,10.0,10.0,1330,798,60.0,1.15,430,106296.26,False,
2686,36,2024-09-02,SK036,B12,R06,Feature,14.0,13.0,2280,1269,55.7,1.58,1430,48729.07,False,
2687,44,2024-10-28,SK036,B12,R06,TPR,13.0,11.0,2280,1381,60.6,1.23,557,123767.75,True,Halloween
2688,32,2024-08-05,SK036,B12,R06,Feature,9.0,8.0,2280,1675,73.5,1.3,106,145572.98,False,
2689,1,2024-01-01,SK036,B12,R07,TPR + Feature,26.0,23.0,2000,1276,63.8,1.36,1158,263832.4,False,
2690,9,2024-02-26,SK036,B12,R07,TPR + Feature,18.0,19.0,2000,1348,67.4,1.67,1335,294184.8,True,Valentine's Day
2691,39,2024-09-23,SK036,B12,R07,TPR + Feature,14.0,14.0,2000,1160,58.0,1.5,1107,47773.6,False,
2692,24,2024-06-10,SK036,B12,R07,TPR,29.0,26.0,2000,1528,76.4,1.42,484,153647.8,False,
2693,36,2024-09-02,SK036,B12,R07,Feature + Display,13.0,13.0,2000,1274,63.7,1.62,740,44361.2,False,
2694,38,2024-09-16,SK036,B12,R07,Feature,27.0,28.0,2000,1412,70.6,1.62,1401,295801.2,False,
2695,31,2024-07-29,SK036,B12,R07,TPR,29.0,30.0,2000,1388,69.4,1.22,900,127605.8,False,
2696,26,2024-06-24,SK036,B12,R07,Feature + Display,9.0,8.0,2000,1344,67.2,1.58,750,73546.2,False,
2697,26,2024-06-24,SK036,B12,R08,Feature,14.0,13.0,340,204,60.1,1.13,711,38042.87,False,
2698,47,2024-11-18,SK036,B12,R08,Feature,16.0,14.0,340,209,61.7,1.52,173,33951.58,True,Thanksgiving
2699,31,2024-07-29,SK036,B12,R08,Display,29.0,30.0,340,218,64.3,1.33,698,17265.85,False,
2700,42,2024-10-14,SK036,B12,R08,Feature,20.0,17.0,340,207,60.9,1.37,712,25952.2,False,
2701,7,2024-02-12,SK036,B12,R08,TPR + Feature,26.0,25.0,340,237,69.9,1.44,136,34134.78,False,
2702,4,2024-01-22,SK036,B12,R08,TPR + Feature,22.0,23.0,340,212,62.5,1.76,1324,34592.76,True,Super Bowl
2703,52,2024-12-23,SK036,B12,R08,TPR + Feature,21.0,18.0,340,232,68.3,1.34,236,55140.79,True,New Year's Eve
2704,9,2024-02-26,SK036,B12,R08,TPR,24.0,21.0,340,193,56.9,1.02,189,46897.15,True,Valentine's Day
2705,38,2024-09-16,SK036,B12,R08,TPR + Feature,15.0,15.0,340,244,71.8,1.33,837,45111.03,False,
2706,5,2024-01-29,SK036,B12,R09,Display,27.0,24.0,19000,12008,63.2,1.19,592,1819662.3,False,
2707,24,2024-06-10,SK036,B12,R09,TPR,14.0,12.0,19000,14060,74.0,1.11,453,1636245.8,False,
2708,30,2024-07-22,SK036,B12,R09,TPR,31.0,31.0,19000,12787,67.3,1.33,297,1983457.5,False,
2709,38,2024-09-16,SK036,B12,R09,TPR,11.0,10.0,19000,10165,53.5,1.23,813,1679753.9,False,
2710,44,2024-10-28,SK036,B12,R09,TPR + Feature,19.0,20.0,19000,13680,72.0,1.47,966,1053578.5,True,Halloween
2711,8,2024-02-19,SK036,B12,R09,Display,17.0,16.0,19000,12483,65.7,1.07,477,942675.5,False,
2712,25,2024-06-17,SK036,B12,R09,TPR,19.0,18.0,19000,12844,67.6,1.14,313,956325.1,False,
2713,45,2024-11-04,SK036,B12,R09,Feature,29.0,27.0,19000,15010,79.0,1.21,604,4725320.9,False,
2714,7,2024-02-12,SK036,B12,R10,TPR,11.0,11.0,500,350,70.1,1.34,556,26917.55,False,
2715,43,2024-10-21,SK036,B12,R10,Feature,14.0,13.0,500,306,61.2,1.37,40,24201.1,False,
2716,29,2024-07-15,SK036,B12,R10,TPR + Feature,17.0,16.0,500,269,53.8,1.78,598,45034.7,False,
2717,47,2024-11-18,SK036,B12,R10,Display,9.0,8.0,500,358,71.6,1.53,459,16770.15,True,Thanksgiving
2718,11,2024-03-11,SK036,B12,R10,TPR + Feature,14.0,13.0,500,353,70.7,1.25,377,48402.2,False,
2719,25,2024-06-17,SK036,B12,R10,Feature + Display,31.0,27.0,500,337,67.5,1.6,80,35493.45,False,
2720,48,2024-11-25,SK036,B12,R10,Feature + Display,22.0,22.0,500,333,66.6,1.46,425,69639.9,True,Black Friday
2721,1,2024-01-01,SK036,B12,R10,TPR,27.0,27.0,500,320,64.1,1.05,10,23033.7,False,
2722,34,2024-08-19,SK036,B12,R10,Display,8.0,7.0,500,322,64.5,1.51,85,33226.0,False,
2723,27,2024-07-01,SK037,B12,R01,Feature,25.0,23.0,4600,3256,70.8,1.44,4726,225089.5,True,July 4th
2724,11,2024-03-11,SK037,B12,R01,TPR,13.0,14.0,4600,2746,59.7,1.19,1225,616866.9,False,
2725,39,2024-09-23,SK037,B12,R01,Feature,9.0,8.0,4600,3013,65.5,1.6,3206,424871.64,False,
2726,42,2024-10-14,SK037,B12,R01,Feature,13.0,12.0,4600,3137,68.2,1.23,6045,449205.64,False,
2727,7,2024-02-12,SK037,B12,R01,TPR,20.0,18.0,4600,3390,73.7,1.29,2912,403944.4,False,
2728,36,2024-09-02,SK037,B12,R01,Feature,15.0,15.0,4600,2580,56.1,1.12,1376,255507.0,False,
2729,8,2024-02-19,SK037,B12,R01,TPR + Feature,10.0,9.0,4600,2810,61.1,1.44,1761,340676.0,False,
2730,23,2024-06-03,SK037,B12,R01,TPR + Feature,15.0,13.0,4600,3077,66.9,1.63,4699,87602.4,False,
2731,35,2024-08-26,SK037,B12,R01,TPR,11.0,10.0,4600,2764,60.1,1.32,5863,463076.02,True,Back to School
2732,12,2024-03-18,SK037,B12,R01,TPR,12.0,12.0,4600,3220,70.0,1.28,3129,385450.56,False,
2733,47,2024-11-18,SK037,B12,R02,Feature,17.0,16.0,2800,1822,65.1,1.26,3585,365115.8,True,Thanksgiving
2734,32,2024-08-05,SK037,B12,R02,Feature,10.0,10.0,2800,1792,64.0,1.57,4635,168856.8,False,
2735,42,2024-10-14,SK037,B12,R02,TPR,19.0,18.0,2800,1778,63.5,1.28,3697,560041.72,False,
2736,16,2024-04-15,SK037,B12,R03,Display,9.0,8.0,1900,1170,61.6,1.3,2667,160112.43,False,
2737,14,2024-04-01,SK037,B12,R03,TPR,28.0,27.0,1900,1172,61.7,1.37,2355,515013.24,True,Easter
2738,39,2024-09-23,SK037,B12,R03,Feature + Display,10.0,9.0,1900,1168,61.5,1.65,2128,41209.1,False,
2739,50,2024-12-09,SK037,B12,R04,TPR,27.0,25.0,575,339,59.1,1.06,1451,161790.68,True,Christmas
2740,16,2024-04-15,SK037,B12,R04,TPR + Feature,12.0,12.0,575,411,71.5,1.51,1752,57306.57,False,
2741,37,2024-09-09,SK037,B12,R04,Feature,12.0,12.0,575,422,73.5,1.4,1805,36501.0,True,Labor Day
2742,2,2024-01-08,SK037,B12,R04,TPR,31.0,31.0,575,346,60.2,1.39,1319,134840.78,False,
2743,22,2024-05-27,SK037,B12,R04,Display,14.0,13.0,575,302,52.6,1.45,300,85169.0,True,Memorial Day
2744,35,2024-08-26,SK037,B12,R04,TPR,21.0,21.0,575,325,56.6,1.12,918,117533.22,True,Back to School
2745,52,2024-12-23,SK037,B12,R04,Feature + Display,21.0,20.0,575,424,73.9,1.43,1627,84317.31,True,New Year's Eve
2746,15,2024-04-08,SK037,B12,R04,Feature,31.0,28.0,575,391,68.0,1.45,360,22630.62,False,
2747,35,2024-08-26,SK037,B12,R05,TPR + Feature,11.0,10.0,1330,989,74.4,1.75,432,143176.49,True,Back to School
2748,46,2024-11-11,SK037,B12,R05,TPR,13.0,13.0,1330,859,64.6,1.03,962,124391.18,False,
2749,16,2024-04-15,SK037,B12,R05,Display,31.0,32.0,1330,871,65.5,1.33,42,115596.55,False,
2750,21,2024-05-20,SK037,B12,R05,TPR,22.0,23.0,1330,790,59.4,1.06,899,188838.19,False,
2751,37,2024-09-09,SK037,B12,R05,TPR,32.0,31.0,1330,654,49.2,1.48,1007,148593.98,True,Labor Day
2752,32,2024-08-05,SK037,B12,R05,Feature,17.0,15.0,1330,911,68.5,1.56,2133,194959.25,False,
2753,49,2024-12-02,SK037,B12,R05,Feature,32.0,29.0,1330,808,60.8,1.18,1364,299439.39,False,
2754,5,2024-01-29,SK037,B12,R05,Feature + Display,21.0,18.0,1330,712,53.6,1.46,691,85694.83,False,
2755,9,2024-02-26,SK037,B12,R05,Feature,11.0,10.0,1330,911,68.5,1.5,1969,55722.74,True,Valentine's Day
2756,8,2024-02-19,SK037,B12,R05,Feature + Display,8.0,8.0,1330,832,62.6,1.8,100,88368.39,False,
2757,22,2024-05-27,SK037,B12,R05,Display,11.0,11.0,1330,692,52.1,1.11,1572,59592.38,True,Memorial Day
2758,2,2024-01-08,SK037,B12,R06,Display,23.0,24.0,2280,1365,59.9,1.15,616,427207.7,False,
2759,20,2024-05-13,SK037,B12,R06,TPR,20.0,18.0,2280,1326,58.2,1.11,90,405256.32,False,
2760,22,2024-05-27,SK037,B12,R06,Display,16.0,16.0,2280,1368,60.0,1.34,606,208417.54,True,Memorial Day
2761,5,2024-01-29,SK037,B12,R06,Feature + Display,10.0,10.0,2280,1295,56.8,1.4,222,177299.64,False,
2762,7,2024-02-12,SK037,B12,R06,TPR,17.0,16.0,2280,1021,44.8,1.12,394,399828.78,False,
2763,42,2024-10-14,SK037,B12,R06,TPR,23.0,23.0,2280,1311,57.5,1.1,527,460496.62,False,
2764,9,2024-02-26,SK037,B12,R06,Feature,30.0,27.0,2280,1643,72.1,1.44,261,412493.04,True,Valentine's Day
2765,52,2024-12-23,SK037,B12,R06,Display,20.0,18.0,2280,1484,65.1,1.56,605,233987.28,True,New Year's Eve
2766,37,2024-09-09,SK037,B12,R06,TPR,8.0,8.0,2280,1397,61.3,1.1,1262,81051.26,True,Labor Day
2767,49,2024-12-02,SK037,B12,R06,Feature,21.0,18.0,2280,1956,85.8,1.39,1144,192496.75,False,
2768,47,2024-11-18,SK037,B12,R06,TPR,10.0,10.0,2280,1618,71.0,1.13,1438,98901.84,True,Thanksgiving
2769,24,2024-06-10,SK037,B12,R06,Display,22.0,20.0,2280,1634,71.7,1.27,804,344950.32,False,
2770,35,2024-08-26,SK037,B12,R07,TPR,12.0,10.0,2000,1256,62.8,1.5,854,67288.8,True,Back to School
2771,11,2024-03-11,SK037,B12,R07,TPR + Feature,18.0,19.0,2000,994,49.7,1.33,717,171396.0,False,
2772,48,2024-11-25,SK037,B12,R07,Display,32.0,33.0,2000,1082,54.1,1.1,393,599251.2,True,Black Friday
2773,4,2024-01-22,SK037,B12,R07,TPR,19.0,18.0,2000,1134,56.7,1.15,1033,329672.8,True,Super Bowl
2774,39,2024-09-23,SK037,B12,R07,TPR,26.0,25.0,2000,1604,80.2,1.0,770,379610.4,False,
2775,43,2024-10-21,SK037,B12,R07,TPR,11.0,11.0,2000,1316,65.8,1.29,607,173406.2,False,
2776,10,2024-03-04,SK037,B12,R07,TPR,18.0,17.0,2000,1286,64.3,1.49,442,165682.8,False,
2777,24,2024-06-10,SK037,B12,R07,Feature + Display,25.0,26.0,2000,1330,66.5,1.82,1529,288305.0,False,
2778,49,2024-12-02,SK037,B12,R07,Feature,21.0,19.0,2000,1072,53.6,1.26,236,99981.0,False,
2779,21,2024-05-20,SK037,B12,R07,Feature + Display,18.0,16.0,2000,1308,65.4,1.49,1009,47610.0,False,
2780,42,2024-10-14,SK037,B12,R07,Display,23.0,21.0,2000,1514,75.7,1.12,1152,389344.0,False,
2781,47,2024-11-18,SK037,B12,R08,TPR + Feature,30.0,28.0,340,166,49.0,1.66,266,35612.28,True,Thanksgiving
2782,14,2024-04-01,SK037,B12,R08,TPR,15.0,13.0,340,187,55.0,1.27,246,32105.01,True,Easter
2783,38,2024-09-16,SK037,B12,R08,TPR,16.0,14.0,340,158,46.7,1.49,169,45180.83,False,
2784,7,2024-02-12,SK037,B12,R08,Feature,23.0,20.0,340,199,58.6,1.14,200,17788.15,False,
2785,13,2024-03-25,SK037,B12,R08,Feature + Display,17.0,17.0,340,237,69.9,1.5,134,59012.07,False,
2786,35,2024-08-26,SK037,B12,R08,Display,27.0,28.0,340,211,62.2,1.12,456,20396.12,True,Back to School
2787,12,2024-03-18,SK037,B12,R08,TPR + Feature,16.0,16.0,340,191,56.2,1.36,964,46044.16,False,
2788,18,2024-04-29,SK037,B12,R08,Display,17.0,17.0,340,206,60.8,1.19,15,36079.92,True,Cinco de Mayo
2789,10,2024-03-04,SK037,B12,R08,Feature + Display,18.0,17.0,340,173,51.0,1.64,1084,51152.18,False,
2790,24,2024-06-10,SK037,B12,R08,Feature + Display,20.0,19.0,340,209,61.5,1.48,374,49281.64,False,
2791,47,2024-11-18,SK037,B12,R09,Display,28.0,27.0,19000,8873,46.7,1.1,245,2560994.8,True,Thanksgiving
2792,25,2024-06-17,SK037,B12,R09,Feature + Display,19.0,18.0,19000,10089,53.1,1.86,843,1565945.8,False,
2793,10,2024-03-04,SK037,B12,R09,TPR + Feature,20.0,20.0,19000,9728,51.2,1.83,78,804080.0,False,
2794,33,2024-08-12,SK037,B12,R09,Feature + Display,26.0,27.0,19000,13053,68.7,1.6,767,3789227.0,False,
2795,35,2024-08-26,SK037,B12,R09,TPR,26.0,26.0,19000,13243,69.7,1.21,234,1306630.0,True,Back to School
2796,39,2024-09-23,SK037,B12,R09,TPR,27.0,26.0,19000,13718,72.2,1.04,211,4070655.0,False,
2797,21,2024-05-20,SK037,B12,R09,TPR,28.0,28.0,19000,12825,67.5,1.46,904,1998138.8,False,
2798,14,2024-04-01,SK037,B12,R09,TPR + Feature,23.0,21.0,19000,11647,61.3,1.25,448,4114879.4,True,Easter
2799,45,2024-11-04,SK037,B12,R09,Feature + Display,19.0,19.0,19000,11628,61.2,1.38,28,2749953.6,False,
2800,50,2024-12-09,SK037,B12,R09,TPR,19.0,18.0,19000,15124,79.6,1.09,71,1776011.7,True,Christmas
2801,38,2024-09-16,SK037,B12,R10,TPR,29.0,28.0,500,249,49.8,1.16,146,72102.7,False,
2802,17,2024-04-22,SK037,B12,R10,Feature,20.0,18.0,500,318,63.6,1.31,248,13225.0,False,
2803,27,2024-07-01,SK037,B12,R10,Feature + Display,9.0,8.0,500,349,69.9,1.82,443,41658.75,True,July 4th
2804,43,2024-10-21,SK037,B12,R10,TPR + Feature,13.0,12.0,500,290,58.0,1.51,512,29571.1,False,
2805,6,2024-02-05,SK037,B12,R10,TPR + Feature,11.0,10.0,500,327,65.4,1.24,47,27640.25,False,
2806,19,2024-05-06,SK037,B12,R10,Feature + Display,31.0,28.0,500,392,78.5,1.73,451,17218.95,False,
2807,46,2024-11-11,SK038,B12,R01,TPR + Feature,9.0,9.0,4600,2723,59.2,1.3,4356,340929.0,False,
2808,37,2024-09-09,SK038,B12,R01,TPR,19.0,18.0,4600,3565,77.5,1.23,2734,134351.28,True,Labor Day
2809,17,2024-04-22,SK038,B12,R01,TPR + Feature,23.0,22.0,4600,2589,56.3,1.82,3356,1062940.86,False,
2810,33,2024-08-12,SK038,B12,R01,TPR,18.0,18.0,4600,2750,59.8,1.28,3541,686403.72,False,
2811,38,2024-09-16,SK038,B12,R01,TPR,14.0,13.0,4600,3735,81.2,1.32,1904,459622.8,False,
2812,14,2024-04-01,SK038,B12,R01,Feature,23.0,24.0,4600,2668,58.0,1.28,1774,638926.2,True,Easter
2813,29,2024-07-15,SK038,B12,R01,Feature + Display,11.0,11.0,4600,2737,59.5,1.53,1149,466693.92,False,
2814,20,2024-05-13,SK038,B12,R01,Feature + Display,17.0,16.0,4600,3537,76.9,1.83,5936,789945.12,False,
2815,13,2024-03-25,SK038,B12,R01,Feature,15.0,14.0,4600,3155,68.6,1.6,6454,632612.7,False,
