ms_id,fiscal_week,week_start_date,brand_id,brand_name,business_unit,retailer_id,entity_type,dollar_share_pct,unit_share_pct,dollar_sales,category_size_dollars,yoy_share_chg
15588,11,2024-03-11,,Starbucks K-Cup,Coffee,R02,Competitor,20.7,21.6,25.89,125.09,-0.01
15589,11,2024-03-11,,Private Label,Coffee,R02,Competitor,19.1,20.2,23.89,125.09,-0.33
15590,11,2024-03-11,,Dunkin',Coffee,R02,Competitor,20.6,19.6,25.77,125.09,-0.28
15591,11,2024-03-11,B14,Maxwell House,Coffee,R03,KHC Brand,12.5,12.5,11.66,93.25,-1.08
15592,11,2024-03-11,,Folgers,Coffee,R03,Competitor,23.6,25.2,22.01,93.25,-2.17
15593,11,2024-03-11,,Starbucks K-Cup,Coffee,R03,Competitor,22.3,23.7,20.8,93.25,0.63
15594,11,2024-03-11,,Private Label,Coffee,R03,Competitor,21.7,21.1,20.24,93.25,-1.3
15595,11,2024-03-11,,Dunkin',Coffee,R03,Competitor,23.5,22.0,21.91,93.25,-1.49
15596,11,2024-03-11,B14,Maxwell House,Coffee,R04,KHC Brand,12.3,12.4,8.28,67.34,0.91
15597,11,2024-03-11,,Folgers,Coffee,R04,Competitor,21.7,21.9,14.61,67.34,-0.18
15598,11,2024-03-11,,Starbucks K-Cup,Coffee,R04,Competitor,24.4,23.7,16.43,67.34,-1.42
15599,11,2024-03-11,,Private Label,Coffee,R04,Competitor,22.0,22.6,14.81,67.34,-0.2
15600,11,2024-03-11,,Dunkin',Coffee,R04,Competitor,20.4,20.7,13.74,67.34,-0.7
15601,11,2024-03-11,B14,Maxwell House,Coffee,R05,KHC Brand,14.3,14.3,8.56,59.85,-1.49
15602,11,2024-03-11,,Folgers,Coffee,R05,Competitor,21.1,21.6,12.63,59.85,-0.76
15603,11,2024-03-11,,Starbucks K-Cup,Coffee,R05,Competitor,21.8,22.2,13.05,59.85,-0.62
15604,11,2024-03-11,,Private Label,Coffee,R05,Competitor,21.8,20.7,13.05,59.85,-0.25
15605,11,2024-03-11,,Dunkin',Coffee,R05,Competitor,21.5,21.4,12.87,59.85,-0.29
15606,11,2024-03-11,B14,Maxwell House,Coffee,R06,KHC Brand,12.9,14.0,7.57,58.7,0.17
15607,11,2024-03-11,,Folgers,Coffee,R06,Competitor,21.9,19.9,12.86,58.7,-0.35
15608,11,2024-03-11,,Starbucks K-Cup,Coffee,R06,Competitor,23.8,24.2,13.97,58.7,-0.94
15609,11,2024-03-11,,Private Label,Coffee,R06,Competitor,26.1,28.1,15.32,58.7,-0.9
15610,11,2024-03-11,,Dunkin',Coffee,R06,Competitor,20.8,21.0,12.21,58.7,-1.66
15611,11,2024-03-11,B14,Maxwell House,Coffee,R07,KHC Brand,12.3,12.9,6.4,52.01,0.7
15612,11,2024-03-11,,Folgers,Coffee,R07,Competitor,20.0,21.0,10.4,52.01,0.89
15613,11,2024-03-11,,Starbucks K-Cup,Coffee,R07,Competitor,21.6,23.1,11.23,52.01,-1.33
15614,11,2024-03-11,,Private Label,Coffee,R07,Competitor,20.3,22.0,10.56,52.01,0.18
15615,11,2024-03-11,,Dunkin',Coffee,R07,Competitor,20.9,21.7,10.87,52.01,1.09
15616,11,2024-03-11,B14,Maxwell House,Coffee,R08,KHC Brand,11.8,10.9,3.67,31.11,-0.09
15617,11,2024-03-11,,Folgers,Coffee,R08,Competitor,20.8,19.4,6.47,31.11,0.53
15618,11,2024-03-11,,Starbucks K-Cup,Coffee,R08,Competitor,19.1,20.4,5.94,31.11,-1.85
15619,11,2024-03-11,,Private Label,Coffee,R08,Competitor,21.0,20.2,6.53,31.11,-0.37
15620,11,2024-03-11,,Dunkin',Coffee,R08,Competitor,18.7,19.8,5.82,31.11,0.14
15621,11,2024-03-11,B14,Maxwell House,Coffee,R09,KHC Brand,13.9,12.6,4.01,28.83,-0.28
15622,11,2024-03-11,,Folgers,Coffee,R09,Competitor,20.2,19.1,5.82,28.83,0.97
15623,11,2024-03-11,,Starbucks K-Cup,Coffee,R09,Competitor,19.3,20.3,5.56,28.83,0.22
15624,11,2024-03-11,,Private Label,Coffee,R09,Competitor,20.6,20.5,5.94,28.83,-0.05
15625,11,2024-03-11,,Dunkin',Coffee,R09,Competitor,23.1,24.9,6.66,28.83,0.06
15626,11,2024-03-11,B14,Maxwell House,Coffee,R10,KHC Brand,10.1,9.8,1.83,18.08,0.73
15627,11,2024-03-11,,Folgers,Coffee,R10,Competitor,18.6,17.5,3.36,18.08,0.33
15628,11,2024-03-11,,Starbucks K-Cup,Coffee,R10,Competitor,23.4,24.1,4.23,18.08,-0.43
15629,11,2024-03-11,,Private Label,Coffee,R10,Competitor,23.4,21.5,4.23,18.08,-1.09
15630,11,2024-03-11,,Dunkin',Coffee,R10,Competitor,19.8,21.2,3.58,18.08,0.24
15631,12,2024-03-18,B14,Maxwell House,Coffee,R01,KHC Brand,12.3,12.9,24.25,197.16,1.19
15632,12,2024-03-18,,Folgers,Coffee,R01,Competitor,21.2,23.0,41.8,197.16,-1.02
15633,12,2024-03-18,,Starbucks K-Cup,Coffee,R01,Competitor,27.2,26.0,53.63,197.16,-1.34
15634,12,2024-03-18,,Private Label,Coffee,R01,Competitor,22.2,24.1,43.77,197.16,-0.11
15635,12,2024-03-18,,Dunkin',Coffee,R01,Competitor,23.4,23.5,46.14,197.16,-0.47
15636,12,2024-03-18,B14,Maxwell House,Coffee,R02,KHC Brand,12.4,12.3,14.92,120.35,-0.12
15637,12,2024-03-18,,Folgers,Coffee,R02,Competitor,25.5,25.0,30.69,120.35,0.49
15638,12,2024-03-18,,Starbucks K-Cup,Coffee,R02,Competitor,20.2,18.5,24.31,120.35,-0.62
15639,12,2024-03-18,,Private Label,Coffee,R02,Competitor,21.6,22.8,26.0,120.35,-0.92
15640,12,2024-03-18,,Dunkin',Coffee,R02,Competitor,18.7,19.7,22.51,120.35,-0.74
15641,12,2024-03-18,B14,Maxwell House,Coffee,R03,KHC Brand,11.4,11.5,10.78,94.55,1.26
15642,12,2024-03-18,,Folgers,Coffee,R03,Competitor,22.3,23.7,21.08,94.55,-1.4
15643,12,2024-03-18,,Starbucks K-Cup,Coffee,R03,Competitor,21.5,21.0,20.33,94.55,0.15
15644,12,2024-03-18,,Private Label,Coffee,R03,Competitor,23.6,21.3,22.31,94.55,-0.04
15645,12,2024-03-18,,Dunkin',Coffee,R03,Competitor,23.2,25.3,21.93,94.55,-0.31
15646,12,2024-03-18,B14,Maxwell House,Coffee,R04,KHC Brand,12.6,12.2,9.72,77.14,2.63
15647,12,2024-03-18,,Folgers,Coffee,R04,Competitor,20.6,22.1,15.89,77.14,-1.21
15648,12,2024-03-18,,Starbucks K-Cup,Coffee,R04,Competitor,21.0,21.7,16.2,77.14,-0.29
15649,12,2024-03-18,,Private Label,Coffee,R04,Competitor,18.7,17.9,14.42,77.14,0.2
15650,12,2024-03-18,,Dunkin',Coffee,R04,Competitor,20.6,20.5,15.89,77.14,-2.05
15651,12,2024-03-18,B14,Maxwell House,Coffee,R05,KHC Brand,12.8,13.3,8.04,62.78,-0.65
15652,12,2024-03-18,,Folgers,Coffee,R05,Competitor,23.8,22.4,14.94,62.78,-1.01
15653,12,2024-03-18,,Starbucks K-Cup,Coffee,R05,Competitor,20.7,21.0,13.0,62.78,0.08
15654,12,2024-03-18,,Private Label,Coffee,R05,Competitor,21.1,19.6,13.25,62.78,-0.96
15655,12,2024-03-18,,Dunkin',Coffee,R05,Competitor,19.9,21.1,12.49,62.78,0.76
15656,12,2024-03-18,B14,Maxwell House,Coffee,R06,KHC Brand,12.0,11.0,7.11,59.25,-0.96
15657,12,2024-03-18,,Folgers,Coffee,R06,Competitor,21.5,20.1,12.74,59.25,-0.32
15658,12,2024-03-18,,Starbucks K-Cup,Coffee,R06,Competitor,23.1,22.5,13.69,59.25,-1.23
15659,12,2024-03-18,,Private Label,Coffee,R06,Competitor,25.4,26.8,15.05,59.25,-0.63
15660,12,2024-03-18,,Dunkin',Coffee,R06,Competitor,25.5,27.4,15.11,59.25,-0.04
15661,12,2024-03-18,B14,Maxwell House,Coffee,R07,KHC Brand,13.7,14.5,7.01,51.2,0.66
15662,12,2024-03-18,,Folgers,Coffee,R07,Competitor,20.7,21.5,10.6,51.2,-1.29
15663,12,2024-03-18,,Starbucks K-Cup,Coffee,R07,Competitor,23.0,21.5,11.78,51.2,1.54
15664,12,2024-03-18,,Private Label,Coffee,R07,Competitor,21.6,21.7,11.06,51.2,-0.15
15665,12,2024-03-18,,Dunkin',Coffee,R07,Competitor,22.2,23.9,11.37,51.2,-1.37
15666,12,2024-03-18,B14,Maxwell House,Coffee,R08,KHC Brand,14.6,15.4,4.93,33.73,-0.99
15667,12,2024-03-18,,Folgers,Coffee,R08,Competitor,24.3,26.0,8.2,33.73,0.01
15668,12,2024-03-18,,Starbucks K-Cup,Coffee,R08,Competitor,23.9,22.4,8.06,33.73,-1.63
15669,12,2024-03-18,,Private Label,Coffee,R08,Competitor,23.1,23.7,7.79,33.73,-0.05
15670,12,2024-03-18,,Dunkin',Coffee,R08,Competitor,20.9,20.9,7.05,33.73,0.72
15671,12,2024-03-18,B14,Maxwell House,Coffee,R09,KHC Brand,14.0,15.4,3.91,27.94,0.14
15672,12,2024-03-18,,Folgers,Coffee,R09,Competitor,17.2,17.6,4.81,27.94,-0.46
15673,12,2024-03-18,,Starbucks K-Cup,Coffee,R09,Competitor,23.3,25.1,6.51,27.94,-0.7
15674,12,2024-03-18,,Private Label,Coffee,R09,Competitor,22.1,21.3,6.18,27.94,0.32
15675,12,2024-03-18,,Dunkin',Coffee,R09,Competitor,24.0,25.5,6.71,27.94,-0.02
15676,12,2024-03-18,B14,Maxwell House,Coffee,R10,KHC Brand,11.4,12.3,2.16,18.96,0.99
15677,12,2024-03-18,,Folgers,Coffee,R10,Competitor,21.7,23.0,4.11,18.96,0.21
15678,12,2024-03-18,,Starbucks K-Cup,Coffee,R10,Competitor,20.9,21.2,3.96,18.96,-1.24
15679,12,2024-03-18,,Private Label,Coffee,R10,Competitor,19.7,17.7,3.74,18.96,0.94
15680,12,2024-03-18,,Dunkin',Coffee,R10,Competitor,22.1,22.7,4.19,18.96,0.38
15681,13,2024-03-25,B14,Maxwell House,Coffee,R01,KHC Brand,15.9,16.4,30.1,189.34,0.75
15682,13,2024-03-25,,Folgers,Coffee,R01,Competitor,24.8,23.2,46.96,189.34,-1.04
15683,13,2024-03-25,,Starbucks K-Cup,Coffee,R01,Competitor,21.0,21.8,39.76,189.34,-0.91
15684,13,2024-03-25,,Private Label,Coffee,R01,Competitor,18.9,19.7,35.78,189.34,-0.69
15685,13,2024-03-25,,Dunkin',Coffee,R01,Competitor,19.5,17.7,36.92,189.34,-0.67
15686,13,2024-03-25,B14,Maxwell House,Coffee,R02,KHC Brand,12.9,13.6,17.67,136.98,0.26
15687,13,2024-03-25,,Folgers,Coffee,R02,Competitor,23.7,24.0,32.46,136.98,0.25
15688,13,2024-03-25,,Starbucks K-Cup,Coffee,R02,Competitor,25.7,25.6,35.2,136.98,1.49
15689,13,2024-03-25,,Private Label,Coffee,R02,Competitor,20.8,21.2,28.49,136.98,0.0
15690,13,2024-03-25,,Dunkin',Coffee,R02,Competitor,21.8,22.1,29.86,136.98,-1.01
15691,13,2024-03-25,B14,Maxwell House,Coffee,R03,KHC Brand,14.2,12.9,13.88,97.75,0.66
15692,13,2024-03-25,,Folgers,Coffee,R03,Competitor,22.9,25.0,22.39,97.75,0.55
15693,13,2024-03-25,,Starbucks K-Cup,Coffee,R03,Competitor,20.2,20.2,19.75,97.75,0.85
15694,13,2024-03-25,,Private Label,Coffee,R03,Competitor,24.0,24.5,23.46,97.75,-1.92
15695,13,2024-03-25,,Dunkin',Coffee,R03,Competitor,20.6,21.6,20.14,97.75,0.2
15696,13,2024-03-25,B14,Maxwell House,Coffee,R04,KHC Brand,17.1,17.9,11.44,66.9,0.21
15697,13,2024-03-25,,Folgers,Coffee,R04,Competitor,21.4,20.6,14.32,66.9,-0.4
15698,13,2024-03-25,,Starbucks K-Cup,Coffee,R04,Competitor,20.6,19.5,13.78,66.9,1.03
15699,13,2024-03-25,,Private Label,Coffee,R04,Competitor,20.9,19.8,13.98,66.9,1.0
15700,13,2024-03-25,,Dunkin',Coffee,R04,Competitor,20.3,19.1,13.58,66.9,0.13
15701,13,2024-03-25,B14,Maxwell House,Coffee,R05,KHC Brand,10.1,10.4,5.68,56.27,-0.46
15702,13,2024-03-25,,Folgers,Coffee,R05,Competitor,21.9,22.9,12.32,56.27,-0.24
15703,13,2024-03-25,,Starbucks K-Cup,Coffee,R05,Competitor,22.3,20.5,12.55,56.27,-0.32
15704,13,2024-03-25,,Private Label,Coffee,R05,Competitor,25.0,24.9,14.07,56.27,-0.56
15705,13,2024-03-25,,Dunkin',Coffee,R05,Competitor,23.8,24.1,13.39,56.27,-0.16
15706,13,2024-03-25,B14,Maxwell House,Coffee,R06,KHC Brand,12.3,11.6,6.14,49.93,1.72
15707,13,2024-03-25,,Folgers,Coffee,R06,Competitor,23.2,24.3,11.58,49.93,-0.29
15708,13,2024-03-25,,Starbucks K-Cup,Coffee,R06,Competitor,23.2,23.3,11.58,49.93,0.27
15709,13,2024-03-25,,Private Label,Coffee,R06,Competitor,21.7,21.0,10.84,49.93,-0.98
15710,13,2024-03-25,,Dunkin',Coffee,R06,Competitor,21.2,22.4,10.59,49.93,-2.67
15711,13,2024-03-25,B14,Maxwell House,Coffee,R07,KHC Brand,11.9,11.0,5.7,47.87,0.53
15712,13,2024-03-25,,Folgers,Coffee,R07,Competitor,22.6,23.7,10.82,47.87,-0.41
15713,13,2024-03-25,,Starbucks K-Cup,Coffee,R07,Competitor,23.0,24.5,11.01,47.87,0.57
15714,13,2024-03-25,,Private Label,Coffee,R07,Competitor,22.3,23.4,10.68,47.87,-0.41
15715,13,2024-03-25,,Dunkin',Coffee,R07,Competitor,21.6,20.3,10.34,47.87,-0.91
15716,13,2024-03-25,B14,Maxwell House,Coffee,R08,KHC Brand,14.0,15.0,4.14,29.59,1.66
15717,13,2024-03-25,,Folgers,Coffee,R08,Competitor,19.0,19.1,5.62,29.59,-0.63
15718,13,2024-03-25,,Starbucks K-Cup,Coffee,R08,Competitor,22.1,20.3,6.54,29.59,-0.44
15719,13,2024-03-25,,Private Label,Coffee,R08,Competitor,22.8,24.1,6.75,29.59,-0.89
15720,13,2024-03-25,,Dunkin',Coffee,R08,Competitor,17.4,17.8,5.15,29.59,0.55
15721,13,2024-03-25,B14,Maxwell House,Coffee,R09,KHC Brand,14.0,14.8,3.81,27.22,0.69
15722,13,2024-03-25,,Folgers,Coffee,R09,Competitor,25.4,24.8,6.91,27.22,-0.58
15723,13,2024-03-25,,Starbucks K-Cup,Coffee,R09,Competitor,25.2,25.6,6.86,27.22,1.02
15724,13,2024-03-25,,Private Label,Coffee,R09,Competitor,20.9,21.1,5.69,27.22,-1.13
15725,13,2024-03-25,,Dunkin',Coffee,R09,Competitor,19.5,19.8,5.31,27.22,0.35
15726,13,2024-03-25,B14,Maxwell House,Coffee,R10,KHC Brand,11.2,10.5,2.21,19.69,0.19
15727,13,2024-03-25,,Folgers,Coffee,R10,Competitor,21.8,21.7,4.29,19.69,0.01
15728,13,2024-03-25,,Starbucks K-Cup,Coffee,R10,Competitor,24.0,23.7,4.73,19.69,0.12
15729,13,2024-03-25,,Private Label,Coffee,R10,Competitor,23.9,23.4,4.71,19.69,1.34
15730,13,2024-03-25,,Dunkin',Coffee,R10,Competitor,18.4,17.4,3.62,19.69,0.02
15731,14,2024-04-01,B14,Maxwell House,Coffee,R01,KHC Brand,12.7,13.6,24.78,195.1,0.01
15732,14,2024-04-01,,Folgers,Coffee,R01,Competitor,17.7,18.9,34.53,195.1,-0.03
15733,14,2024-04-01,,Starbucks K-Cup,Coffee,R01,Competitor,20.8,20.1,40.58,195.1,0.36
15734,14,2024-04-01,,Private Label,Coffee,R01,Competitor,27.0,25.3,52.68,195.1,-1.08
15735,14,2024-04-01,,Dunkin',Coffee,R01,Competitor,22.6,20.5,44.09,195.1,-1.63
15736,14,2024-04-01,B14,Maxwell House,Coffee,R02,KHC Brand,13.0,13.7,16.97,130.57,0.76
15737,14,2024-04-01,,Folgers,Coffee,R02,Competitor,22.7,21.0,29.64,130.57,0.89
15738,14,2024-04-01,,Starbucks K-Cup,Coffee,R02,Competitor,23.1,22.0,30.16,130.57,-1.6
15739,14,2024-04-01,,Private Label,Coffee,R02,Competitor,25.5,26.7,33.3,130.57,-1.39
15740,14,2024-04-01,,Dunkin',Coffee,R02,Competitor,25.4,25.5,33.17,130.57,0.34
15741,14,2024-04-01,B14,Maxwell House,Coffee,R03,KHC Brand,13.3,12.1,11.83,88.98,1.38
15742,14,2024-04-01,,Folgers,Coffee,R03,Competitor,22.8,23.0,20.29,88.98,0.58
15743,14,2024-04-01,,Starbucks K-Cup,Coffee,R03,Competitor,22.1,24.3,19.66,88.98,-0.7
15744,14,2024-04-01,,Private Label,Coffee,R03,Competitor,19.6,18.1,17.44,88.98,1.49
15745,14,2024-04-01,,Dunkin',Coffee,R03,Competitor,24.7,23.0,21.98,88.98,-0.3
15746,14,2024-04-01,B14,Maxwell House,Coffee,R04,KHC Brand,11.9,12.3,8.93,75.03,1.29
15747,14,2024-04-01,,Folgers,Coffee,R04,Competitor,23.9,23.2,17.93,75.03,0.67
15748,14,2024-04-01,,Starbucks K-Cup,Coffee,R04,Competitor,24.7,26.9,18.53,75.03,0.76
15749,14,2024-04-01,,Private Label,Coffee,R04,Competitor,26.0,24.4,19.51,75.03,0.48
15750,14,2024-04-01,,Dunkin',Coffee,R04,Competitor,19.4,19.7,14.56,75.03,-0.47
15751,14,2024-04-01,B14,Maxwell House,Coffee,R05,KHC Brand,13.6,12.4,8.85,65.04,0.27
15752,14,2024-04-01,,Folgers,Coffee,R05,Competitor,23.2,21.6,15.09,65.04,-0.17
15753,14,2024-04-01,,Starbucks K-Cup,Coffee,R05,Competitor,18.7,19.2,12.16,65.04,0.04
15754,14,2024-04-01,,Private Label,Coffee,R05,Competitor,18.0,19.2,11.71,65.04,-1.56
15755,14,2024-04-01,,Dunkin',Coffee,R05,Competitor,22.7,24.9,14.76,65.04,-0.94
15756,14,2024-04-01,B14,Maxwell House,Coffee,R06,KHC Brand,12.2,12.9,6.15,50.45,0.4
15757,14,2024-04-01,,Folgers,Coffee,R06,Competitor,20.9,22.7,10.54,50.45,0.13
15758,14,2024-04-01,,Starbucks K-Cup,Coffee,R06,Competitor,24.3,25.0,12.26,50.45,-0.87
15759,14,2024-04-01,,Private Label,Coffee,R06,Competitor,20.8,20.7,10.49,50.45,0.31
15760,14,2024-04-01,,Dunkin',Coffee,R06,Competitor,21.1,20.5,10.64,50.45,0.3
15761,14,2024-04-01,B14,Maxwell House,Coffee,R07,KHC Brand,13.6,13.0,5.84,42.91,-0.26
15762,14,2024-04-01,,Folgers,Coffee,R07,Competitor,24.3,24.3,10.43,42.91,-1.16
15763,14,2024-04-01,,Starbucks K-Cup,Coffee,R07,Competitor,22.8,24.7,9.78,42.91,-1.89
15764,14,2024-04-01,,Private Label,Coffee,R07,Competitor,21.8,22.3,9.36,42.91,-0.15
15765,14,2024-04-01,,Dunkin',Coffee,R07,Competitor,19.2,17.5,8.24,42.91,1.03
15766,14,2024-04-01,B14,Maxwell House,Coffee,R08,KHC Brand,11.2,10.9,3.2,28.6,-0.27
15767,14,2024-04-01,,Folgers,Coffee,R08,Competitor,24.6,26.9,7.04,28.6,-0.02
15768,14,2024-04-01,,Starbucks K-Cup,Coffee,R08,Competitor,21.4,20.8,6.12,28.6,-0.68
15769,14,2024-04-01,,Private Label,Coffee,R08,Competitor,22.2,21.9,6.35,28.6,-0.51
15770,14,2024-04-01,,Dunkin',Coffee,R08,Competitor,22.4,20.3,6.41,28.6,-0.72
15771,14,2024-04-01,B14,Maxwell House,Coffee,R09,KHC Brand,14.1,14.4,3.93,27.91,-0.51
15772,14,2024-04-01,,Folgers,Coffee,R09,Competitor,18.5,19.6,5.16,27.91,2.05
15773,14,2024-04-01,,Starbucks K-Cup,Coffee,R09,Competitor,23.5,23.2,6.56,27.91,-0.74
15774,14,2024-04-01,,Private Label,Coffee,R09,Competitor,19.7,18.9,5.5,27.91,0.35
15775,14,2024-04-01,,Dunkin',Coffee,R09,Competitor,20.2,22.0,5.64,27.91,0.63
15776,14,2024-04-01,B14,Maxwell House,Coffee,R10,KHC Brand,13.6,14.3,2.49,18.34,0.23
15777,14,2024-04-01,,Folgers,Coffee,R10,Competitor,22.0,20.6,4.04,18.34,0.97
15778,14,2024-04-01,,Starbucks K-Cup,Coffee,R10,Competitor,21.2,20.3,3.89,18.34,-0.09
15779,14,2024-04-01,,Private Label,Coffee,R10,Competitor,20.1,22.0,3.69,18.34,0.28
15780,14,2024-04-01,,Dunkin',Coffee,R10,Competitor,19.9,18.8,3.65,18.34,0.78
15781,15,2024-04-08,B14,Maxwell House,Coffee,R01,KHC Brand,14.8,15.5,31.28,211.33,-1.33
15782,15,2024-04-08,,Folgers,Coffee,R01,Competitor,23.4,24.3,49.45,211.33,-1.19
15783,15,2024-04-08,,Starbucks K-Cup,Coffee,R01,Competitor,20.4,18.5,43.11,211.33,-0.22
15784,15,2024-04-08,,Private Label,Coffee,R01,Competitor,20.4,19.5,43.11,211.33,-0.48
15785,15,2024-04-08,,Dunkin',Coffee,R01,Competitor,22.9,22.0,48.39,211.33,0.66
15786,15,2024-04-08,B14,Maxwell House,Coffee,R02,KHC Brand,12.6,11.7,17.25,136.89,-0.0
15787,15,2024-04-08,,Folgers,Coffee,R02,Competitor,23.1,24.7,31.62,136.89,-1.04
15788,15,2024-04-08,,Starbucks K-Cup,Coffee,R02,Competitor,21.9,23.8,29.98,136.89,-0.38
15789,15,2024-04-08,,Private Label,Coffee,R02,Competitor,22.4,24.5,30.66,136.89,-1.13
15790,15,2024-04-08,,Dunkin',Coffee,R02,Competitor,22.6,24.2,30.94,136.89,0.03
15791,15,2024-04-08,B14,Maxwell House,Coffee,R03,KHC Brand,15.8,16.4,13.73,86.89,-1.03
15792,15,2024-04-08,,Folgers,Coffee,R03,Competitor,25.7,23.6,22.33,86.89,1.34
15793,15,2024-04-08,,Starbucks K-Cup,Coffee,R03,Competitor,23.6,24.9,20.51,86.89,-0.6
15794,15,2024-04-08,,Private Label,Coffee,R03,Competitor,23.0,20.7,19.98,86.89,-1.58
15795,15,2024-04-08,,Dunkin',Coffee,R03,Competitor,17.0,17.9,14.77,86.89,-0.66
15796,15,2024-04-08,B14,Maxwell House,Coffee,R04,KHC Brand,11.3,11.3,8.64,76.47,-1.57
15797,15,2024-04-08,,Folgers,Coffee,R04,Competitor,25.4,25.4,19.42,76.47,-0.77
15798,15,2024-04-08,,Starbucks K-Cup,Coffee,R04,Competitor,23.1,22.9,17.66,76.47,2.05
15799,15,2024-04-08,,Private Label,Coffee,R04,Competitor,22.0,21.6,16.82,76.47,-1.23
15800,15,2024-04-08,,Dunkin',Coffee,R04,Competitor,25.9,27.3,19.81,76.47,-0.32
15801,15,2024-04-08,B14,Maxwell House,Coffee,R05,KHC Brand,14.1,13.5,9.08,64.39,-2.18
15802,15,2024-04-08,,Folgers,Coffee,R05,Competitor,22.1,22.9,14.23,64.39,-0.25
15803,15,2024-04-08,,Starbucks K-Cup,Coffee,R05,Competitor,20.7,20.5,13.33,64.39,0.57
15804,15,2024-04-08,,Private Label,Coffee,R05,Competitor,20.1,19.6,12.94,64.39,-0.42
15805,15,2024-04-08,,Dunkin',Coffee,R05,Competitor,21.7,20.9,13.97,64.39,0.49
15806,15,2024-04-08,B14,Maxwell House,Coffee,R06,KHC Brand,12.4,11.3,6.63,53.49,-0.13
15807,15,2024-04-08,,Folgers,Coffee,R06,Competitor,21.6,22.9,11.55,53.49,-0.34
15808,15,2024-04-08,,Starbucks K-Cup,Coffee,R06,Competitor,19.3,20.2,10.32,53.49,0.41
15809,15,2024-04-08,,Private Label,Coffee,R06,Competitor,23.6,22.7,12.62,53.49,-1.5
15810,15,2024-04-08,,Dunkin',Coffee,R06,Competitor,21.0,22.9,11.23,53.49,0.86
15811,15,2024-04-08,B14,Maxwell House,Coffee,R07,KHC Brand,13.0,12.6,6.66,51.27,-0.26
15812,15,2024-04-08,,Folgers,Coffee,R07,Competitor,19.5,20.9,10.0,51.27,0.81
15813,15,2024-04-08,,Starbucks K-Cup,Coffee,R07,Competitor,20.3,18.5,10.41,51.27,0.35
15814,15,2024-04-08,,Private Label,Coffee,R07,Competitor,25.6,27.4,13.12,51.27,-0.1
15815,15,2024-04-08,,Dunkin',Coffee,R07,Competitor,24.6,24.0,12.61,51.27,0.17
15816,15,2024-04-08,B14,Maxwell House,Coffee,R08,KHC Brand,14.3,15.7,4.58,32.05,-0.2
15817,15,2024-04-08,,Folgers,Coffee,R08,Competitor,19.7,18.9,6.31,32.05,-0.57
15818,15,2024-04-08,,Starbucks K-Cup,Coffee,R08,Competitor,20.7,21.4,6.63,32.05,0.02
15819,15,2024-04-08,,Private Label,Coffee,R08,Competitor,22.9,21.8,7.34,32.05,-1.44
15820,15,2024-04-08,,Dunkin',Coffee,R08,Competitor,21.7,20.6,6.96,32.05,0.05
15821,15,2024-04-08,B14,Maxwell House,Coffee,R09,KHC Brand,12.9,13.7,3.98,30.85,-0.83
15822,15,2024-04-08,,Folgers,Coffee,R09,Competitor,22.6,21.0,6.97,30.85,0.1
15823,15,2024-04-08,,Starbucks K-Cup,Coffee,R09,Competitor,23.4,24.6,7.22,30.85,-0.38
15824,15,2024-04-08,,Private Label,Coffee,R09,Competitor,22.4,23.9,6.91,30.85,0.25
15825,15,2024-04-08,,Dunkin',Coffee,R09,Competitor,21.9,23.5,6.76,30.85,-1.27
15826,15,2024-04-08,B14,Maxwell House,Coffee,R10,KHC Brand,9.4,9.4,1.91,20.31,-0.65
15827,15,2024-04-08,,Folgers,Coffee,R10,Competitor,19.2,18.6,3.9,20.31,0.0
15828,15,2024-04-08,,Starbucks K-Cup,Coffee,R10,Competitor,20.6,18.7,4.18,20.31,-0.72
15829,15,2024-04-08,,Private Label,Coffee,R10,Competitor,26.2,24.6,5.32,20.31,-0.52
15830,15,2024-04-08,,Dunkin',Coffee,R10,Competitor,25.0,27.2,5.08,20.31,-0.17
15831,16,2024-04-15,B14,Maxwell House,Coffee,R01,KHC Brand,10.6,10.4,21.25,200.49,-0.03
15832,16,2024-04-15,,Folgers,Coffee,R01,Competitor,17.7,17.2,35.49,200.49,-0.02
15833,16,2024-04-15,,Starbucks K-Cup,Coffee,R01,Competitor,20.5,21.5,41.1,200.49,-0.22
15834,16,2024-04-15,,Private Label,Coffee,R01,Competitor,21.0,22.1,42.1,200.49,0.75
15835,16,2024-04-15,,Dunkin',Coffee,R01,Competitor,22.4,22.0,44.91,200.49,-0.45
15836,16,2024-04-15,B14,Maxwell House,Coffee,R02,KHC Brand,12.1,11.2,15.63,129.17,0.17
15837,16,2024-04-15,,Folgers,Coffee,R02,Competitor,21.2,19.5,27.38,129.17,-2.05
15838,16,2024-04-15,,Starbucks K-Cup,Coffee,R02,Competitor,20.9,20.3,27.0,129.17,-0.2
15839,16,2024-04-15,,Private Label,Coffee,R02,Competitor,20.5,21.2,26.48,129.17,-0.0
15840,16,2024-04-15,,Dunkin',Coffee,R02,Competitor,22.2,22.0,28.67,129.17,-1.96
15841,16,2024-04-15,B14,Maxwell House,Coffee,R03,KHC Brand,11.7,10.9,10.31,88.11,1.06
15842,16,2024-04-15,,Folgers,Coffee,R03,Competitor,23.1,24.8,20.35,88.11,0.3
15843,16,2024-04-15,,Starbucks K-Cup,Coffee,R03,Competitor,24.0,24.0,21.15,88.11,-0.4
