dist_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,acv_pct,tdp,velocity_per_tdp,store_count_dist,numeric_dist_pct,acv_gap_pct
12164,21,2024-05-20,SK024,B09,R04,20.0,20.9,2.48,483,25.0,75.0
12165,21,2024-05-20,SK024,B09,R05,20.0,18.5,2.81,1117,16.3,75.0
12166,21,2024-05-20,SK024,B09,R06,20.0,18.0,2.16,1915,24.2,75.0
12167,21,2024-05-20,SK024,B09,R07,20.0,18.6,1.4,1680,23.4,75.0
12168,21,2024-05-20,SK024,B09,R08,20.0,17.3,0.92,285,16.4,75.0
12169,21,2024-05-20,SK024,B09,R09,20.0,20.6,0.95,15960,16.0,75.0
12170,21,2024-05-20,SK024,B09,R10,20.0,18.3,0.71,420,17.5,75.0
12171,22,2024-05-27,SK024,B09,R01,20.0,17.8,17.5,3864,18.7,75.0
12172,22,2024-05-27,SK024,B09,R02,20.0,17.7,8.07,2352,16.4,75.0
12173,22,2024-05-27,SK024,B09,R03,20.0,17.4,3.36,1596,21.2,75.0
12174,22,2024-05-27,SK024,B09,R04,20.0,21.9,2.36,483,15.1,75.0
12175,22,2024-05-27,SK024,B09,R05,20.0,18.5,1.57,1117,15.8,75.0
12176,22,2024-05-27,SK024,B09,R06,20.0,17.5,2.97,1915,21.7,75.0
12177,22,2024-05-27,SK024,B09,R07,20.0,18.9,1.03,1680,21.1,75.0
12178,22,2024-05-27,SK024,B09,R08,20.0,20.3,1.28,285,19.9,75.0
12179,22,2024-05-27,SK024,B09,R09,20.0,21.2,0.92,15960,24.8,75.0
12180,22,2024-05-27,SK024,B09,R10,20.0,20.2,0.79,420,23.9,75.0
12181,23,2024-06-03,SK024,B09,R01,20.0,18.6,8.03,3864,20.2,75.0
12182,23,2024-06-03,SK024,B09,R02,20.0,20.8,4.99,2352,22.6,75.0
12183,23,2024-06-03,SK024,B09,R03,20.0,20.7,2.82,1596,24.1,75.0
12184,23,2024-06-03,SK024,B09,R04,20.0,19.2,2.03,483,23.1,75.0
12185,23,2024-06-03,SK024,B09,R05,20.0,21.3,2.13,1117,22.0,75.0
12186,23,2024-06-03,SK024,B09,R06,20.0,21.5,2.41,1915,23.7,75.0
12187,23,2024-06-03,SK024,B09,R07,20.0,21.0,1.55,1680,15.3,75.0
12188,23,2024-06-03,SK024,B09,R08,20.0,19.9,0.98,285,20.8,75.0
12189,23,2024-06-03,SK024,B09,R09,20.0,18.1,0.72,15960,19.2,75.0
12190,23,2024-06-03,SK024,B09,R10,20.0,20.7,0.31,420,15.4,75.0
12191,24,2024-06-10,SK024,B09,R01,20.0,19.4,6.28,3864,15.8,75.0
12192,24,2024-06-10,SK024,B09,R02,20.0,18.8,6.21,2352,15.9,75.0
12193,24,2024-06-10,SK024,B09,R03,20.0,21.3,3.05,1596,21.5,75.0
12194,24,2024-06-10,SK024,B09,R04,20.0,21.4,2.73,483,25.0,75.0
12195,24,2024-06-10,SK024,B09,R05,20.0,21.8,2.08,1117,17.8,75.0
12196,24,2024-06-10,SK024,B09,R06,20.0,21.0,1.85,1915,15.6,75.0
12197,24,2024-06-10,SK024,B09,R07,20.0,18.6,1.21,1680,21.9,75.0
12198,24,2024-06-10,SK024,B09,R08,20.0,18.2,1.07,285,15.9,75.0
12199,24,2024-06-10,SK024,B09,R09,20.0,21.8,0.6,15960,16.6,75.0
12200,24,2024-06-10,SK024,B09,R10,20.0,17.8,0.58,420,23.3,75.0
12201,25,2024-06-17,SK024,B09,R01,20.0,18.5,8.77,3864,24.7,75.0
12202,25,2024-06-17,SK024,B09,R02,20.0,18.1,6.81,2352,19.4,75.0
12203,25,2024-06-17,SK024,B09,R03,20.0,18.5,2.46,1596,18.1,75.0
12204,25,2024-06-17,SK024,B09,R04,20.0,20.4,2.86,483,21.7,75.0
12205,25,2024-06-17,SK024,B09,R05,20.0,21.4,2.43,1117,23.8,75.0
12206,25,2024-06-17,SK024,B09,R06,20.0,18.1,2.51,1915,20.8,75.0
12207,25,2024-06-17,SK024,B09,R07,20.0,18.0,2.16,1680,19.8,75.0
12208,25,2024-06-17,SK024,B09,R08,20.0,20.3,1.28,285,24.6,75.0
12209,25,2024-06-17,SK024,B09,R09,20.0,19.9,1.3,15960,16.8,75.0
12210,25,2024-06-17,SK024,B09,R10,20.0,21.5,0.3,420,16.5,75.0
12211,26,2024-06-24,SK024,B09,R01,20.0,18.6,5.93,3864,22.3,75.0
12212,26,2024-06-24,SK024,B09,R02,20.0,19.4,3.9,2352,18.0,75.0
12213,26,2024-06-24,SK024,B09,R03,20.0,17.9,2.18,1596,21.4,75.0
12214,26,2024-06-24,SK024,B09,R04,20.0,20.8,2.68,483,15.6,75.0
12215,26,2024-06-24,SK024,B09,R05,20.0,18.4,2.82,1117,17.6,75.0
12216,26,2024-06-24,SK024,B09,R06,20.0,20.8,1.56,1915,16.2,75.0
12217,26,2024-06-24,SK024,B09,R07,20.0,18.8,1.31,1680,17.9,75.0
12218,26,2024-06-24,SK024,B09,R08,20.0,20.4,0.95,285,16.3,75.0
12219,26,2024-06-24,SK024,B09,R09,20.0,17.2,1.13,15960,18.4,75.0
12220,26,2024-06-24,SK024,B09,R10,20.0,19.5,0.67,420,18.6,75.0
12221,27,2024-07-01,SK024,B09,R01,20.0,18.8,11.74,3864,20.4,75.0
12222,27,2024-07-01,SK024,B09,R02,20.0,18.7,6.59,2352,20.7,75.0
12223,27,2024-07-01,SK024,B09,R03,20.0,17.5,5.56,1596,24.0,75.0
12224,27,2024-07-01,SK024,B09,R04,20.0,20.2,3.86,483,20.7,75.0
12225,27,2024-07-01,SK024,B09,R05,20.0,21.6,2.4,1117,17.2,75.0
12226,27,2024-07-01,SK024,B09,R06,20.0,18.3,3.55,1915,19.6,75.0
12227,27,2024-07-01,SK024,B09,R07,20.0,21.7,1.5,1680,17.7,75.0
12228,27,2024-07-01,SK024,B09,R08,20.0,20.1,1.29,285,18.5,75.0
12229,27,2024-07-01,SK024,B09,R09,20.0,21.3,1.52,15960,20.5,75.0
12230,27,2024-07-01,SK024,B09,R10,20.0,18.1,0.54,420,21.1,75.0
12231,28,2024-07-08,SK024,B09,R01,20.0,20.9,7.14,3864,16.0,75.0
12232,28,2024-07-08,SK024,B09,R02,20.0,20.8,3.76,2352,23.0,75.0
12233,28,2024-07-08,SK024,B09,R03,20.0,17.4,2.23,1596,23.8,75.0
12234,28,2024-07-08,SK024,B09,R04,20.0,21.0,1.7,483,23.2,75.0
12235,28,2024-07-08,SK024,B09,R05,20.0,17.7,2.2,1117,23.4,75.0
12236,28,2024-07-08,SK024,B09,R06,20.0,17.4,1.34,1915,16.9,75.0
12237,28,2024-07-08,SK024,B09,R07,20.0,21.3,2.13,1680,22.7,75.0
12238,28,2024-07-08,SK024,B09,R08,20.0,17.5,0.74,285,24.2,75.0
12239,28,2024-07-08,SK024,B09,R09,20.0,20.8,0.79,15960,24.6,75.0
12240,28,2024-07-08,SK024,B09,R10,20.0,21.5,0.3,420,19.2,75.0
12241,29,2024-07-15,SK024,B09,R01,21.1,19.8,5.9,3864,17.0,73.9
12242,29,2024-07-15,SK024,B09,R02,20.0,21.0,4.33,2352,19.6,75.0
12243,29,2024-07-15,SK024,B09,R03,20.0,21.2,3.06,1596,16.0,75.0
12244,29,2024-07-15,SK024,B09,R04,20.0,17.2,3.01,483,22.9,75.0
12245,29,2024-07-15,SK024,B09,R05,20.0,20.3,2.56,1117,20.2,75.0
12246,29,2024-07-15,SK024,B09,R06,20.0,21.1,2.77,1915,17.2,75.0
12247,29,2024-07-15,SK024,B09,R07,20.0,17.5,1.48,1680,19.4,75.0
12248,29,2024-07-15,SK024,B09,R08,20.0,21.7,0.9,285,16.4,75.0
12249,29,2024-07-15,SK024,B09,R09,20.0,19.5,1.0,15960,15.0,75.0
12250,29,2024-07-15,SK024,B09,R10,20.0,17.3,0.75,420,19.4,75.0
12251,30,2024-07-22,SK024,B09,R01,20.0,21.0,8.04,3864,22.6,75.0
12252,30,2024-07-22,SK024,B09,R02,20.0,20.1,2.82,2352,20.5,75.0
12253,30,2024-07-22,SK024,B09,R03,20.0,20.3,4.16,1596,19.8,75.0
12254,30,2024-07-22,SK024,B09,R04,20.0,21.5,2.72,483,18.6,75.0
12255,30,2024-07-22,SK024,B09,R05,20.0,19.6,1.32,1117,15.4,75.0
12256,30,2024-07-22,SK024,B09,R06,20.0,20.9,1.55,1915,23.7,75.0
12257,30,2024-07-22,SK024,B09,R07,20.0,21.0,1.55,1680,23.8,75.0
12258,30,2024-07-22,SK024,B09,R08,20.0,17.3,1.5,285,24.3,75.0
12259,30,2024-07-22,SK024,B09,R09,20.0,19.0,0.59,15960,18.3,75.0
12260,30,2024-07-22,SK024,B09,R10,20.0,21.8,0.6,420,15.8,75.0
12261,31,2024-07-29,SK024,B09,R01,21.8,23.2,3.29,3864,23.0,73.2
12262,31,2024-07-29,SK024,B09,R02,20.0,21.8,3.29,2352,18.8,75.0
12263,31,2024-07-29,SK024,B09,R03,20.0,17.7,4.03,1596,23.8,75.0
12264,31,2024-07-29,SK024,B09,R04,20.0,20.9,2.17,483,24.4,75.0
12265,31,2024-07-29,SK024,B09,R05,20.0,21.9,1.19,1117,18.8,75.0
12266,31,2024-07-29,SK024,B09,R06,20.0,20.9,1.86,1915,20.7,75.0
12267,31,2024-07-29,SK024,B09,R07,20.0,18.3,1.42,1680,21.8,75.0
12268,31,2024-07-29,SK024,B09,R08,20.0,19.2,1.01,285,18.6,75.0
12269,31,2024-07-29,SK024,B09,R09,20.0,21.7,0.6,15960,20.6,75.0
12270,31,2024-07-29,SK024,B09,R10,20.0,21.3,0.3,420,15.2,75.0
12271,32,2024-08-05,SK024,B09,R01,20.0,18.5,3.64,3864,20.6,75.0
12272,32,2024-08-05,SK024,B09,R02,20.0,18.8,4.83,2352,19.7,75.0
12273,32,2024-08-05,SK024,B09,R03,20.0,18.1,3.23,1596,18.7,75.0
12274,32,2024-08-05,SK024,B09,R04,20.0,20.0,1.95,483,19.1,75.0
12275,32,2024-08-05,SK024,B09,R05,20.0,20.3,1.92,1117,21.2,75.0
12276,32,2024-08-05,SK024,B09,R06,20.0,17.3,2.25,1915,19.8,75.0
12277,32,2024-08-05,SK024,B09,R07,20.0,19.4,1.34,1680,19.2,75.0
12278,32,2024-08-05,SK024,B09,R08,20.0,17.6,1.11,285,16.9,75.0
12279,32,2024-08-05,SK024,B09,R09,20.0,21.6,0.9,15960,15.4,75.0
12280,32,2024-08-05,SK024,B09,R10,20.0,20.1,0.32,420,19.0,75.0
12281,33,2024-08-12,SK024,B09,R01,20.0,17.7,11.0,3864,24.8,75.0
12282,33,2024-08-12,SK024,B09,R02,20.0,21.4,3.94,2352,18.4,75.0
12283,33,2024-08-12,SK024,B09,R03,20.0,17.2,3.77,1596,15.1,75.0
12284,33,2024-08-12,SK024,B09,R04,20.0,17.7,3.3,483,15.4,75.0
12285,33,2024-08-12,SK024,B09,R05,20.0,21.3,1.83,1117,17.8,75.0
12286,33,2024-08-12,SK024,B09,R06,20.0,19.4,1.48,1915,24.4,75.0
12287,33,2024-08-12,SK024,B09,R07,20.0,19.6,1.66,1680,16.6,75.0
12288,33,2024-08-12,SK024,B09,R08,20.0,17.7,0.73,285,16.3,75.0
12289,33,2024-08-12,SK024,B09,R09,20.0,18.6,0.8,15960,18.2,75.0
12290,33,2024-08-12,SK024,B09,R10,20.0,20.1,0.32,420,23.8,75.0
12291,34,2024-08-19,SK024,B09,R01,20.0,19.5,5.25,3864,23.8,75.0
12292,34,2024-08-19,SK024,B09,R02,20.0,19.5,3.66,2352,20.1,75.0
12293,34,2024-08-19,SK024,B09,R03,20.0,20.3,3.52,1596,19.8,75.0
12294,34,2024-08-19,SK024,B09,R04,20.0,18.4,3.53,483,25.0,75.0
12295,34,2024-08-19,SK024,B09,R05,20.0,18.2,1.97,1117,19.0,75.0
12296,34,2024-08-19,SK024,B09,R06,20.0,19.4,2.34,1915,21.9,75.0
12297,34,2024-08-19,SK024,B09,R07,20.0,19.2,1.35,1680,24.1,75.0
12298,34,2024-08-19,SK024,B09,R08,20.0,20.4,0.95,285,23.7,75.0
12299,34,2024-08-19,SK024,B09,R09,20.0,21.4,0.61,15960,23.2,75.0
12300,34,2024-08-19,SK024,B09,R10,20.0,19.2,0.53,420,23.2,75.0
12301,35,2024-08-26,SK024,B09,R01,20.0,21.7,9.57,3864,23.2,75.0
12302,35,2024-08-26,SK024,B09,R02,20.0,19.8,6.23,2352,15.4,75.0
12303,35,2024-08-26,SK024,B09,R03,20.0,19.0,5.47,1596,23.8,75.0
12304,35,2024-08-26,SK024,B09,R04,20.0,20.5,2.85,483,20.8,75.0
12305,35,2024-08-26,SK024,B09,R05,20.0,19.9,2.28,1117,17.5,75.0
12306,35,2024-08-26,SK024,B09,R06,20.0,19.0,2.39,1915,18.7,75.0
12307,35,2024-08-26,SK024,B09,R07,20.0,17.2,3.02,1680,16.9,75.0
12308,35,2024-08-26,SK024,B09,R08,20.0,22.0,1.48,285,19.8,75.0
12309,35,2024-08-26,SK024,B09,R09,20.0,17.7,1.47,15960,16.7,75.0
12310,35,2024-08-26,SK024,B09,R10,20.0,20.2,1.29,420,17.7,75.0
12311,36,2024-09-02,SK024,B09,R01,20.0,21.5,8.75,3864,22.4,75.0
12312,36,2024-09-02,SK024,B09,R02,20.0,21.7,3.52,2352,24.2,75.0
12313,36,2024-09-02,SK024,B09,R03,20.0,18.1,2.87,1596,15.5,75.0
12314,36,2024-09-02,SK024,B09,R04,20.0,17.8,2.19,483,16.4,75.0
12315,36,2024-09-02,SK024,B09,R05,20.0,18.8,1.73,1117,17.3,75.0
12316,36,2024-09-02,SK024,B09,R06,20.0,18.6,2.09,1915,15.7,75.0
12317,36,2024-09-02,SK024,B09,R07,20.0,19.7,1.98,1680,19.7,75.0
12318,36,2024-09-02,SK024,B09,R08,20.0,19.5,1.0,285,24.3,75.0
12319,36,2024-09-02,SK024,B09,R09,20.0,18.5,1.05,15960,20.7,75.0
12320,36,2024-09-02,SK024,B09,R10,20.0,19.8,0.66,420,16.2,75.0
12321,37,2024-09-09,SK024,B09,R01,20.5,20.2,11.25,3864,19.3,74.5
12322,37,2024-09-09,SK024,B09,R02,20.0,20.8,7.18,2352,15.1,75.0
12323,37,2024-09-09,SK024,B09,R03,20.0,19.9,2.61,1596,20.3,75.0
12324,37,2024-09-09,SK024,B09,R04,20.0,21.9,2.96,483,24.1,75.0
12325,37,2024-09-09,SK024,B09,R05,20.0,20.7,2.44,1117,20.9,75.0
12326,37,2024-09-09,SK024,B09,R06,20.0,18.0,2.13,1915,15.2,75.0
12327,37,2024-09-09,SK024,B09,R07,20.0,20.0,1.24,1680,17.9,75.0
12328,37,2024-09-09,SK024,B09,R08,20.0,20.6,0.63,285,22.7,75.0
12329,37,2024-09-09,SK024,B09,R09,20.0,17.3,1.5,15960,23.3,75.0
12330,37,2024-09-09,SK024,B09,R10,20.0,21.8,0.48,420,18.5,75.0
12331,38,2024-09-16,SK024,B09,R01,20.0,17.6,6.64,3864,18.4,75.0
12332,38,2024-09-16,SK024,B09,R02,20.0,20.5,4.43,2352,21.0,75.0
12333,38,2024-09-16,SK024,B09,R03,20.0,17.3,2.82,1596,16.8,75.0
12334,38,2024-09-16,SK024,B09,R04,20.0,21.8,2.68,483,18.5,75.0
12335,38,2024-09-16,SK024,B09,R05,20.0,17.7,0.94,1117,18.2,75.0
12336,38,2024-09-16,SK024,B09,R06,20.0,21.5,1.21,1915,22.6,75.0
12337,38,2024-09-16,SK024,B09,R07,20.0,18.0,1.44,1680,20.4,75.0
12338,38,2024-09-16,SK024,B09,R08,20.0,20.4,0.95,285,19.7,75.0
12339,38,2024-09-16,SK024,B09,R09,20.0,18.0,1.08,15960,22.3,75.0
12340,38,2024-09-16,SK024,B09,R10,20.0,21.3,0.61,420,15.5,75.0
12341,39,2024-09-23,SK024,B09,R01,20.0,17.9,7.25,3864,24.6,75.0
12342,39,2024-09-23,SK024,B09,R02,20.0,19.4,4.35,2352,24.5,75.0
12343,39,2024-09-23,SK024,B09,R03,20.0,21.8,2.38,1596,17.5,75.0
12344,39,2024-09-23,SK024,B09,R04,20.0,21.4,2.73,483,16.1,75.0
12345,39,2024-09-23,SK024,B09,R05,20.0,20.2,1.61,1117,23.7,75.0
12346,39,2024-09-23,SK024,B09,R06,20.0,19.5,2.0,1915,17.1,75.0
12347,39,2024-09-23,SK024,B09,R07,20.0,19.0,1.41,1680,15.4,75.0
12348,39,2024-09-23,SK024,B09,R08,20.0,20.5,0.95,285,21.2,75.0
12349,39,2024-09-23,SK024,B09,R09,20.0,19.6,0.66,15960,18.4,75.0
12350,39,2024-09-23,SK024,B09,R10,20.0,20.7,0.31,420,19.3,75.0
12351,40,2024-09-30,SK024,B09,R01,20.0,21.9,5.2,3864,17.2,75.0
12352,40,2024-09-30,SK024,B09,R02,20.0,20.1,5.17,2352,15.2,75.0
12353,40,2024-09-30,SK024,B09,R03,20.0,19.5,2.0,1596,21.2,75.0
12354,40,2024-09-30,SK024,B09,R04,20.0,19.6,2.18,483,17.4,75.0
12355,40,2024-09-30,SK024,B09,R05,20.0,17.7,2.93,1117,20.5,75.0
12356,40,2024-09-30,SK024,B09,R06,20.0,20.2,2.25,1915,24.3,75.0
12357,40,2024-09-30,SK024,B09,R07,20.0,19.2,1.23,1680,24.1,75.0
12358,40,2024-09-30,SK024,B09,R08,20.0,17.0,1.53,285,24.4,75.0
12359,40,2024-09-30,SK024,B09,R09,20.0,17.2,1.13,15960,20.9,75.0
12360,40,2024-09-30,SK024,B09,R10,20.0,20.6,0.63,420,19.6,75.0
12361,41,2024-10-07,SK024,B09,R01,20.0,21.8,10.12,3864,20.3,75.0
12362,41,2024-10-07,SK024,B09,R02,20.0,19.6,6.62,2352,15.1,75.0
12363,41,2024-10-07,SK024,B09,R03,20.0,20.3,2.86,1596,21.7,75.0
12364,41,2024-10-07,SK024,B09,R04,20.0,20.2,2.57,483,18.5,75.0
12365,41,2024-10-07,SK024,B09,R05,20.0,21.2,1.89,1117,17.3,75.0
12366,41,2024-10-07,SK024,B09,R06,20.0,19.9,1.3,1915,23.9,75.0
12367,41,2024-10-07,SK024,B09,R07,20.0,18.4,1.38,1680,20.6,75.0
12368,41,2024-10-07,SK024,B09,R08,20.0,19.2,1.35,285,17.0,75.0
12369,41,2024-10-07,SK024,B09,R09,20.0,17.1,1.52,15960,17.5,75.0
12370,41,2024-10-07,SK024,B09,R10,20.0,21.0,0.62,420,20.5,75.0
12371,42,2024-10-14,SK024,B09,R01,20.0,18.9,9.61,3864,17.0,75.0
12372,42,2024-10-14,SK024,B09,R02,20.0,21.9,3.99,2352,18.0,75.0
12373,42,2024-10-14,SK024,B09,R03,20.0,21.2,3.67,1596,15.6,75.0
12374,42,2024-10-14,SK024,B09,R04,20.0,21.9,2.07,483,19.6,75.0
12375,42,2024-10-14,SK024,B09,R05,20.0,20.5,1.9,1117,16.0,75.0
12376,42,2024-10-14,SK024,B09,R06,20.0,19.3,2.35,1915,23.5,75.0
12377,42,2024-10-14,SK024,B09,R07,20.0,18.3,1.68,1680,16.2,75.0
12378,42,2024-10-14,SK024,B09,R08,20.0,19.1,0.53,285,23.5,75.0
12379,42,2024-10-14,SK024,B09,R09,20.0,18.6,1.4,15960,20.1,75.0
12380,42,2024-10-14,SK024,B09,R10,20.0,20.1,0.65,420,20.1,75.0
12381,43,2024-10-21,SK024,B09,R01,20.0,18.1,9.32,3864,21.0,75.0
12382,43,2024-10-21,SK024,B09,R02,20.0,19.0,6.67,2352,16.4,75.0
12383,43,2024-10-21,SK024,B09,R03,20.0,17.2,3.77,1596,21.2,75.0
12384,43,2024-10-21,SK024,B09,R04,20.0,18.4,2.27,483,21.4,75.0
12385,43,2024-10-21,SK024,B09,R05,20.0,19.6,2.32,1117,22.6,75.0
12386,43,2024-10-21,SK024,B09,R06,20.0,18.8,2.07,1915,23.5,75.0
12387,43,2024-10-21,SK024,B09,R07,20.0,18.2,1.78,1680,24.0,75.0
12388,43,2024-10-21,SK024,B09,R08,20.0,19.7,0.74,285,24.0,75.0
12389,43,2024-10-21,SK024,B09,R09,20.0,18.2,0.9,15960,19.0,75.0
12390,43,2024-10-21,SK024,B09,R10,20.0,17.9,0.73,420,15.5,75.0
12391,44,2024-10-28,SK024,B09,R01,20.0,18.2,16.05,3864,16.4,75.0
12392,44,2024-10-28,SK024,B09,R02,20.0,21.1,10.15,2352,18.1,75.0
12393,44,2024-10-28,SK024,B09,R03,20.0,19.5,6.32,1596,15.6,75.0
12394,44,2024-10-28,SK024,B09,R04,20.0,20.3,2.7,483,21.6,75.0
12395,44,2024-10-28,SK024,B09,R05,20.0,17.6,3.32,1117,21.1,75.0
12396,44,2024-10-28,SK024,B09,R06,20.0,18.8,3.11,1915,15.9,75.0
12397,44,2024-10-28,SK024,B09,R07,20.0,17.3,4.13,1680,18.0,75.0
12398,44,2024-10-28,SK024,B09,R08,20.0,18.8,1.73,285,24.4,75.0
12399,44,2024-10-28,SK024,B09,R09,20.0,17.2,1.51,15960,15.1,75.0
12400,44,2024-10-28,SK024,B09,R10,20.0,18.8,1.04,420,23.7,75.0
12401,45,2024-11-04,SK024,B09,R01,20.0,20.2,9.64,3864,24.6,75.0
12402,45,2024-11-04,SK024,B09,R02,20.0,21.5,5.74,2352,21.5,75.0
12403,45,2024-11-04,SK024,B09,R03,20.0,21.4,3.34,1596,23.5,75.0
12404,45,2024-11-04,SK024,B09,R04,20.0,18.0,2.62,483,21.8,75.0
12405,45,2024-11-04,SK024,B09,R05,20.0,21.1,1.23,1117,16.6,75.0
12406,45,2024-11-04,SK024,B09,R06,20.0,18.2,2.5,1915,22.3,75.0
12407,45,2024-11-04,SK024,B09,R07,20.0,21.7,2.09,1680,17.1,75.0
12408,45,2024-11-04,SK024,B09,R08,20.0,19.5,1.0,285,23.6,75.0
12409,45,2024-11-04,SK024,B09,R09,20.0,18.2,0.78,15960,20.0,75.0
12410,45,2024-11-04,SK024,B09,R10,20.0,21.2,0.31,420,19.1,75.0
12411,46,2024-11-11,SK024,B09,R01,20.0,18.3,10.09,3864,22.3,75.0
12412,46,2024-11-11,SK024,B09,R02,20.0,18.4,4.94,2352,22.3,75.0
12413,46,2024-11-11,SK024,B09,R03,20.0,17.5,4.08,1596,21.3,75.0
12414,46,2024-11-11,SK024,B09,R04,20.0,18.8,3.45,483,23.1,75.0
12415,46,2024-11-11,SK024,B09,R05,20.0,20.0,2.32,1117,20.4,75.0
12416,46,2024-11-11,SK024,B09,R06,20.0,20.3,1.92,1915,23.4,75.0
12417,46,2024-11-11,SK024,B09,R07,20.0,17.8,1.4,1680,16.9,75.0
12418,46,2024-11-11,SK024,B09,R08,20.0,21.1,1.0,285,21.8,75.0
12419,46,2024-11-11,SK024,B09,R09,20.0,21.9,1.19,15960,23.3,75.0
12420,46,2024-11-11,SK024,B09,R10,20.0,17.3,0.56,420,22.1,75.0
12421,47,2024-11-18,SK024,B09,R01,20.0,20.0,10.06,3864,21.8,75.0
12422,47,2024-11-18,SK024,B09,R02,20.0,20.4,5.41,2352,19.0,75.0
12423,47,2024-11-18,SK024,B09,R03,20.0,21.5,3.62,1596,15.8,75.0
12424,47,2024-11-18,SK024,B09,R04,20.0,17.4,4.9,483,24.1,75.0
12425,47,2024-11-18,SK024,B09,R05,20.0,21.3,3.05,1117,22.3,75.0
12426,47,2024-11-18,SK024,B09,R06,20.0,18.7,2.78,1915,24.9,75.0
12427,47,2024-11-18,SK024,B09,R07,20.0,22.0,2.06,1680,23.1,75.0
12428,47,2024-11-18,SK024,B09,R08,20.0,21.0,1.55,285,15.6,75.0
12429,47,2024-11-18,SK024,B09,R09,20.0,19.3,1.41,15960,19.1,75.0
12430,47,2024-11-18,SK024,B09,R10,20.0,19.3,1.01,420,19.9,75.0
12431,48,2024-11-25,SK024,B09,R01,20.0,21.7,13.76,3864,16.7,75.0
12432,48,2024-11-25,SK024,B09,R02,20.0,20.5,9.5,2352,20.1,75.0
12433,48,2024-11-25,SK024,B09,R03,20.0,18.2,3.92,1596,16.3,75.0
12434,48,2024-11-25,SK024,B09,R04,20.0,18.4,4.94,483,18.7,75.0
12435,48,2024-11-25,SK024,B09,R05,20.0,17.7,3.3,1117,16.5,75.0
12436,48,2024-11-25,SK024,B09,R06,20.0,20.7,2.29,1915,21.7,75.0
12437,48,2024-11-25,SK024,B09,R07,20.0,17.4,3.36,1680,19.8,75.0
12438,48,2024-11-25,SK024,B09,R08,20.0,19.5,1.66,285,16.1,75.0
12439,48,2024-11-25,SK024,B09,R09,20.0,18.9,1.72,15960,23.0,75.0
12440,48,2024-11-25,SK024,B09,R10,20.0,20.6,0.95,420,24.5,75.0
12441,49,2024-12-02,SK024,B09,R01,20.0,19.4,9.37,3864,18.6,75.0
12442,49,2024-12-02,SK024,B09,R02,20.0,19.2,5.07,2352,19.4,75.0
12443,49,2024-12-02,SK024,B09,R03,20.0,17.1,3.8,1596,19.2,75.0
12444,49,2024-12-02,SK024,B09,R04,20.0,17.3,2.63,483,17.5,75.0
12445,49,2024-12-02,SK024,B09,R05,20.0,17.6,2.21,1117,17.2,75.0
12446,49,2024-12-02,SK024,B09,R06,20.0,18.6,3.14,1915,21.8,75.0
12447,49,2024-12-02,SK024,B09,R07,20.0,17.3,1.88,1680,16.9,75.0
12448,49,2024-12-02,SK024,B09,R08,20.0,21.5,0.91,285,18.8,75.0
12449,49,2024-12-02,SK024,B09,R09,20.0,17.6,1.29,15960,23.5,75.0
12450,49,2024-12-02,SK024,B09,R10,20.0,21.4,0.61,420,24.8,75.0
12451,50,2024-12-09,SK024,B09,R01,20.0,20.7,11.29,3864,18.9,75.0
12452,50,2024-12-09,SK024,B09,R02,20.0,18.4,10.58,2352,18.4,75.0
12453,50,2024-12-09,SK024,B09,R03,20.0,19.5,5.66,1596,15.1,75.0
12454,50,2024-12-09,SK024,B09,R04,20.0,20.4,3.82,483,17.5,75.0
12455,50,2024-12-09,SK024,B09,R05,20.0,17.3,3.38,1117,16.3,75.0
12456,50,2024-12-09,SK024,B09,R06,20.0,18.4,2.11,1915,18.6,75.0
12457,50,2024-12-09,SK024,B09,R07,20.0,18.9,3.09,1680,24.9,75.0
12458,50,2024-12-09,SK024,B09,R08,20.0,18.5,1.33,285,19.1,75.0
12459,50,2024-12-09,SK024,B09,R09,20.0,18.2,1.07,15960,19.6,75.0
12460,50,2024-12-09,SK024,B09,R10,20.0,20.1,0.97,420,17.2,75.0
12461,51,2024-12-16,SK024,B09,R01,20.0,19.6,6.29,3864,19.7,75.0
12462,51,2024-12-16,SK024,B09,R02,20.0,21.0,7.11,2352,23.2,75.0
12463,51,2024-12-16,SK024,B09,R03,20.0,21.0,2.78,1596,16.8,75.0
12464,51,2024-12-16,SK024,B09,R04,20.0,18.1,2.4,483,22.5,75.0
12465,51,2024-12-16,SK024,B09,R05,20.0,21.2,2.14,1117,22.1,75.0
12466,51,2024-12-16,SK024,B09,R06,20.0,21.9,1.78,1915,19.4,75.0
12467,51,2024-12-16,SK024,B09,R07,20.0,17.1,1.9,1680,20.5,75.0
12468,51,2024-12-16,SK024,B09,R08,20.0,21.1,1.23,285,17.0,75.0
12469,51,2024-12-16,SK024,B09,R09,20.0,18.5,1.26,15960,16.5,75.0
12470,51,2024-12-16,SK024,B09,R10,20.0,20.5,0.63,420,15.7,75.0
12471,52,2024-12-23,SK024,B09,R01,20.0,17.3,15.21,3864,16.9,75.0
12472,52,2024-12-23,SK024,B09,R02,20.0,20.5,6.02,2352,20.0,75.0
12473,52,2024-12-23,SK024,B09,R03,20.0,21.3,4.88,1596,21.8,75.0
12474,52,2024-12-23,SK024,B09,R04,20.0,17.6,4.22,483,18.7,75.0
