vd_id,fiscal_week,brand_id,retailer_id,current_net_sales,prior_yr_net_sales,total_change,pct_change,distribution_driver,velocity_driver,price_mix_driver,promo_driver,base_volume,incremental_volume,price_elasticity
4265,11,B09,R05,74.48,77.58,-3.1,-4.0,0.52,1.14,-0.19,-4.57,47.6,31.62,-1.76
4266,11,B09,R06,73.25,76.3,-3.05,-4.0,0.71,-0.38,-0.83,-2.55,44.23,31.34,-2.31
4267,11,B09,R07,66.75,69.53,-2.78,-4.0,-0.8,-0.0,0.35,-2.33,42.4,20.9,-1.56
4268,11,B09,R08,41.599999999999994,43.33,-1.73,-4.0,-0.16,-0.88,0.08,-0.77,30.05,10.69,-2.24
4269,11,B09,R09,41.03,42.74,-1.71,-4.0,-0.13,0.58,0.38,-2.54,23.3,18.05,-2.18
4270,11,B09,R10,23.3,24.27,-0.97,-4.0,-0.15,-0.33,-0.15,-0.34,16.77,6.37,-1.58
4271,12,B09,R01,308.52,321.38,-12.86,-4.0,-3.3,1.9,-1.78,-9.68,177.87,89.16,-1.38
4272,12,B09,R02,232.76,242.46,-9.7,-4.0,0.37,-2.6,2.12,-9.59,149.48,81.71,-1.29
4273,12,B09,R03,133.72,139.29,-5.57,-4.0,-1.02,-1.26,-0.0,-3.29,85.12,34.36,-1.66
4274,12,B09,R04,110.62,115.23,-4.61,-4.0,1.03,-0.61,1.14,-6.17,65.04,48.63,-2.11
4275,12,B09,R05,95.75999999999999,99.75,-3.99,-4.0,-0.86,0.57,0.52,-4.22,61.48,36.76,-1.57
4276,12,B09,R06,61.83,64.41,-2.58,-4.0,0.63,-0.37,0.67,-3.51,43.25,17.81,-2.47
4277,12,B09,R07,72.16,75.17,-3.01,-4.0,0.33,0.4,0.65,-4.39,49.94,30.83,-2.12
4278,12,B09,R08,41.31,43.03,-1.72,-4.0,-0.64,0.08,0.31,-1.47,25.22,18.2,-1.26
4279,12,B09,R09,48.0,50.0,-2.0,-4.0,-0.86,0.32,-0.19,-1.27,33.92,18.85,-1.58
4280,12,B09,R10,24.26,25.27,-1.01,-4.0,-0.45,-0.0,0.21,-0.77,17.84,9.2,-1.71
4281,13,B09,R01,386.42,402.52,-16.1,-4.0,-3.64,3.69,2.16,-18.31,272.56,107.4,-2.31
4282,13,B09,R02,185.67,193.41,-7.74,-4.0,-3.67,0.33,-1.14,-3.26,118.14,70.99,-1.57
4283,13,B09,R03,104.97999999999999,109.35,-4.37,-4.0,0.75,-1.06,0.56,-4.62,75.16,40.7,-2.41
4284,13,B09,R04,105.66,110.06,-4.4,-4.0,0.7,1.23,1.02,-7.35,68.81,30.68,-2.15
4285,13,B09,R05,67.95,70.78,-2.83,-4.0,-0.3,-1.51,-0.38,-0.64,50.35,29.74,-1.28
4286,13,B09,R06,86.22,89.81,-3.59,-4.0,0.74,0.39,-0.77,-3.95,60.51,34.7,-1.7
4287,13,B09,R07,80.11999999999999,83.46,-3.34,-4.0,0.14,-0.34,0.03,-3.17,54.03,30.19,-1.79
4288,13,B09,R08,42.43,44.2,-1.77,-4.0,-0.28,-0.38,0.13,-1.24,28.64,13.15,-2.04
4289,13,B09,R09,38.52,40.13,-1.61,-4.0,0.16,0.13,-0.05,-1.85,21.24,14.29,-2.34
4290,13,B09,R10,17.509999999999998,18.24,-0.73,-4.0,-0.23,0.14,0.19,-0.83,10.97,5.27,-1.32
4291,14,B09,R01,398.03999999999996,414.62,-16.58,-4.0,-0.23,0.46,-1.34,-15.47,264.31,110.45,-2.27
4292,14,B09,R02,251.27000000000004,261.74,-10.47,-4.0,0.12,0.6,-0.15,-11.04,168.85,73.94,-1.68
4293,14,B09,R03,152.63,158.99,-6.36,-4.0,-1.31,0.65,-0.52,-5.18,95.41,60.31,-2.21
4294,14,B09,R04,143.16,149.12,-5.96,-4.0,1.23,-0.69,-1.69,-4.81,87.43,61.54,-2.12
4295,14,B09,R05,99.84,104.0,-4.16,-4.0,0.01,-2.48,-0.42,-1.27,68.28,34.48,-1.75
4296,14,B09,R06,95.78,99.77,-3.99,-4.0,1.06,-0.98,-0.83,-3.24,55.98,27.12,-1.35
4297,14,B09,R07,102.07,106.32,-4.25,-4.0,-0.93,-0.33,0.25,-3.24,70.04,33.42,-1.55
4298,14,B09,R08,47.79,49.78,-1.99,-4.0,-0.3,-1.0,0.15,-0.84,33.84,13.75,-2.23
4299,14,B09,R09,57.57000000000001,59.97,-2.4,-4.0,0.16,-0.05,-0.13,-2.38,41.89,17.67,-1.05
4300,14,B09,R10,30.629999999999995,31.91,-1.28,-4.0,-0.12,0.22,-0.24,-1.14,16.87,7.9,-1.09
4301,15,B09,R01,229.74,239.31,-9.57,-4.0,-2.96,2.14,-1.49,-7.26,129.31,76.06,-1.8
4302,15,B09,R02,147.91,154.07,-6.16,-4.0,1.03,-3.27,-0.35,-3.57,82.86,66.11,-2.44
4303,15,B09,R03,108.95,113.49,-4.54,-4.0,0.33,-2.58,-1.2,-1.09,60.1,35.97,-1.64
4304,15,B09,R04,96.88,100.92,-4.04,-4.0,-0.09,0.06,0.2,-4.21,59.74,41.16,-1.2
4305,15,B09,R05,61.33,63.89,-2.56,-4.0,0.12,-1.51,-0.58,-0.59,40.19,18.51,-1.54
4306,15,B09,R06,56.89999999999999,59.27,-2.37,-4.0,-0.5,-1.34,0.43,-0.96,39.42,15.64,-1.45
4307,15,B09,R07,58.81,61.26,-2.45,-4.0,-1.06,-0.66,0.1,-0.83,40.87,17.15,-1.13
4308,15,B09,R08,34.81,36.26,-1.45,-4.0,0.26,-0.85,0.21,-1.07,19.66,11.74,-1.55
4309,15,B09,R09,35.019999999999996,36.48,-1.46,-4.0,-0.45,-0.83,-0.2,0.02,26.13,12.87,-2.47
4310,15,B09,R10,15.989999999999998,16.66,-0.67,-4.0,-0.17,0.18,0.11,-0.79,9.38,4.26,-1.69
4311,16,B09,R01,290.43,302.53,-12.1,-4.0,3.2,0.14,3.09,-18.53,171.45,120.89,-2.15
4312,16,B09,R02,169.59,176.66,-7.07,-4.0,-0.17,0.09,-1.89,-5.1,121.68,74.02,-2.37
4313,16,B09,R03,95.28,99.25,-3.97,-4.0,-0.85,-0.66,1.02,-3.48,55.36,39.78,-2.07
4314,16,B09,R04,88.32000000000001,92.0,-3.68,-4.0,-0.47,0.52,-0.18,-3.55,49.4,22.43,-2.08
4315,16,B09,R05,59.06999999999999,61.53,-2.46,-4.0,-1.01,-1.08,0.58,-0.95,42.75,14.81,-2.02
4316,16,B09,R06,79.75,83.07,-3.32,-4.0,-0.43,0.33,0.99,-4.21,57.45,23.57,-1.69
4317,16,B09,R07,55.62,57.94,-2.32,-4.0,0.66,-0.18,-0.25,-2.55,32.46,18.34,-2.49
4318,16,B09,R08,37.1,38.65,-1.55,-4.0,-0.28,-0.0,-0.03,-1.24,26.71,15.63,-2.25
4319,16,B09,R09,27.299999999999997,28.44,-1.14,-4.0,-0.55,-0.23,-0.27,-0.09,19.01,7.45,-2.5
4320,16,B09,R10,14.58,15.19,-0.61,-4.0,-0.12,-0.35,-0.09,-0.05,8.5,5.96,-1.44
4321,17,B09,R01,255.96,266.62,-10.66,-4.0,-2.71,-3.41,0.86,-5.4,182.08,104.34,-2.0
4322,17,B09,R02,170.27999999999997,177.37,-7.09,-4.0,1.0,-2.18,-1.96,-3.95,127.64,69.79,-2.36
4323,17,B09,R03,110.89,115.51,-4.62,-4.0,-1.68,-0.46,0.32,-2.8,61.03,27.99,-1.17
4324,17,B09,R04,90.24000000000001,94.0,-3.76,-4.0,0.18,-0.55,0.29,-3.68,67.4,24.94,-1.23
4325,17,B09,R05,79.82000000000001,83.15,-3.33,-4.0,-1.0,0.93,-0.98,-2.28,57.83,35.28,-1.77
4326,17,B09,R06,60.94,63.48,-2.54,-4.0,0.3,0.69,0.63,-4.16,40.19,22.2,-1.29
4327,17,B09,R07,63.85000000000001,66.51,-2.66,-4.0,-0.82,0.95,0.52,-3.31,45.38,16.91,-1.71
4328,17,B09,R08,38.52,40.13,-1.61,-4.0,0.37,-0.96,-0.16,-0.86,21.19,10.84,-2.2
4329,17,B09,R09,37.6,39.17,-1.57,-4.0,-0.18,0.16,0.2,-1.75,27.31,16.67,-1.26
4330,17,B09,R10,28.83,30.03,-1.2,-4.0,-0.36,0.46,-0.22,-1.08,21.37,8.3,-1.71
4331,18,B09,R01,475.45,495.26,-19.81,-4.0,-5.95,-2.94,-5.54,-5.38,351.66,168.41,-1.25
4332,18,B09,R02,223.57,232.89,-9.32,-4.0,-4.0,3.25,-2.04,-6.53,157.46,59.86,-2.36
4333,18,B09,R03,142.98,148.94,-5.96,-4.0,-1.4,-3.33,1.54,-2.77,106.0,49.96,-1.74
4334,18,B09,R04,138.93,144.72,-5.79,-4.0,-1.34,0.06,0.08,-4.59,86.91,57.98,-1.9
4335,18,B09,R05,105.45,109.84,-4.39,-4.0,-1.11,-1.62,0.43,-2.09,65.2,40.76,-1.77
4336,18,B09,R06,109.97999999999999,114.56,-4.58,-4.0,-2.04,-0.32,-1.26,-0.96,79.49,46.21,-1.84
4337,18,B09,R07,84.13,87.64,-3.51,-4.0,-0.32,-0.78,0.98,-3.39,46.88,34.33,-1.65
4338,18,B09,R08,60.870000000000005,63.41,-2.54,-4.0,0.19,-0.38,0.49,-2.84,38.66,23.57,-2.27
4339,18,B09,R09,39.98,41.65,-1.67,-4.0,-0.44,-0.71,-0.42,-0.1,23.0,10.72,-1.22
4340,18,B09,R10,32.489999999999995,33.84,-1.35,-4.0,-0.26,-0.24,0.27,-1.12,20.61,10.94,-1.01
4341,19,B09,R01,207.67,216.32,-8.65,-4.0,-3.14,-3.71,-0.55,-1.25,154.31,83.03,-2.21
4342,19,B09,R02,152.94,159.31,-6.37,-4.0,0.38,2.49,0.8,-10.04,112.62,49.56,-1.75
4343,19,B09,R03,105.91000000000001,110.32,-4.41,-4.0,-1.17,-0.42,0.28,-3.1,76.38,47.06,-2.23
4344,19,B09,R04,112.15,116.82,-4.67,-4.0,0.76,-1.78,0.33,-3.98,67.92,34.61,-1.28
4345,19,B09,R05,60.21,62.72,-2.51,-4.0,0.46,-1.14,-0.49,-1.34,36.71,19.33,-2.19
4346,19,B09,R06,78.11,81.36,-3.25,-4.0,-0.83,-1.88,-0.29,-0.25,47.95,34.54,-1.04
4347,19,B09,R07,61.58,64.15,-2.57,-4.0,-0.21,-0.17,-0.03,-2.16,34.81,22.75,-1.39
4348,19,B09,R08,45.1,46.98,-1.88,-4.0,0.35,0.14,-0.03,-2.34,29.77,18.84,-2.34
4349,19,B09,R09,37.23,38.78,-1.55,-4.0,-0.5,-0.04,0.26,-1.27,24.49,9.47,-2.32
4350,19,B09,R10,12.64,13.17,-0.53,-4.0,-0.26,0.15,0.01,-0.43,9.38,3.41,-1.33
4351,20,B09,R01,189.64,197.54,-7.9,-4.0,-0.97,2.09,-1.4,-7.62,114.89,59.5,-2.31
4352,20,B09,R02,160.23999999999998,166.92,-6.68,-4.0,-0.21,2.52,0.05,-9.04,92.67,68.4,-1.96
4353,20,B09,R03,128.12,133.46,-5.34,-4.0,1.36,-0.53,0.81,-6.98,91.34,33.89,-1.91
4354,20,B09,R04,76.32,79.5,-3.18,-4.0,0.34,-1.29,-0.6,-1.63,50.52,19.26,-2.13
4355,20,B09,R05,57.17,59.55,-2.38,-4.0,-0.96,-0.46,0.15,-1.11,41.42,16.65,-2.21
4356,20,B09,R06,60.56,63.08,-2.52,-4.0,-0.61,-0.03,-0.01,-1.87,40.82,17.55,-1.35
4357,20,B09,R07,67.14,69.94,-2.8,-4.0,0.53,0.84,-0.45,-3.72,49.04,29.17,-1.26
4358,20,B09,R08,41.44,43.17,-1.73,-4.0,-0.45,-0.96,0.4,-0.72,26.0,14.49,-2.39
4359,20,B09,R09,29.93,31.18,-1.25,-4.0,0.05,-0.42,-0.13,-0.75,19.96,8.28,-1.62
4360,20,B09,R10,21.64,22.54,-0.9,-4.0,-0.01,-0.52,0.06,-0.43,12.31,6.17,-1.15
4361,21,B09,R01,244.30999999999997,254.49,-10.18,-4.0,-4.43,-1.45,-2.34,-1.96,153.87,107.08,-2.48
4362,21,B09,R02,205.13,213.68,-8.55,-4.0,-1.41,0.19,1.52,-8.85,132.39,57.65,-2.32
4363,21,B09,R03,116.00000000000001,120.83,-4.83,-4.0,0.45,0.28,0.33,-5.89,69.98,48.99,-1.76
4364,21,B09,R04,89.9,93.65,-3.75,-4.0,-0.69,-2.23,0.54,-1.37,56.31,33.1,-1.36
4365,21,B09,R05,89.9,93.65,-3.75,-4.0,-0.67,0.63,-0.56,-3.15,59.5,34.64,-2.38
4366,21,B09,R06,73.03,76.07,-3.04,-4.0,-1.15,-1.15,0.33,-1.07,42.77,31.3,-2.05
4367,21,B09,R07,54.97,57.26,-2.29,-4.0,-0.57,-0.39,0.66,-1.99,36.9,22.86,-2.43
4368,21,B09,R08,34.8,36.25,-1.45,-4.0,0.15,0.09,-0.14,-1.55,22.68,11.61,-2.4
4369,21,B09,R09,38.309999999999995,39.91,-1.6,-4.0,-0.26,-0.93,0.18,-0.59,27.0,16.46,-1.16
4370,21,B09,R10,21.84,22.75,-0.91,-4.0,-0.44,-0.09,0.18,-0.56,14.36,8.07,-1.72
4371,22,B09,R01,507.4,528.54,-21.14,-4.0,-5.35,7.53,2.13,-25.45,379.07,129.43,-1.92
4372,22,B09,R02,241.01,251.05,-10.04,-4.0,-0.51,-3.88,-2.58,-3.07,136.42,80.66,-1.62
4373,22,B09,R03,134.07,139.66,-5.59,-4.0,0.33,1.01,-0.16,-6.77,96.28,58.08,-1.81
4374,22,B09,R04,104.63,108.99,-4.36,-4.0,-0.16,-1.95,-0.13,-2.12,62.56,40.89,-2.32
4375,22,B09,R05,72.94,75.98,-3.04,-4.0,0.88,1.12,0.26,-5.3,50.59,31.41,-2.33
4376,22,B09,R06,100.83000000000001,105.03,-4.2,-4.0,0.68,-0.22,0.3,-4.96,59.11,43.46,-1.32
4377,22,B09,R07,61.230000000000004,63.78,-2.55,-4.0,-0.42,-0.07,-0.47,-1.59,40.1,27.02,-1.46
4378,22,B09,R08,54.370000000000005,56.64,-2.27,-4.0,-0.3,-0.69,0.36,-1.64,40.61,20.85,-1.84
4379,22,B09,R09,37.61,39.18,-1.57,-4.0,0.39,-0.35,0.07,-1.68,27.44,13.91,-1.44
4380,22,B09,R10,27.020000000000003,28.15,-1.13,-4.0,-0.38,-0.51,0.14,-0.38,19.38,10.05,-1.47
4381,23,B09,R01,294.61,306.89,-12.28,-4.0,-2.09,4.48,0.77,-15.44,183.83,115.89,-1.71
4382,23,B09,R02,201.63,210.03,-8.4,-4.0,1.36,-4.53,2.41,-7.64,139.53,55.56,-2.08
4383,23,B09,R03,112.24000000000001,116.92,-4.68,-4.0,0.17,-0.05,1.26,-6.06,74.9,48.39,-2.15
4384,23,B09,R04,79.91,83.24,-3.33,-4.0,-0.59,1.22,0.88,-4.84,43.98,26.36,-1.13
4385,23,B09,R05,86.4,90.0,-3.6,-4.0,-0.46,0.41,0.38,-3.93,58.85,29.76,-2.5
4386,23,B09,R06,92.9,96.77,-3.87,-4.0,-1.45,0.76,-1.02,-2.16,60.73,35.53,-2.16
4387,23,B09,R07,58.06,60.48,-2.42,-4.0,-0.34,0.28,-0.13,-2.23,34.57,23.98,-2.42
4388,23,B09,R08,32.03,33.36,-1.33,-4.0,0.21,0.34,0.34,-2.22,19.97,8.49,-1.98
4389,23,B09,R09,31.520000000000003,32.83,-1.31,-4.0,-0.63,-0.12,-0.18,-0.38,19.95,13.75,-1.11
4390,23,B09,R10,17.73,18.47,-0.74,-4.0,-0.31,-0.39,0.04,-0.08,11.51,5.05,-1.02
4391,24,B09,R01,227.91,237.41,-9.5,-4.0,-4.58,-2.86,-1.93,-0.13,144.44,73.6,-1.11
4392,24,B09,R02,191.52,199.5,-7.98,-4.0,1.24,0.25,-1.68,-7.79,111.18,68.01,-1.12
4393,24,B09,R03,121.72,126.79,-5.07,-4.0,-1.53,-1.0,-0.76,-1.78,68.39,40.78,-1.08
4394,24,B09,R04,101.13,105.34,-4.21,-4.0,0.33,-0.49,-0.56,-3.49,56.34,32.2,-1.37
4395,24,B09,R05,81.15,84.53,-3.38,-4.0,-1.2,0.32,0.86,-3.36,47.38,21.33,-1.89
4396,24,B09,R06,71.38,74.35,-2.97,-4.0,-0.76,-0.75,-0.66,-0.8,46.69,30.69,-2.38
4397,24,B09,R07,44.27,46.11,-1.84,-4.0,-0.45,-0.63,-0.09,-0.67,29.47,15.18,-2.0
4398,24,B09,R08,35.32,36.79,-1.47,-4.0,0.05,0.58,0.36,-2.46,25.18,12.28,-1.83
4399,24,B09,R09,34.81,36.26,-1.45,-4.0,-0.28,-0.25,0.21,-1.13,23.13,11.98,-2.18
4400,24,B09,R10,19.97,20.8,-0.83,-4.0,0.17,-0.25,-0.22,-0.53,14.24,5.42,-1.44
4401,25,B09,R01,256.45,267.14,-10.69,-4.0,0.73,2.05,1.23,-14.7,187.64,84.47,-2.19
4402,25,B09,R02,198.67,206.95,-8.28,-4.0,-2.31,1.48,1.73,-9.18,111.39,71.17,-1.78
4403,25,B09,R03,87.22,90.85,-3.63,-4.0,0.62,-1.17,-0.08,-3.0,51.78,33.99,-2.38
4404,25,B09,R04,90.14,93.9,-3.76,-4.0,0.98,0.14,-0.96,-3.92,50.48,36.01,-2.28
4405,25,B09,R05,89.6,93.33,-3.73,-4.0,0.32,-0.39,-0.16,-3.5,63.71,28.05,-1.04
4406,25,B09,R06,76.53,79.72,-3.19,-4.0,0.9,0.23,0.15,-4.47,50.38,23.38,-2.37
4407,25,B09,R07,72.77,75.8,-3.03,-4.0,-0.41,-0.48,0.65,-2.79,42.52,19.7,-2.0
4408,25,B09,R08,44.8,46.67,-1.87,-4.0,-0.32,-1.02,-0.35,-0.18,26.74,13.85,-2.46
4409,25,B09,R09,44.8,46.67,-1.87,-4.0,-0.75,-1.06,-0.41,0.35,32.42,18.72,-1.09
4410,25,B09,R10,15.760000000000002,16.42,-0.66,-4.0,-0.02,-0.16,0.11,-0.59,10.93,5.42,-1.07
4411,26,B09,R01,208.82,217.52,-8.7,-4.0,0.88,-2.03,-1.67,-5.88,140.55,91.87,-1.55
4412,26,B09,R02,151.76,158.08,-6.32,-4.0,0.05,-3.56,0.38,-3.19,84.66,64.37,-1.85
4413,26,B09,R03,76.19,79.36,-3.17,-4.0,-0.22,-1.2,0.7,-2.45,53.42,25.43,-1.91
4414,26,B09,R04,101.83000000000001,106.07,-4.24,-4.0,0.33,-2.15,-0.85,-1.57,61.85,30.64,-1.79
4415,26,B09,R05,81.47,84.86,-3.39,-4.0,0.12,-1.8,-0.17,-1.54,49.0,26.03,-2.12
4416,26,B09,R06,63.85000000000001,66.51,-2.66,-4.0,-0.7,-0.51,-0.01,-1.44,39.95,24.16,-1.01
4417,26,B09,R07,56.349999999999994,58.7,-2.35,-4.0,-0.78,0.01,0.31,-1.89,34.71,22.66,-1.75
4418,26,B09,R08,34.48,35.92,-1.44,-4.0,-0.2,-0.45,-0.23,-0.56,21.93,10.69,-1.31
4419,26,B09,R09,37.01,38.55,-1.54,-4.0,0.38,-0.52,0.2,-1.6,20.94,14.39,-1.8
4420,26,B09,R10,25.54,26.6,-1.06,-4.0,0.24,-0.25,0.31,-1.36,14.34,8.7,-1.01
4421,27,B09,R01,382.75,398.7,-15.95,-4.0,2.55,-4.49,0.77,-14.78,238.29,108.02,-2.24
4422,27,B09,R02,248.31,258.66,-10.35,-4.0,-5.15,3.67,1.24,-10.11,171.73,78.1,-1.96
4423,27,B09,R03,169.67999999999998,176.75,-7.07,-4.0,-1.02,1.5,0.55,-8.1,95.79,72.4,-1.47
4424,27,B09,R04,137.69,143.43,-5.74,-4.0,-0.22,2.02,-0.5,-7.04,96.86,55.65,-1.34
4425,27,B09,R05,101.84,106.08,-4.24,-4.0,-1.27,1.11,-1.15,-2.93,75.77,28.15,-2.34
4426,27,B09,R06,115.44000000000001,120.25,-4.81,-4.0,0.16,0.2,1.13,-6.3,65.6,39.44,-1.4
4427,27,B09,R07,76.11,79.28,-3.17,-4.0,0.48,-1.25,-0.78,-1.62,56.2,30.47,-1.5
4428,27,B09,R08,51.379999999999995,53.52,-2.14,-4.0,-0.29,0.49,0.3,-2.64,32.41,14.08,-1.23
4429,27,B09,R09,54.28,56.54,-2.26,-4.0,0.09,-0.64,-0.34,-1.37,34.03,17.33,-1.24
4430,27,B09,R10,20.98,21.85,-0.87,-4.0,-0.14,0.29,-0.19,-0.83,15.18,6.77,-1.83
4431,28,B09,R01,250.35,260.78,-10.43,-4.0,-2.9,-5.73,2.01,-3.81,147.91,106.29,-1.74
4432,28,B09,R02,157.75,164.32,-6.57,-4.0,-1.92,0.8,1.28,-6.73,93.09,59.42,-1.1
4433,28,B09,R03,93.01,96.89,-3.88,-4.0,-1.72,-0.03,-0.94,-1.19,52.44,30.72,-2.09
4434,28,B09,R04,73.85,76.93,-3.08,-4.0,0.61,-0.32,-0.4,-2.97,40.94,23.1,-2.08
4435,28,B09,R05,67.64999999999999,70.47,-2.82,-4.0,0.51,0.27,0.58,-4.18,37.36,21.57,-1.75
4436,28,B09,R06,48.519999999999996,50.54,-2.02,-4.0,0.23,0.53,0.29,-3.07,34.38,15.86,-1.65
4437,28,B09,R07,70.55,73.49,-2.94,-4.0,0.62,-0.72,-0.52,-2.32,50.36,28.62,-1.95
4438,28,B09,R08,28.83,30.03,-1.2,-4.0,-0.07,-0.55,0.32,-0.9,16.98,8.38,-1.89
4439,28,B09,R09,31.9,33.23,-1.33,-4.0,-0.22,0.24,0.09,-1.44,23.76,9.82,-1.33
4440,28,B09,R10,12.77,13.3,-0.53,-4.0,-0.05,-0.22,-0.0,-0.26,8.23,3.85,-1.64
4441,29,B09,R01,235.67999999999998,245.5,-9.82,-4.0,-3.89,0.72,1.38,-8.03,153.23,80.95,-2.24
4442,29,B09,R02,178.48000000000002,185.92,-7.44,-4.0,-3.72,-2.03,2.07,-3.76,104.69,50.05,-1.83
4443,29,B09,R03,115.44000000000001,120.25,-4.81,-4.0,0.61,-0.23,-0.97,-4.22,66.16,36.03,-1.52
4444,29,B09,R04,92.51,96.36,-3.85,-4.0,0.16,0.48,-0.31,-4.18,60.63,39.5,-2.48
4445,29,B09,R05,83.32000000000001,86.79,-3.47,-4.0,-1.23,0.84,-0.51,-2.57,47.96,34.12,-1.27
4446,29,B09,R06,85.25999999999999,88.81,-3.55,-4.0,-0.75,-0.37,0.36,-2.79,59.2,28.69,-2.43
4447,29,B09,R07,54.260000000000005,56.52,-2.26,-4.0,-0.43,-1.32,-0.07,-0.44,39.97,22.51,-2.43
4448,29,B09,R08,36.059999999999995,37.56,-1.5,-4.0,0.15,0.18,-0.19,-1.64,25.43,11.04,-2.26
4449,29,B09,R09,32.03,33.36,-1.33,-4.0,-0.07,-0.74,-0.39,-0.13,23.97,12.81,-1.94
4450,29,B09,R10,22.55,23.49,-0.94,-4.0,-0.34,-0.38,-0.25,0.03,15.67,6.75,-2.25
4451,30,B09,R01,314.93,328.05,-13.12,-4.0,-4.61,4.21,2.3,-15.02,220.46,91.61,-2.07
4452,30,B09,R02,138.26,144.02,-5.76,-4.0,-2.53,1.71,-0.35,-4.59,100.93,50.95,-2.1
4453,30,B09,R03,140.89,146.76,-5.87,-4.0,-1.97,1.26,1.08,-6.24,84.0,45.16,-1.55
4454,30,B09,R04,100.22,104.4,-4.18,-4.0,0.19,-2.16,-0.29,-1.92,68.91,33.59,-1.4
4455,30,B09,R05,57.14,59.52,-2.38,-4.0,0.67,-0.08,0.65,-3.62,37.01,18.11,-1.12
4456,30,B09,R06,67.14,69.94,-2.8,-4.0,-1.28,0.22,-0.25,-1.49,44.38,22.59,-1.32
4457,30,B09,R07,54.17,56.43,-2.26,-4.0,0.39,0.59,0.57,-3.81,33.86,17.68,-1.98
4458,30,B09,R08,44.8,46.67,-1.87,-4.0,-0.74,0.36,-0.31,-1.18,30.21,13.18,-1.38
4459,30,B09,R09,20.36,21.21,-0.85,-4.0,0.08,-0.48,-0.14,-0.31,12.15,6.6,-1.36
4460,30,B09,R10,19.26,20.06,-0.8,-4.0,-0.3,0.12,-0.14,-0.48,12.02,7.25,-1.81
4461,31,B09,R01,205.19,213.74,-8.55,-4.0,0.83,-4.79,-0.2,-4.39,116.99,90.73,-1.22
4462,31,B09,R02,141.5,147.4,-5.9,-4.0,-1.72,-1.18,0.59,-3.59,94.89,53.66,-2.14
4463,31,B09,R03,119.82,124.81,-4.99,-4.0,-2.3,-2.78,0.44,-0.35,73.74,37.65,-1.82
4464,31,B09,R04,89.69,93.43,-3.74,-4.0,-1.42,-1.45,0.54,-1.41,53.62,36.5,-2.42
4465,31,B09,R05,50.779999999999994,52.9,-2.12,-4.0,0.36,-1.18,0.02,-1.32,35.47,15.21,-1.77
4466,31,B09,R06,70.03999999999999,72.96,-2.92,-4.0,0.12,-1.27,-0.27,-1.5,47.93,20.33,-2.06
4467,31,B09,R07,51.08,53.21,-2.13,-4.0,-1.0,-1.21,0.22,-0.14,36.35,16.57,-1.82
4468,31,B09,R08,28.729999999999997,29.93,-1.2,-4.0,-0.08,-0.4,-0.22,-0.5,20.82,12.84,-1.36
4469,31,B09,R09,28.83,30.03,-1.2,-4.0,-0.47,0.2,-0.3,-0.63,19.4,10.39,-2.16
4470,31,B09,R10,15.760000000000002,16.42,-0.66,-4.0,-0.24,-0.09,0.19,-0.52,9.66,6.19,-2.17
4471,32,B09,R01,189.35,197.24,-7.89,-4.0,0.76,-2.29,-1.56,-4.8,137.05,83.31,-1.77
4472,32,B09,R02,188.04999999999998,195.89,-7.84,-4.0,-3.49,0.62,-1.12,-3.85,134.28,51.36,-2.2
4473,32,B09,R03,109.65,114.22,-4.57,-4.0,1.21,-1.5,1.07,-5.35,62.83,30.07,-2.3
4474,32,B09,R04,73.33,76.39,-3.06,-4.0,0.72,1.04,0.45,-5.27,45.43,24.0,-2.46
4475,32,B09,R05,77.08,80.29,-3.21,-4.0,-0.66,0.72,0.38,-3.65,45.88,27.26,-1.51
4476,32,B09,R06,70.34,73.27,-2.93,-4.0,-0.36,0.28,-0.25,-2.6,49.79,30.12,-1.88
4477,32,B09,R07,54.67,56.95,-2.28,-4.0,0.15,-0.92,-0.26,-1.25,38.22,20.13,-1.82
4478,32,B09,R08,32.83,34.2,-1.37,-4.0,-0.19,-0.34,0.1,-0.94,24.55,14.29,-1.18
4479,32,B09,R09,29.04,30.25,-1.21,-4.0,0.17,-0.01,0.12,-1.49,17.34,9.55,-2.35
4480,32,B09,R10,15.760000000000002,16.42,-0.66,-4.0,0.07,0.25,-0.13,-0.85,10.32,4.86,-2.46
4481,33,B09,R01,316.03,329.2,-13.17,-4.0,-2.53,-0.88,-0.8,-8.96,228.19,110.05,-1.71
4482,33,B09,R02,146.28,152.38,-6.1,-4.0,-0.4,1.48,1.67,-8.85,107.37,45.99,-1.27
4483,33,B09,R03,125.01,130.22,-5.21,-4.0,0.24,1.98,-0.48,-6.95,70.12,37.28,-1.96
4484,33,B09,R04,102.37,106.64,-4.27,-4.0,-0.8,0.33,0.97,-4.77,68.22,27.53,-1.7
4485,33,B09,R05,67.92,70.75,-2.83,-4.0,-1.07,-0.73,-0.02,-1.01,39.25,21.9,-2.0
4486,33,B09,R06,55.709999999999994,58.03,-2.32,-4.0,-1.14,0.56,-0.3,-1.44,40.71,16.05,-1.01
4487,33,B09,R07,48.63,50.66,-2.03,-4.0,-0.91,0.69,0.6,-2.41,35.65,15.43,-1.13
4488,33,B09,R08,28.83,30.03,-1.2,-4.0,0.02,-0.24,-0.18,-0.8,19.33,7.76,-1.47
4489,33,B09,R09,27.409999999999997,28.55,-1.14,-4.0,-0.41,0.05,-0.17,-0.61,19.39,11.79,-1.5
